ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
863,Обводный канал 3,Stanislav,1435594564084,Raw,-1.7651969,4.8248715,9.257478,39.03125,-28.46875,-5.859375,-34.0625,45.6875,15.125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594564878,Raw,-1.4906107,5.64863,9.100571,68.40625,-28.4375,-8.171875,-54.9375,42.8125,46.3125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594565888,Raw,-1.176798,5.7270837,8.982891,73.03125,-31.53125,-6.5625,-55.375,47.375,50.875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594566904,Raw,-1.0591182,6.00167,9.061344,72.796875,-28.421875,-9.390625,-56.0625,47.6875,48.3125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594567914,Raw,-1.8828768,5.217138,9.649743,77.484375,-32.59375,-5.234375,-55.3125,46.3125,57.0,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594568930,Raw,-1.4513842,5.217138,8.825985,83.09375,-29.390625,-7.046875,-48.0,41.6875,65.8125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594569942,Raw,-1.176798,5.491724,8.943665,84.34375,-30.84375,-8.28125,-51.375,45.5625,73.4375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594570970,Raw,-1.9613299,4.589512,8.8652115,89.109375,-30.84375,-7.4375,-50.8125,45.0625,73.125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594571982,Raw,-1.5298374,4.785645,8.8652115,11.0625,-31.296875,-5.859375,-5.0625,35.75,15.8125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594572998,Raw,-1.4513842,4.7464185,9.179024,3.1875,-27.0625,-7.96875,1.5625,32.5,-3.1875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594574011,Raw,-1.6475172,4.001113,8.8652115,42.59375,-23.90625,-9.5625,-32.875,33.5625,43.5625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594575027,Raw,-0.4314926,5.0994577,9.492837,87.078125,-28.234375,-2.234375,-61.3125,45.5,87.375,,,,,,,,,,1435594564
864,Обводный канал 4,Stanislav,1435594575676,Raw,-0.35303938,4.7464185,9.375157,87.6875,-27.671875,-3.640625,-57.0,44.375,84.6875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594576036,Raw,-0.35303938,5.217138,9.767424,96.703125,-28.015625,-3.328125,-54.9375,37.8125,89.3125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594577059,Raw,-1.2944778,4.6679654,8.904438,217.0,-33.0,-7.375,58.5,-113.5,-88.6875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594578072,Raw,-1.0983448,4.3541527,9.414384,157.29688,-24.296875,-5.90625,-82.9375,-248.0625,-98.25,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594579089,Raw,-0.8237586,4.6679654,8.786758,21.140625,-27.828125,-4.703125,-18.125,140.5,-39.375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594580099,Raw,-2.432049,4.4326057,9.218251,10.21875,-25.453125,-3.21875,-14.875,140.625,-23.375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594581120,Raw,0.1569064,4.0795665,5.217138,8.65625,-23.6875,-21.265625,-9.8125,143.75,-26.9375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594582132,Raw,-0.9022118,2.9812214,10.1989155,321.95313,-15.546875,-8.21875,72.8125,74.3125,34.8125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594583146,Raw,-1.7259704,2.824315,10.277369,307.82813,-14.5625,-12.265625,68.0625,69.0,51.0625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594584155,Raw,-1.6082906,2.5889556,9.92433,307.23438,-13.515625,-10.265625,66.3125,68.4375,52.6875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594585173,Raw,-1.4906107,2.353596,9.885103,307.28125,-12.546875,-7.015625,60.9375,70.8125,59.6875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594586182,Raw,-1.6867437,1.9613299,10.159689,313.53125,-10.71875,-9.21875,37.5625,73.5,81.75,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594587202,Raw,-1.4906107,1.8044236,9.728196,314.85938,-10.34375,-8.53125,36.5,72.5625,77.375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594588211,Raw,-1.2160245,1.8044236,9.845877,315.85938,-10.296875,-6.921875,37.5,73.1875,73.9375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594589225,Raw,-1.7259704,1.7259704,10.238142,316.5,-12.03125,-9.671875,37.875,72.0,74.8125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594590304,Raw,-1.8436501,2.2359161,10.1989155,317.28125,-11.78125,-8.96875,35.0,70.5625,69.5,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594591318,Raw,-1.6867437,2.0790098,10.277369,318.15625,-12.75,-8.84375,31.5,71.5,74.625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594592326,Raw,-1.7259704,2.353596,10.630408,323.53125,-10.1875,-8.25,23.8125,73.5625,84.8125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594593339,Raw,-1.7651969,2.353596,10.669635,324.04688,-11.296875,-7.78125,21.5625,73.5625,85.625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594594348,Raw,-1.6475172,2.1574628,10.395049,324.875,-11.6875,-8.484375,19.5625,74.1875,87.6875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594595361,Raw,-1.8044236,1.8828768,10.002783,325.76563,-11.328125,-9.390625,19.9375,73.875,86.9375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594596371,Raw,-1.7259704,1.8828768,10.238142,326.3125,-11.6875,-12.125,18.125,73.4375,87.3125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594597384,Raw,-1.8044236,2.4712758,10.1989155,327.10938,-10.46875,-9.328125,19.1875,73.625,89.5625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594598393,Raw,-2.0005565,2.1966896,10.159689,327.5625,-11.984375,-10.828125,15.375,72.8125,88.3125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594599407,Raw,-1.9613299,1.9613299,10.316595,328.04688,-10.515625,-10.515625,14.375,73.25,87.125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594600416,Raw,-1.7651969,1.9613299,10.159689,328.75,-11.796875,-9.21875,15.1875,72.75,86.375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594601430,Raw,-2.0397832,1.8828768,10.355823,329.1875,-13.0625,-10.65625,15.3125,72.625,85.5625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594602439,Raw,-1.8044236,2.0790098,10.042009,329.76563,-10.828125,-8.21875,13.9375,72.4375,85.0625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594603454,Raw,-1.5690639,1.8044236,9.963556,330.51563,-11.375,-8.953125,13.4375,72.0,83.5625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594604462,Raw,-1.5298374,1.6867437,9.885103,331.17188,-11.171875,-9.5,13.5625,72.25,85.625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594605483,Raw,-1.8828768,2.0397832,9.92433,331.32813,-11.203125,-8.84375,14.25,74.6875,92.75,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594606492,Raw,-1.5690639,2.0005565,10.277369,330.9375,-11.859375,-10.125,14.5625,77.0625,98.3125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594607505,Raw,-1.4906107,1.7259704,10.1989155,327.54688,-11.296875,-7.6875,16.75,76.375,99.5,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594608521,Raw,-2.0005565,1.8436501,10.002783,328.46875,-9.59375,-9.59375,14.6875,76.75,101.625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594609533,Raw,-1.7651969,2.0397832,9.963556,328.95313,-11.359375,-9.8125,12.1875,77.0,101.875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594610625,Raw,-2.1574628,1.8044236,10.238142,329.3125,-11.78125,-11.328125,10.9375,77.4375,101.9375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594611639,Raw,-2.5105023,2.1182363,9.885103,330.25,-10.125,-9.25,11.375,77.3125,104.625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594612648,Raw,-2.432049,1.8436501,9.728196,330.15625,-11.328125,-11.328125,9.3125,77.6875,109.5,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594613669,Raw,-2.0790098,1.8828768,9.885103,330.17188,-11.296875,-10.609375,9.3125,79.75,110.8125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594614688,Raw,-2.353596,2.0397832,9.92433,331.09375,-10.640625,-8.9375,7.375,78.1875,110.1875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594615707,Raw,-2.1182363,2.3143694,10.277369,331.28125,-10.890625,-10.65625,7.9375,77.0,107.8125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594616728,Raw,-2.1966896,1.9221034,10.316595,331.59375,-11.546875,-10.484375,7.8125,77.625,108.125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594617749,Raw,-2.2751427,2.2751427,10.473502,331.92188,-9.921875,-11.296875,7.3125,79.1875,109.5,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594618766,Raw,-2.1966896,2.1574628,10.159689,332.15625,-10.828125,-11.921875,9.125,77.625,106.5625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594619789,Raw,-1.6082906,1.8828768,10.042009,332.0,-11.546875,-11.125,10.375,76.75,103.8125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594620807,Raw,-2.0790098,1.7651969,9.80665,331.9375,-9.953125,-11.75,10.75,76.9375,102.75,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594621827,Raw,-1.9221034,2.0397832,10.002783,331.76563,-10.0625,-11.515625,11.0,79.125,105.0,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594622845,Raw,-2.1182363,1.7259704,10.159689,331.5,-11.46875,-12.609375,9.625,76.3125,104.125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594623866,Raw,-1.8044236,2.0790098,9.963556,331.09375,-9.953125,-9.703125,11.875,75.8125,102.4375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594624887,Raw,-2.1574628,2.0005565,10.120462,330.42188,-12.3125,-13.375,11.875,75.6875,99.4375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594625907,Raw,-2.0397832,1.9221034,9.92433,330.10938,-10.265625,-9.84375,12.8125,76.4375,97.8125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594626914,Raw,-1.7651969,2.1574628,10.002783,329.98438,-10.484375,-11.546875,13.3125,74.375,96.0625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594627928,Raw,-1.7259704,2.1182363,10.748088,329.4375,-11.203125,-14.15625,11.9375,75.0,99.3125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594628935,Raw,-2.353596,1.7259704,10.277369,329.32813,-10.546875,-12.578125,11.5625,75.9375,103.375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594629949,Raw,-2.5889556,2.0790098,10.316595,329.70313,-8.796875,-11.234375,7.3125,77.25,109.5,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594630958,Raw,-2.0790098,2.1966896,10.355823,330.17188,-10.578125,-10.8125,6.25,76.875,103.6875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594631973,Raw,-2.0790098,1.9221034,10.081236,330.15625,-11.0,-13.640625,8.4375,75.5625,102.4375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594632982,Raw,-4.0403395,1.0591182,8.8652115,330.35938,-4.84375,-19.78125,-3.1875,69.6875,110.5,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594633995,Raw,-3.726527,1.372931,9.296704,335.14063,-9.328125,-18.734375,-14.0,74.6875,118.25,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594635004,Raw,-3.726527,1.4121575,9.885103,334.04688,-8.65625,-20.703125,-15.0625,72.5625,115.375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594636017,Raw,-3.9226599,1.7651969,10.238142,333.8125,-9.46875,-22.140625,-18.125,74.625,114.875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594637026,Raw,3.80498,2.7850885,8.669079,356.79688,-15.4375,6.140625,15.75,83.6875,93.1875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594638040,Raw,-2.4712758,2.432049,9.218251,335.1875,-13.875,-5.65625,32.25,97.1875,81.5,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594639048,Raw,-3.3734875,1.9221034,9.80665,331.34375,-10.5,-18.59375,-5.8125,77.625,111.0,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594640062,Raw,-3.5303938,2.1182363,9.767424,330.6875,-11.265625,-22.390625,-5.875,76.5625,108.0625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594641071,Raw,-3.726527,1.9613299,9.179024,329.8125,-11.484375,-22.5625,-7.1875,77.1875,110.6875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594642086,Raw,-3.9226599,1.4121575,10.277369,329.46875,-7.65625,-22.53125,-7.375,77.625,116.125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594643095,Raw,-3.9618864,2.0005565,9.963556,329.53125,-8.90625,-19.453125,-6.4375,77.875,114.375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594644114,Raw,-3.5303938,1.8828768,9.767424,329.07813,-7.78125,-20.640625,-3.8125,79.625,117.0,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594645123,Raw,-2.9812214,1.8044236,10.1989155,328.29688,-9.328125,-21.328125,-1.75,78.9375,119.25,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594646136,Raw,-3.7657535,1.6082906,9.610517,324.03125,-9.015625,-20.375,-2.125,80.0,120.5,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594647145,Raw,-3.7657535,1.6867437,9.610517,324.01563,-9.21875,-20.109375,-1.9375,78.625,120.625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594648157,Raw,-3.4519408,1.5298374,9.728196,324.03125,-10.1875,-21.390625,-0.75,78.75,120.0625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594649173,Raw,-3.412714,1.6475172,9.57129,324.29688,-8.0,-20.25,-1.9375,78.875,120.125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594650191,Raw,-3.8834333,1.6475172,9.80665,324.42188,-10.484375,-20.578125,-2.625,79.4375,120.6875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594651201,Raw,-3.7657535,1.4121575,9.57129,324.84375,-9.125,-18.359375,-5.5,79.75,124.6875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594652216,Raw,-3.2950344,1.4513842,9.845877,324.9375,-9.953125,-20.4375,-3.75,78.9375,120.0,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594653225,Raw,-1.8044236,6.1978025,6.6292953,322.79688,-38.546875,-12.125,24.375,122.9375,75.375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594654242,Raw,0.70607877,4.197246,9.296704,5.375,-23.96875,6.0,-11.8125,148.875,60.625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594655254,Raw,0.8629852,3.9618864,9.885103,5.421875,-22.328125,4.9375,0.1875,142.6875,68.0,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594656273,Raw,0.588399,4.511059,9.728196,5.21875,-24.828125,3.140625,-5.4375,148.1875,59.9375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594657282,Raw,1.0198916,5.1386843,9.45361,8.375,-28.359375,5.34375,-12.9375,147.125,57.8125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594658304,Raw,0.39226598,4.275699,9.335931,8.515625,-24.390625,2.125,-13.0625,141.3125,57.9375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594659324,Raw,0.2745862,3.4519408,8.982891,8.28125,-19.609375,0.140625,-14.0,138.5625,57.9375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594660344,Raw,0.2353596,3.6480737,9.179024,8.375,-21.328125,1.09375,-15.4375,139.125,63.25,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594661356,Raw,0.70607877,4.0403395,9.139797,8.53125,-22.296875,-0.359375,-15.0,139.25,64.5625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594662372,Raw,0.8237586,4.197246,9.414384,8.75,-23.421875,1.03125,-14.9375,138.125,60.625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594663379,Raw,0.5099458,4.3541527,10.002783,9.09375,-24.03125,5.46875,-14.3125,140.0625,59.375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594664394,Raw,0.0784532,4.0795665,9.767424,9.078125,-22.515625,1.703125,-15.5625,138.25,60.75,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594665404,Raw,0.6668522,4.0403395,9.5320635,9.296875,-24.0,2.34375,-15.375,138.0625,60.9375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594666420,Raw,-0.0,3.6088471,9.845877,9.34375,-22.953125,2.546875,-14.8125,138.5,60.6875,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594667428,Raw,0.4314926,4.118793,10.002783,9.21875,-22.71875,1.265625,-13.0625,138.375,58.8125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594668445,Raw,0.5491724,4.197246,9.5320635,9.234375,-23.359375,3.578125,-13.5,138.0,56.625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594669455,Raw,0.39226598,4.1580195,9.649743,9.34375,-23.875,2.765625,-14.9375,135.0625,57.25,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594670474,Raw,0.5491724,4.3149257,9.375157,9.6875,-24.640625,3.015625,-14.125,136.0625,57.375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594671484,Raw,0.70607877,4.5502853,9.45361,9.953125,-25.640625,3.78125,-13.8125,136.5,59.375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594672497,Raw,0.35303938,4.628739,9.375157,10.34375,-26.21875,1.875,-14.875,137.3125,55.75,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594673507,Raw,0.6276256,4.785645,9.218251,10.421875,-27.890625,3.046875,-16.6875,140.5625,61.9375,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594674522,Raw,0.4314926,4.8248715,9.45361,10.625,-25.875,2.546875,-14.625,138.125,60.3125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594675530,Raw,0.5099458,4.981778,9.492837,10.75,-25.546875,3.390625,-14.75,139.875,63.125,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594676546,Raw,0.4314926,4.5502853,9.414384,11.0,-26.015625,1.875,-14.75,142.3125,70.625,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594677559,Raw,0.74530536,4.707192,9.296704,11.265625,-26.09375,1.28125,-16.0,139.75,64.25,,,,,,,,,,1435594564
,ServiceLog,Stanislav,1435594678574,Raw,0.5099458,5.0210047,9.57129,12.0,-27.5625,4.0625,-16.875,137.0625,71.875,,,,,,,,,,1435594564
