ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
922,Крестовский остров 2, julia,1445599518783,23 Окт 2015 г. 14:25:18,Raw,0.8026561,2.0859482,8.825626,318.24036,-10.57613,-0.4252601,8.16,3.9599998,-29.939999,0.044593163,-0.022296581,-0.024129177,,,,,,,69,1445599354
,ServiceLog, julia,1445599519301,23 Окт 2015 г. 14:25:19,Raw,0.25498247,1.982399,9.36073,313.81995,-8.742197,-1.3373733,5.2799997,-0.48,-21.66,-0.002443461,-0.01985312,-0.0036651916,,,,,,,72,1445599354
,ServiceLog, julia,1445599520331,23 Окт 2015 г. 14:25:20,Raw,0.12270284,1.9740193,9.598354,306.93936,-7.7968,-1.3002962,7.44,2.82,-24.24,-0.0729984,0.01740966,0.037873644,,,,,,,73,1445599354
,ServiceLog, julia,1445599521359,23 Окт 2015 г. 14:25:21,Raw,0.16819267,2.0931308,9.499594,313.37988,-7.084643,-2.0453506,10.8,5.8799996,-30.359999,-0.03756821,0.014660766,-0.017715093,,,,,,,68,1445599354
,ServiceLog, julia,1445599522387,23 Окт 2015 г. 14:25:22,Raw,-0.022146367,1.9363106,9.539098,317.27475,-7.1232347,-1.8691921,10.08,6.72,-31.199999,-0.06688975,-0.007941248,-0.05375614,,,,,,,66,1445599354
,ServiceLog, julia,1445599523416,23 Окт 2015 г. 14:25:23,Raw,1.103727,1.8884265,9.027337,317.2276,-8.08401,-1.1779445,10.32,6.72,-34.8,0.0290161,0.032375857,0.00030543262,,,,,,,61,1445599354
,ServiceLog, julia,1445599524440,23 Окт 2015 г. 14:25:24,Raw,0.80924016,2.2146366,9.617508,316.75903,-10.583484,-1.5214778,12.599999,5.46,-35.82,0.0015271631,-0.04520403,-0.01985312,,,,,,,77,1445599354
,ServiceLog, julia,1445599525464,23 Окт 2015 г. 14:25:25,Raw,0.40761283,2.190096,9.320028,309.35352,-10.115378,-2.0539439,14.82,4.3199997,-35.04,-0.10629055,0.022296581,-0.04153884,,,,,,,74,1445599354
,ServiceLog, julia,1445599526494,23 Окт 2015 г. 14:25:26,Raw,-1.2012907,1.887828,9.574412,319.23495,-8.239674,-2.4730234,13.44,7.56,-35.219997,-0.08674286,0.055588737,-0.053450707,,,,,,,72,1445599354
,ServiceLog, julia,1445599527519,23 Окт 2015 г. 14:25:27,Raw,-1.264737,1.3605051,9.398438,323.6759,-15.101636,0.42402852,14.58,12.3,-34.739998,0.24495697,-0.33536503,0.3912592,,,,,,,68,1445599354
,ServiceLog, julia,1445599528543,23 Окт 2015 г. 14:25:28,Raw,-0.39145198,1.6286557,9.225458,330.31192,-10.580802,-7.5465198,14.28,11.219999,-33.96,0.046120327,0.026572637,-0.09254608,,,,,,,61,1445599354
,ServiceLog, julia,1445599529573,23 Окт 2015 г. 14:25:29,Raw,-0.59017074,1.9596541,9.102157,328.56885,-12.617444,-9.310478,14.7,9.0,-33.18,-0.096516706,0.004581489,0.057726767,,,,,,,64,1445599354
,ServiceLog, julia,1445599530603,23 Окт 2015 г. 14:25:30,Raw,-0.39444473,1.780089,9.67856,328.7261,-12.536969,-7.480402,14.219999,8.94,-33.12,-0.047036625,0.027183503,0.0030543262,,,,,,,63,1445599354
,ServiceLog, julia,1445599531636,23 Окт 2015 г. 14:25:31,Raw,-0.4938041,2.0608091,9.487623,325.19034,-13.034758,-7.065664,13.98,7.3199997,-33.0,-0.02687807,0.003970624,0.00061086525,,,,,,,62,1445599354
,ServiceLog, julia,1445599532657,23 Окт 2015 г. 14:25:32,Raw,-0.4177882,1.9812019,9.449316,322.99634,-11.881289,-5.4302216,13.679999,7.62,-32.579998,-0.06291912,-0.04550946,-0.01863139,,,,,,,66,1445599354
,ServiceLog, julia,1445599533688,23 Окт 2015 г. 14:25:33,Raw,-0.25857377,2.0153193,9.478046,314.82477,-11.438139,-4.5575566,14.04,6.12,-28.92,-0.05131268,-0.01740966,-0.02107485,,,,,,,68,1445599354
,ServiceLog, julia,1445599534718,23 Окт 2015 г. 14:25:34,Raw,-0.24061728,1.8968062,9.596559,314.5384,-11.468771,-3.9924395,13.86,5.94,-27.48,-0.09896017,-0.029321533,0.0,,,,,,,86,1445599354
,ServiceLog, julia,1445599535742,23 Окт 2015 г. 14:25:35,Raw,-0.374094,1.8273745,9.518747,308.92212,-10.854589,-3.6125524,14.219999,4.7999997,-26.76,-0.05100725,-0.004886922,-0.03573562,,,,,,,86,1445599354
,ServiceLog, julia,1445599536768,23 Окт 2015 г. 14:25:36,Raw,-0.29568392,1.8602947,9.282919,312.00073,-9.610423,-3.9506984,13.98,5.94,-26.279999,-0.058643065,-0.014660766,-0.018020526,,,,,,,85,1445599354
,ServiceLog, julia,1445599537795,23 Окт 2015 г. 14:25:37,Raw,0.0047884034,1.8237832,9.71986,304.44604,-9.482433,-2.584329,13.559999,4.38,-23.939999,-0.1151481,-0.05100725,0.034513887,,,,,,,85,1445599354
,ServiceLog, julia,1445599538820,23 Окт 2015 г. 14:25:38,Raw,-0.12210429,1.6915035,9.536704,299.46658,-9.314466,-1.2459941,13.799999,4.02,-24.66,-0.03940081,-0.0027488936,-0.0125227375,,,,,,,88,1445599354
,ServiceLog, julia,1445599539846,23 Окт 2015 г. 14:25:39,Raw,-0.0724246,1.8076223,9.36073,296.2868,-9.64024,-1.2753936,13.92,2.76,-23.34,-0.006414085,-0.013133603,-0.0125227375,,,,,,,85,1445599354
,ServiceLog, julia,1445599540873,23 Окт 2015 г. 14:25:40,Raw,-0.05327099,1.7357962,9.775525,295.08197,-10.167374,-3.1881828,14.4,1.8,-24.18,-0.0580322,0.20830505,-0.013744468,,,,,,,85,1445599354
,ServiceLog, julia,1445599541897,23 Окт 2015 г. 14:25:41,Raw,-0.11492168,1.7196354,9.595362,302.70612,-10.056413,-3.0002456,13.74,3.4199998,-22.859999,-0.03634648,-0.03359759,-0.030848695,,,,,,,64,1445599354
,ServiceLog, julia,1445599542923,23 Окт 2015 г. 14:25:42,Raw,-0.08319851,1.7561469,9.476251,302.29654,-10.056135,-2.4090896,13.44,3.84,-23.4,-0.02443461,-0.0106901415,-0.022602014,,,,,,,63,1445599354
,ServiceLog, julia,1445599543946,23 Окт 2015 г. 14:25:43,Raw,-0.2741361,1.7860745,9.372103,342.99347,-10.40759,-1.9943167,14.88,34.32,-66.9,-0.0106901415,-0.009468411,0.018020526,,,,,,,73,1445599354
923,Крестовский остров 3, julia,1445599544044,23 Окт 2015 г. 14:25:44,Raw,0.89423436,1.4784195,8.673594,342.28036,-10.453597,-1.4559054,14.88,34.32,-66.9,-0.03359759,-0.004276057,0.21868975,,,,,,,79,1445599354
