ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
472,Площадь Александра Невского (зел) 2,natalie,1445541635063,22.10.2015 22:20:35,Raw,-1.513,3.553,8.973,,,,,,,,,,,,,,,,83,119655405,1445541395
,ServiceLog,natalie,1445541635807,22.10.2015 22:20:35,Raw,-1.139,3.524,10.822,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,89,119655405,1445541395
,ServiceLog,natalie,1445541636826,22.10.2015 22:20:36,Raw,-1.618,5.047,7.7,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,89,119655405,1445541395
,ServiceLog,natalie,1445541637849,22.10.2015 22:20:37,Raw,-3.016,2.499,8.581,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,78,119655405,1445541395
,ServiceLog,natalie,1445541638870,22.10.2015 22:20:38,Raw,-1.905,4.96,8.217,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,79,119655405,1445541395
,ServiceLog,natalie,1445541639895,22.10.2015 22:20:39,Raw,-0.402,6.253,6.062,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,82,119655405,1445541395
,ServiceLog,natalie,1445541640920,22.10.2015 22:20:40,Raw,2.384,1.379,11.875,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,90,119655405,1445541395
,ServiceLog,natalie,1445541641956,22.10.2015 22:20:41,Raw,-0.258,1.628,10.19,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,89,119655405,1445541395
,ServiceLog,natalie,1445541643000,22.10.2015 22:20:43,Raw,-1.187,2.585,9.941,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,83,119655405,1445541395
,ServiceLog,natalie,1445541644027,22.10.2015 22:20:44,Raw,-1.762,1.561,11.588,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,83,119655405,1445541395
,ServiceLog,natalie,1445541645049,22.10.2015 22:20:45,Raw,-1.35,0.967,8.715,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,83,119655405,1445541395
,ServiceLog,natalie,1445541646114,22.10.2015 22:20:46,Raw,-7.498,2.47,4.635,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,83,119655405,1445541395
,ServiceLog,natalie,1445541647138,22.10.2015 22:20:47,Raw,-6.771,4.031,2.174,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,84,119655405,1445541395
,ServiceLog,natalie,1445541648158,22.10.2015 22:20:48,Raw,-0.651,-6.158,8.035,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,90,119655405,1445541395
,ServiceLog,natalie,1445541649180,22.10.2015 22:20:49,Raw,0.909,-9.146,4.807,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,85,119655405,1445541395
,ServiceLog,natalie,1445541650200,22.10.2015 22:20:50,Raw,-3.984,-7.546,1.005,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,84,119655405,1445541395
,ServiceLog,natalie,1445541651224,22.10.2015 22:20:51,Raw,-2.011,-9.347,1.426,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,87,119655405,1445541395
,ServiceLog,natalie,1445541652245,22.10.2015 22:20:52,Raw,-2.241,-8.743,3.897,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,89,119655405,1445541395
,ServiceLog,natalie,1445541653265,22.10.2015 22:20:53,Raw,-0.9,-8.198,2.595,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,87,119655405,1445541395
,ServiceLog,natalie,1445541654289,22.10.2015 22:20:54,Raw,1.704,-9.452,-0.229,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,85,119655405,1445541395
,ServiceLog,natalie,1445541655309,22.10.2015 22:20:55,Raw,1.877,-10.094,-1.398,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,82,119655405,1445541395
,ServiceLog,natalie,1445541656331,22.10.2015 22:20:56,Raw,1.915,-9.27,-1.024,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,90,119655405,1445541395
,ServiceLog,natalie,1445541657350,22.10.2015 22:20:57,Raw,2.097,-9.883,0.162,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,86,119655405,1445541395
,ServiceLog,natalie,1445541658373,22.10.2015 22:20:58,Raw,2.47,-7.738,0.306,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,82,119655405,1445541395
,ServiceLog,natalie,1445541659389,22.10.2015 22:20:59,Raw,3.083,-5.277,2.174,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,79,119655405,1445541395
,ServiceLog,natalie,1445541660407,22.10.2015 22:21:00,Raw,3.131,-4.529,4.558,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,86,119655405,1445541395
