ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
652,Ладожская 2,natalie,1445542994511,22.10.2015 22:43:14,Raw,-3.026,7.834,3.246,,,,,,,,,,,,,,,,88,119655405,1445542870
,ServiceLog,natalie,1445542994927,22.10.2015 22:43:14,Raw,-2.174,7.498,5.669,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,82,119655405,1445542870
,ServiceLog,natalie,1445542995953,22.10.2015 22:43:15,Raw,-1.599,7.355,5.937,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,80,119655405,1445542870
,ServiceLog,natalie,1445542996974,22.10.2015 22:43:16,Raw,-2.557,7.393,4.836,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,72,119655405,1445542870
,ServiceLog,natalie,1445542997999,22.10.2015 22:43:17,Raw,-2.135,7.326,5.631,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,67,119655405,1445542870
,ServiceLog,natalie,1445542999020,22.10.2015 22:43:19,Raw,-1.762,7.297,6.081,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,67,119655405,1445542870
,ServiceLog,natalie,1445543000040,22.10.2015 22:43:20,Raw,-1.589,7.316,6.033,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,90,119655405,1445542870
,ServiceLog,natalie,1445543001070,22.10.2015 22:43:21,Raw,-1.599,7.297,6.1,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,90,119655405,1445542870
,ServiceLog,natalie,1445543002094,22.10.2015 22:43:22,Raw,-1.829,7.115,6.1,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,89,119655405,1445542870
,ServiceLog,natalie,1445543003115,22.10.2015 22:43:23,Raw,-1.599,7.307,5.956,334.6875,-37.34375,3.640625,39.42,-36.06,-135.42,,,,,,,,,,90,119655405,1445542870
