ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
342,Петроградская 2,Stanislav,1435585051575,Raw,-0.2745862,5.3348174,9.061344,328.03125,-30.875,-2.40625,60.625,20.25,-143.9375,,,,,,,,,
,ServiceLog,Stanislav,1435585051745,Raw,1.6867437,6.825428,8.904438,327.98438,-31.265625,-0.59375,60.6875,20.0,-144.0,,,,,,,,,
,ServiceLog,Stanislav,1435585052765,Raw,-0.2745862,5.0210047,9.139797,327.89063,-29.328125,-1.265625,60.375,21.25,-143.375,,,,,,,,,
,ServiceLog,Stanislav,1435585053779,Raw,-0.35303938,4.7464185,9.335931,327.70313,-27.609375,-1.84375,59.3125,22.8125,-141.6875,,,,,,,,,
,ServiceLog,Stanislav,1435585054805,Raw,-0.1569064,5.0994577,9.179024,327.625,-29.328125,-0.59375,58.0,19.6875,-145.25,,,,,,,,,
,ServiceLog,Stanislav,1435585055813,Raw,-0.19613299,4.981778,9.257478,327.95313,-28.75,-0.8125,55.9375,22.875,-147.1875,,,,,,,,,
,ServiceLog,Stanislav,1435585056836,Raw,-0.0392266,5.1386843,9.257478,328.1875,-28.421875,-0.359375,58.5,23.5625,-148.6875,,,,,,,,,
,ServiceLog,Stanislav,1435585057846,Raw,-0.19613299,5.0210047,9.257478,328.3125,-28.234375,-0.8125,58.4375,24.0,-148.875,,,,,,,,,
,ServiceLog,Stanislav,1435585058866,Raw,-0.19613299,5.1386843,9.218251,328.45313,-29.21875,-1.03125,58.6875,23.875,-148.75,,,,,,,,,
,ServiceLog,Stanislav,1435585059877,Raw,-0.2353596,4.9425516,9.375157,328.39063,-27.640625,-1.03125,58.4375,23.625,-148.625,,,,,,,,,
,ServiceLog,Stanislav,1435585060897,Raw,-0.2353596,4.9425516,9.296704,328.45313,-27.953125,-1.265625,59.0,23.625,-147.8125,,,,,,,,,
,ServiceLog,Stanislav,1435585061908,Raw,-0.1176798,4.5502853,9.45361,327.96875,-25.484375,-1.265625,60.1875,25.1875,-146.75,,,,,,,,,
,ServiceLog,Stanislav,1435585062925,Raw,-0.5491724,4.5502853,9.335931,328.23438,-26.59375,-2.515625,54.1875,27.8125,-143.8125,,,,,,,,,
,ServiceLog,Stanislav,1435585063937,Raw,-0.3138128,4.5502853,9.335931,329.3125,-25.96875,-1.734375,49.75,28.6875,-142.8125,,,,,,,,,
,ServiceLog,Stanislav,1435585064957,Raw,-0.2353596,4.628739,9.375157,330.15625,-26.640625,-1.265625,49.1875,24.25,-149.875,,,,,,,,,
,ServiceLog,Stanislav,1435585065966,Raw,-0.2745862,4.785645,9.45361,330.96875,-26.359375,-1.484375,48.4375,25.125,-153.25,,,,,,,,,
,ServiceLog,Stanislav,1435585066983,Raw,-0.3138128,4.8248715,9.257478,331.8125,-28.234375,-1.265625,49.3125,22.5625,-155.4375,,,,,,,,,
,ServiceLog,Stanislav,1435585067996,Raw,-0.1176798,5.0994577,9.100571,332.23438,-29.453125,-1.03125,50.9375,21.75,-157.5,,,,,,,,,
,ServiceLog,Stanislav,1435585069016,Raw,-0.0784532,5.060231,9.139797,332.09375,-28.84375,-0.140625,51.4375,21.375,-157.4375,,,,,,,,,
,ServiceLog,Stanislav,1435585070028,Raw,0.0392266,5.060231,9.335931,331.71875,-28.453125,0.59375,51.5625,20.75,-156.0,,,,,,,,,
,ServiceLog,Stanislav,1435585071044,Raw,-0.0392266,4.864098,9.414384,331.125,-27.953125,0.140625,51.875,20.25,-153.75,,,,,,,,,
,ServiceLog,Stanislav,1435585072056,Raw,0.1569064,4.864098,9.218251,330.57813,-27.953125,0.8125,52.4375,20.375,-152.5,,,,,,,,,
,ServiceLog,Stanislav,1435585073070,Raw,0.1176798,5.0994577,9.257478,330.25,-28.046875,0.0,51.625,20.5,-153.1875,,,,,,,,,
,ServiceLog,Stanislav,1435585074080,Raw,-0.0,4.903325,9.218251,330.1875,-27.921875,-0.359375,50.875,19.75,-152.0,,,,,,,,,
,ServiceLog,Stanislav,1435585075099,Raw,-0.1176798,4.981778,9.375157,330.28125,-27.15625,-0.359375,51.5,19.3125,-151.3125,,,,,,,,,
,ServiceLog,Stanislav,1435585076109,Raw,0.0784532,4.903325,9.335931,329.53125,-27.734375,0.359375,55.25,17.1875,-150.375,,,,,,,,,
,ServiceLog,Stanislav,1435585077122,Raw,-0.0784532,4.903325,9.296704,328.42188,-27.828125,-0.359375,57.6875,16.4375,-148.5625,,,,,,,,,
,ServiceLog,Stanislav,1435585078132,Raw,-0.0784532,4.8248715,9.257478,327.25,-26.9375,0.140625,60.9375,18.0625,-149.25,,,,,,,,,
,ServiceLog,Stanislav,1435585079153,Raw,-0.0784532,4.8248715,9.296704,326.40625,-27.125,0.140625,62.0,19.5,-151.125,,,,,,,,,
,ServiceLog,Stanislav,1435585080162,Raw,-0.0,4.8248715,9.335931,325.96875,-27.328125,0.140625,61.5,21.125,-151.8125,,,,,,,,,
