ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,race_id
103,Пушкинская 3,Stanislav,1419358215201,Raw,-1.6867437,8.512172,5.7270837,214.76563,-54.859375,-7.546875,22.5625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358215514,Raw,-1.6082906,8.355266,6.1193495,214.8125,-53.578125,-8.9375,22.0,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358216520,Raw,-1.7259704,8.1983595,6.3939357,219.95313,-51.921875,-9.59375,31.75,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358217533,Raw,-1.4121575,8.1983595,6.4723887,219.82813,-51.609375,-7.265625,28.6875,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358218543,Raw,-2.0790098,8.041452,6.080123,219.0,-50.1875,-11.859375,26.4375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358219555,Raw,-2.1182363,8.002226,6.3154826,218.15625,-50.25,-11.71875,37.4375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358220562,Raw,-2.0397832,8.041452,6.5116153,217.79688,-49.703125,-11.09375,34.25,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358221573,Raw,-2.5105023,8.080679,6.3154826,216.60938,-49.96875,-13.75,20.9375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358222581,Raw,-1.6867437,8.041452,6.3939357,211.64063,-50.578125,-9.265625,25.125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358223592,Raw,-1.6082906,8.276813,6.550842,212.42188,-50.578125,-9.578125,25.75,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358224602,Raw,-1.4513842,8.159133,6.354709,217.54688,-51.421875,-7.9375,26.8125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358225769,Raw,-1.4906107,8.237586,6.354709,217.23438,-51.609375,-8.140625,25.125,0.0,0.0,0.0,1419358215
104,Пушкинская 4,Stanislav,1419358226061,Raw,-1.6082906,7.923773,6.2762556,217.51563,-50.703125,-8.078125,26.125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358226776,Raw,-0.98066497,8.316039,6.550842,237.34375,-51.5,-5.234375,65.5625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358227787,Raw,-2.4712758,8.786758,5.4524975,220.95313,-59.375,-14.921875,69.5,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358228801,Raw,-0.98066497,7.7668667,6.433162,185.64063,-47.25,-6.875,-5.6875,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358229812,Raw,-0.6276256,7.5707335,6.668522,185.42188,-48.078125,-4.03125,-12.25,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358230821,Raw,-0.588399,7.806093,6.9823346,189.625,-48.140625,-3.1875,33.5,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358231833,Raw,-1.0983448,8.316039,6.237029,286.71875,-52.75,-6.0,31.625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358232842,Raw,-0.70607877,7.6491866,7.100014,296.17188,-47.75,-4.625,29.5,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358233855,Raw,-0.588399,8.276813,7.100014,297.90625,-48.421875,-2.765625,30.125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358234863,Raw,-0.74530536,8.119906,6.825428,299.5,-47.59375,-5.34375,27.875,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358235878,Raw,0.2353596,8.708305,6.1193495,299.04688,-55.296875,0.84375,27.375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358236890,Raw,0.0784532,10.395049,3.0596747,300.1875,-73.9375,-2.828125,23.3125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358237922,Raw,0.3138128,9.885103,3.0204482,304.75,-73.375,1.703125,21.75,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358238937,Raw,0.2353596,10.002783,3.1773546,303.78125,-72.078125,2.6875,22.4375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358239981,Raw,0.70607877,10.434276,3.5696206,303.26563,-69.40625,2.1875,23.375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358241010,Raw,0.4707192,9.767424,3.2558076,302.39063,-69.21875,3.1875,24.25,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358242049,Raw,0.39226598,9.649743,3.4911673,292.65625,-70.359375,2.625,26.625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358243102,Raw,0.3138128,9.375157,3.5303938,287.14063,-69.3125,1.796875,25.4375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358244143,Raw,0.8237586,9.57129,3.412714,288.20313,-69.890625,4.59375,26.0625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358245173,Raw,0.19613299,9.5320635,3.6088471,288.5625,-71.015625,3.28125,26.4375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358246212,Raw,0.588399,9.492837,3.2950344,288.10938,-70.625,3.328125,27.8125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358247237,Raw,0.4707192,9.728196,3.216581,288.34375,-71.546875,2.609375,27.5,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358248276,Raw,0.2353596,9.414384,3.8442068,289.0,-67.765625,1.3125,27.9375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358249303,Raw,0.39226598,9.57129,3.2950344,288.90625,-70.921875,2.15625,28.75,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358250343,Raw,0.5099458,9.610517,3.216581,294.07813,-71.296875,2.859375,29.0625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358251370,Raw,0.4314926,9.296704,3.1381278,300.35938,-69.21875,2.15625,29.0625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358252410,Raw,0.588399,10.002783,3.4519408,300.875,-70.734375,3.15625,30.0625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358253435,Raw,0.98066497,10.120462,3.4911673,272.09375,-69.171875,4.65625,30.4375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358254475,Raw,0.8629852,9.335931,3.4519408,236.3125,-68.609375,4.9375,22.9375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358255503,Raw,0.74530536,9.57129,3.8834333,235.29688,-70.21875,4.796875,22.5625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358256544,Raw,0.588399,9.767424,3.7657535,234.15625,-68.703125,3.1875,22.875,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358257575,Raw,0.4707192,9.5320635,3.5696206,233.96875,-69.3125,2.609375,24.5,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358258614,Raw,0.8629852,9.414384,3.412714,233.95313,-69.546875,4.90625,25.5625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358259647,Raw,1.0983448,9.885103,3.4519408,233.76563,-69.90625,5.9375,27.0625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358260665,Raw,0.8237586,10.591182,3.5303938,233.85938,-71.109375,4.203125,28.0,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358261692,Raw,0.6668522,9.139797,3.4911673,235.04688,-68.796875,3.84375,28.0,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358262732,Raw,1.0983448,9.68897,3.4911673,236.0,-69.328125,6.046875,27.625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358263757,Raw,0.8629852,9.414384,3.3734875,235.14063,-69.75,4.90625,27.6875,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358264796,Raw,0.8629852,9.885103,3.6088471,234.375,-69.484375,4.671875,29.625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358265822,Raw,0.70607877,9.885103,3.8834333,233.01563,-68.21875,3.75,29.3125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358266864,Raw,0.8629852,9.296704,3.412714,229.14063,-69.3125,4.953125,28.6875,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358267891,Raw,0.8629852,10.042009,3.6873002,229.39063,-69.390625,4.59375,29.6875,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358268929,Raw,0.74530536,9.5320635,3.2558076,229.54688,-70.6875,4.171875,30.0,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358269957,Raw,1.2160245,10.002783,3.2950344,229.3125,-72.296875,5.125,29.875,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358270995,Raw,0.6276256,9.061344,3.4519408,229.34375,-68.859375,3.6875,28.5625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358272022,Raw,0.78453195,10.120462,3.0989013,234.3125,-72.5,4.203125,29.3125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358273063,Raw,0.9414384,9.57129,3.1773546,235.95313,-70.921875,5.328125,29.5,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358274088,Raw,1.0983448,9.92433,3.0989013,237.21875,-71.71875,6.0,30.1875,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358275128,Raw,0.0784532,8.472945,3.80498,242.09375,-65.84375,0.421875,29.1875,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358276156,Raw,2.0790098,8.786758,4.4718323,238.53125,-58.640625,13.375,29.1875,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358277209,Raw,2.432049,8.355266,5.8055367,240.03125,-53.015625,13.40625,33.5625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358278249,Raw,2.8635418,8.472945,5.8055367,239.82813,-52.640625,15.578125,35.25,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358279301,Raw,2.7066352,8.394492,5.7270837,240.1875,-52.984375,14.890625,36.0625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358280339,Raw,2.7850885,8.159133,5.9232163,256.34375,-50.65625,15.65625,41.75,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358281392,Raw,2.8635418,8.119906,5.962443,261.34375,-48.296875,15.484375,42.9375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358282440,Raw,2.6674087,7.72764,5.3348174,267.03125,-52.375,15.8125,42.875,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358283493,Raw,2.5105023,7.7668667,5.6878567,268.26563,-51.375,14.59375,38.125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358284531,Raw,2.5105023,8.002226,6.00167,272.98438,-50.90625,14.078125,41.0625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358285551,Raw,2.432049,7.72764,6.00167,293.17188,-50.078125,13.921875,38.875,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358286564,Raw,0.35303938,8.355266,6.3939357,292.89063,-52.921875,5.203125,50.5,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358287583,Raw,-0.588399,8.316039,5.6878567,287.625,-55.4375,-2.296875,53.0,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358288599,Raw,-0.4707192,8.355266,6.4723887,277.0,-53.28125,-2.265625,51.9375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358289616,Raw,-0.6668522,8.041452,6.1978025,233.53125,-55.546875,-2.515625,52.25,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358290631,Raw,-0.4707192,8.002226,6.2762556,212.1875,-52.015625,-2.625,64.0,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358291661,Raw,-0.0784532,7.806093,6.590069,250.625,-57.21875,0.140625,45.375,0.0,0.0,0.0,1419358215
301,Технологический институт 2 1,Stanislav,1419358291825,Raw,0.19613299,8.786758,5.88399,260.53125,-56.1875,0.609375,44.5625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358292677,Raw,0.0392266,8.629851,6.2762556,247.04688,-52.53125,0.0,29.125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358293687,Raw,-0.0,8.394492,6.5116153,236.15625,-51.140625,0.359375,22.8125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358294696,Raw,-0.0784532,8.316039,6.550842,235.40625,-51.8125,-0.359375,23.8125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358295712,Raw,-0.19613299,8.119906,6.550842,234.14063,-51.15625,-1.03125,23.9375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358296731,Raw,-0.2745862,8.080679,6.433162,229.01563,-51.453125,-1.515625,24.8125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358297767,Raw,0.19613299,8.080679,6.550842,229.26563,-51.65625,0.8125,26.9375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358298794,Raw,0.35303938,8.1983595,6.237029,233.90625,-52.71875,1.734375,13.25,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358299844,Raw,0.4707192,7.963,6.237029,233.29688,-51.765625,1.03125,11.375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358300860,Raw,0.19613299,8.1983595,6.354709,232.09375,-51.234375,2.796875,15.0,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358301876,Raw,0.3138128,8.590625,6.4723887,230.375,-52.21875,1.265625,16.8125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358302892,Raw,0.4707192,8.316039,6.550842,234.60938,-51.8125,2.484375,24.3125,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358303912,Raw,0.6668522,8.1983595,6.4723887,225.29688,-51.390625,3.15625,13.625,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358304935,Raw,1.2944778,8.159133,6.3939357,219.54688,-51.375,7.125,13.0,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358305974,Raw,0.9414384,8.276813,6.354709,229.67188,-52.1875,5.15625,22.4375,0.0,0.0,0.0,1419358215
,ServiceLog,Stanislav,1419358306988,Raw,0.9022118,8.119906,6.4723887,238.60938,-50.65625,3.578125,25.1875,0.0,0.0,0.0,1419358215
302,Технологический институт 2 2,Stanislav,1419358307620,Raw,-0.9414384,7.7668667,6.7862015,239.0625,-50.15625,-4.140625,26.0,0.0,0.0,0.0,1419358215
