ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
853,Волковская 3,Stanislav,1418224996384,Raw,3.216581,6.080123,7.6884136,11.5,-36.109375,18.1875,-23.75,0.0,0.0,0.0
,ServiceLog,Stanislav,1418224997154,Raw,3.0596747,6.1193495,7.8845463,7.671875,-36.421875,17.234375,-23.5,0.0,0.0,0.0
,ServiceLog,Stanislav,1418224998163,Raw,3.334261,6.1978025,7.963,358.85938,-35.703125,18.25,-21.8125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418224999177,Raw,3.1381278,6.080123,7.923773,358.90625,-35.515625,17.4375,-21.0625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225000186,Raw,3.3734875,6.00167,8.002226,357.59375,-34.640625,18.625,-30.6875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225001199,Raw,3.4519408,6.3154826,7.923773,6.8125,-36.15625,18.796875,-35.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225002209,Raw,3.0204482,6.00167,8.119906,41.484375,-34.703125,16.59375,-38.8125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225003220,Raw,3.0596747,5.8055367,7.8845463,93.703125,-34.5,17.328125,-40.125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225004260,Raw,3.412714,5.88399,7.923773,172.14063,-34.265625,19.0625,-38.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225005302,Raw,3.216581,5.9232163,8.080679,172.0625,-34.21875,17.796875,-34.125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225006344,Raw,2.824315,6.0408964,8.237586,167.76563,-34.5,16.984375,-37.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225007370,Raw,2.7066352,6.1193495,8.1983595,155.10938,-35.359375,14.796875,-34.3125,0.0,0.0,0.0
854,Волковская 4,Stanislav,1418225008291,Raw,2.5105023,6.080123,8.119906,154.21875,-35.5625,13.875,-33.0625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225008398,Raw,2.353596,6.3154826,7.2961473,149.07813,-39.46875,13.671875,-33.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225009416,Raw,0.8629852,7.2176943,7.453054,251.125,-43.859375,4.734375,29.4375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225010426,Raw,0.5099458,7.6491866,7.0607877,344.17188,-47.203125,2.765625,5.8125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225011440,Raw,0.9022118,7.5707335,7.1784678,253.48438,-46.265625,4.9375,10.8125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225012464,Raw,0.98066497,7.72764,7.2176943,54.734375,-46.734375,5.234375,-18.75,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225013524,Raw,0.78453195,8.159133,6.5116153,0.90625,-51.203125,4.25,2.9375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225014533,Raw,1.176798,5.962443,8.708305,57.890625,-34.328125,9.296875,-91.375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225015548,Raw,1.7259704,5.1386843,9.5320635,142.17188,-26.59375,10.78125,-54.625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225016557,Raw,2.1966896,5.8447633,8.943665,136.26563,-33.734375,9.890625,-54.875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225017572,Raw,0.19613299,7.4922805,6.7077484,117.9375,-44.875,3.78125,-48.625,0.0,0.0,0.0
