ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
252,Московская 2,Stanislav,1435681853022,Raw,5.3348174,-4.864098,7.963,173.03125,28.140625,27.640625,-30.0625,-26.3125,-54.5625,,,,,,,,,
,ServiceLog,Stanislav,1435681853545,Raw,5.217138,-5.4132705,7.60996,173.79688,29.875,29.625,-26.5,-29.3125,-51.625,,,,,,,,,
,ServiceLog,Stanislav,1435681854553,Raw,5.2563643,-5.491724,7.2961473,175.10938,31.078125,29.78125,-25.125,-29.0,-50.0625,,,,,,,,,
,ServiceLog,Stanislav,1435681855567,Raw,5.1386843,-5.5309505,7.4138274,176.15625,31.375,29.390625,-25.0,-28.4375,-49.9375,,,,,,,,,
,ServiceLog,Stanislav,1435681856579,Raw,5.060231,-5.5309505,7.3746004,176.76563,31.203125,28.75,-25.1875,-29.0,-50.0,,,,,,,,,
,ServiceLog,Stanislav,1435681857595,Raw,5.295591,-5.4524975,7.4922805,177.21875,30.875,29.421875,-25.375,-29.1875,-49.4375,,,,,,,,,
,ServiceLog,Stanislav,1435681858605,Raw,5.060231,-5.4524975,7.60996,177.45313,31.40625,28.6875,-25.125,-29.1875,-49.875,,,,,,,,,
,ServiceLog,Stanislav,1435681859617,Raw,5.1386843,-5.6094036,7.6884136,177.90625,31.046875,29.125,-24.5625,-28.3125,-50.0,,,,,,,,,
,ServiceLog,Stanislav,1435681860628,Raw,5.217138,-4.0795665,7.5707335,178.6875,23.90625,31.265625,-22.75,-34.1875,-51.125,,,,,,,,,
,ServiceLog,Stanislav,1435681861643,Raw,5.491724,-7.7668667,4.275699,162.84375,32.4375,42.640625,-52.9375,-25.4375,-32.3125,,,,,,,,,
,ServiceLog,Stanislav,1435681862651,Raw,7.531507,-5.0994577,6.1978025,86.9375,29.640625,42.46875,-46.875,13.6875,24.375,,,,,,,,,
,ServiceLog,Stanislav,1435681863667,Raw,6.825428,-5.570177,13.572403,9.890625,40.75,31.625,0.3125,52.3125,16.5625,,,,,,,,,
,ServiceLog,Stanislav,1435681864681,Raw,0.39226598,6.825428,6.746975,344.03125,-47.234375,8.65625,12.0625,11.6875,-53.3125,,,,,,,,,
,ServiceLog,Stanislav,1435681865695,Raw,0.0784532,3.3734875,7.8845463,265.54688,-9.90625,10.359375,61.1875,-17.1875,-41.375,,,,,,,,,
,ServiceLog,Stanislav,1435681866706,Raw,1.2944778,2.6281822,9.845877,273.84375,-17.703125,10.0625,64.0,-5.75,-44.9375,,,,,,,,,
,ServiceLog,Stanislav,1435681867718,Raw,2.1182363,2.5497289,9.963556,274.23438,-14.421875,11.03125,62.3125,-3.4375,-47.1875,,,,,,,,,
,ServiceLog,Stanislav,1435681868727,Raw,2.1966896,2.432049,10.042009,274.85938,-13.296875,11.8125,61.0625,-1.0,-48.1875,,,,,,,,,
,ServiceLog,Stanislav,1435681869739,Raw,2.2359161,2.6281822,10.002783,275.95313,-14.21875,11.546875,60.4375,-0.3125,-47.75,,,,,,,,,
,ServiceLog,Stanislav,1435681870747,Raw,2.1574628,2.3928225,10.042009,276.53125,-13.953125,12.4375,60.125,0.1875,-48.6875,,,,,,,,,
,ServiceLog,Stanislav,1435681871760,Raw,1.9613299,2.4712758,10.042009,277.125,-13.546875,10.65625,59.3125,-0.4375,-54.125,,,,,,,,,
,ServiceLog,Stanislav,1435681872777,Raw,2.0790098,2.9812214,10.434276,277.6875,-14.421875,9.328125,59.875,-1.6875,-54.75,,,,,,,,,
,ServiceLog,Stanislav,1435681873795,Raw,2.0005565,2.824315,9.845877,277.73438,-15.6875,11.0,60.0625,-2.875,-57.0625,,,,,,,,,
,ServiceLog,Stanislav,1435681874805,Raw,2.1182363,2.6281822,9.92433,277.82813,-14.671875,11.625,60.4375,-3.125,-56.4375,,,,,,,,,
