ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
843,Бухарестская 3,Stanislav,1418225127333,Raw,2.1182363,5.374044,8.708305,156.45313,-31.046875,9.734375,-26.0625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225127752,Raw,2.0790098,5.4132705,8.943665,157.0,-31.5625,11.6875,-25.375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225128765,Raw,2.3928225,5.2563643,8.8652115,157.90625,-30.421875,11.890625,-27.875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225129777,Raw,2.2359161,5.3348174,9.179024,157.85938,-29.796875,12.828125,-27.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225130798,Raw,2.5105023,4.981778,8.786758,159.34375,-28.546875,13.953125,-22.9375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225131823,Raw,2.353596,5.060231,9.061344,159.5,-29.484375,10.578125,-26.4375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225132836,Raw,2.1182363,5.1386843,8.708305,159.46875,-29.96875,12.296875,-25.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225133857,Raw,2.5105023,5.4524975,8.708305,159.01563,-29.984375,12.484375,-25.6875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225134885,Raw,2.6281822,5.374044,9.061344,159.48438,-29.78125,13.296875,-23.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225135917,Raw,2.3928225,5.374044,9.061344,160.0625,-30.484375,12.234375,-22.0,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225136950,Raw,2.1574628,5.4132705,8.786758,160.75,-29.390625,12.09375,-20.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225137980,Raw,2.0790098,5.374044,9.257478,161.28125,-29.15625,11.09375,-24.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225138991,Raw,1.8436501,5.2563643,9.061344,161.70313,-29.578125,9.953125,-22.5625,0.0,0.0,0.0
844,Бухарестская 4,Stanislav,1418225139950,Raw,1.8828768,4.981778,8.512172,161.65625,-29.75,10.8125,-25.9375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225140005,Raw,1.8828768,4.981778,8.512172,161.65625,-29.75,10.8125,-25.9375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225141013,Raw,1.6867437,5.060231,9.296704,161.40625,-28.171875,8.984375,-28.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225142031,Raw,1.8828768,3.8834333,9.335931,162.0,-22.171875,10.546875,-20.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225143042,Raw,2.2359161,4.118793,9.57129,246.25,-22.71875,12.125,-0.3125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225144061,Raw,0.35303938,6.7862015,7.72764,57.015625,-41.265625,1.90625,-53.75,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225145070,Raw,0.74530536,5.0994577,8.512172,138.90625,-30.84375,4.25,-37.9375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225146090,Raw,1.2552512,4.8248715,8.747532,147.34375,-28.609375,7.15625,-31.0625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225147098,Raw,1.2160245,5.217138,8.551398,148.67188,-31.171875,6.890625,-33.3125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225148117,Raw,1.3337044,6.3154826,8.002226,147.67188,-37.890625,7.40625,-32.8125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225149132,Raw,1.0983448,6.354709,7.139241,147.29688,-41.3125,6.5,-28.375,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225150148,Raw,1.4513842,5.5309505,8.590625,148.46875,-32.421875,8.0625,-30.0,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225151162,Raw,1.0983448,5.0994577,8.590625,149.96875,-31.234375,5.828125,-29.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225152214,Raw,1.2160245,5.491724,8.629851,151.67188,-32.21875,6.75,-28.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225153247,Raw,1.1375713,5.1386843,8.512172,153.125,-30.90625,6.5,-27.8125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225154304,Raw,1.2944778,5.217138,8.786758,154.125,-30.421875,7.203125,-27.625,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225155346,Raw,1.2160245,5.1386843,8.786758,154.76563,-31.3125,5.78125,-27.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225156409,Raw,1.1375713,5.0994577,8.825985,155.6875,-33.15625,4.84375,-26.6875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225157445,Raw,1.4121575,4.903325,9.139797,156.375,-27.921875,7.71875,-26.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225158507,Raw,0.9414384,5.2563643,9.375157,156.64063,-29.109375,5.015625,-28.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225159552,Raw,1.2552512,4.864098,9.375157,156.76563,-27.921875,6.765625,-26.125,0.0,0.0,0.0
,ServiceLog,Stanislav,1418225160607,Raw,0.74530536,4.628739,8.708305,156.5625,-27.15625,4.515625,-28.5,0.0,0.0,0.0
