ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
62,Кировский завод 2,Stanislav,1435668718549,Raw,5.491724,-0.19613299,8.669079,43.421875,-1.765625,33.609375,-21.75,12.125,-6.8125,,,,,,,,,
,ServiceLog,Stanislav,1435668719500,Raw,5.491724,-0.2353596,9.179024,52.15625,1.265625,30.609375,-23.25,12.125,-4.375,,,,,,,,,
,ServiceLog,Stanislav,1435668720527,Raw,5.3348174,-0.3138128,9.257478,53.359375,1.671875,29.3125,-23.875,11.875,-4.1875,,,,,,,,,
,ServiceLog,Stanislav,1435668721540,Raw,5.4132705,-0.19613299,9.296704,59.15625,1.671875,30.328125,-23.75,9.875,-2.375,,,,,,,,,
,ServiceLog,Stanislav,1435668722558,Raw,5.217138,-0.2353596,9.335931,68.828125,0.359375,29.9375,-23.875,6.5625,1.75,,,,,,,,,
,ServiceLog,Stanislav,1435668723571,Raw,5.217138,0.19613299,9.179024,75.78125,-0.140625,29.21875,-24.6875,3.375,4.1875,,,,,,,,,
,ServiceLog,Stanislav,1435668724590,Raw,5.374044,0.19613299,9.335931,77.703125,-1.015625,29.515625,-24.4375,2.75,4.0625,,,,,,,,,
,ServiceLog,Stanislav,1435668725602,Raw,5.295591,0.1569064,9.179024,78.875,-0.59375,29.453125,-23.375,3.4375,4.3125,,,,,,,,,
,ServiceLog,Stanislav,1435668726617,Raw,5.2563643,0.0784532,9.257478,79.0625,-0.140625,30.1875,-22.5,4.5625,3.3125,,,,,,,,,
,ServiceLog,Stanislav,1435668727626,Raw,5.2563643,0.1176798,9.218251,78.515625,-0.59375,29.625,-22.75,5.1875,3.4375,,,,,,,,,
,ServiceLog,Stanislav,1435668728647,Raw,5.060231,0.6276256,9.335931,77.625,-2.9375,28.875,-22.125,5.125,2.3125,,,,,,,,,
,ServiceLog,Stanislav,1435668729657,Raw,5.2563643,0.39226598,9.335931,77.234375,-2.265625,29.296875,-22.5625,4.8125,2.3125,,,,,,,,,
,ServiceLog,Stanislav,1435668730679,Raw,4.903325,0.4707192,9.139797,76.859375,-2.484375,28.875,-22.25,5.4375,2.3125,,,,,,,,,
,ServiceLog,Stanislav,1435668731690,Raw,5.3348174,0.4707192,9.335931,76.734375,-2.0625,28.8125,-22.625,4.75,0.5625,,,,,,,,,
,ServiceLog,Stanislav,1435668732710,Raw,4.707192,2.1574628,9.492837,120.734375,-10.40625,31.796875,-4.5,-17.8125,36.0,,,,,,,,,
63,Кировский завод 3,Stanislav,1435668733000,Raw,6.1978025,2.353596,8.472945,135.10938,-14.65625,34.84375,5.5,-28.8125,55.5625,,,,,,,,,
