ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
132,Чернышевская 2,Stanislav,1435590683900,Raw,2.5497289,4.0403395,9.5320635,193.625,-25.5,13.296875,-5.6875,-32.4375,-29.125,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590684473,Raw,1.9221034,3.3734875,10.042009,196.01563,-20.640625,11.546875,-2.5,-29.75,-29.0625,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590685487,Raw,2.6674087,6.5116153,7.453054,220.42188,-34.890625,21.984375,-2.9375,-33.0625,-24.4375,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590686503,Raw,3.6088471,6.433162,7.256921,188.70313,-45.125,22.546875,-9.5625,-34.8125,-13.6875,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590687518,Raw,4.001113,6.7862015,6.3939357,155.8125,-39.390625,24.09375,-10.125,-20.4375,15.75,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590688534,Raw,3.6873002,4.707192,6.3939357,143.0625,-29.78125,24.1875,-6.0,-4.125,26.0625,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590689546,Raw,3.0596747,2.9812214,7.7668667,115.640625,-15.484375,21.5625,-10.75,-0.0625,30.9375,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590690565,Raw,3.80498,3.80498,10.002783,99.875,-8.84375,19.15625,-36.5625,1.6875,48.375,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590691573,Raw,4.4326057,5.4524975,10.669635,98.796875,-32.453125,15.171875,-54.9375,10.3125,55.125,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590692587,Raw,1.372931,1.0983448,10.473502,77.828125,-8.703125,19.953125,-51.375,27.0,38.3125,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590693598,Raw,4.6679654,3.9618864,7.8845463,79.453125,-14.90625,19.28125,-40.3125,15.9375,29.5625,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590694618,Raw,-0.2353596,2.2751427,5.374044,89.671875,-23.71875,-5.0625,-33.375,8.0,30.1875,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590695628,Raw,0.74530536,1.9221034,5.374044,91.21875,-16.390625,11.03125,-31.9375,7.5625,36.25,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590696643,Raw,1.2944778,0.2353596,14.3569355,79.734375,-0.921875,5.15625,-23.0625,11.75,29.25,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590697666,Raw,2.1574628,2.4712758,7.2961473,101.796875,-17.96875,15.640625,-25.1875,-1.75,28.75,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590698681,Raw,-0.8237586,2.5497289,6.9823346,95.984375,-19.953125,-6.28125,-36.0625,5.75,30.4375,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590699689,Raw,2.1182363,2.5105023,6.864655,75.90625,1.90625,8.984375,-25.0625,13.9375,22.8125,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590700706,Raw,1.9221034,3.1381278,12.9447775,83.859375,-18.625,1.0625,-18.875,8.75,31.875,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590701716,Raw,2.3143694,3.9618864,9.179024,89.953125,-11.546875,17.296875,-19.375,2.125,12.125,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590702732,Raw,4.275699,3.4519408,10.081236,100.40625,-23.015625,-0.21875,-19.4375,-3.0,4.1875,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590703742,Raw,1.5690639,1.2160245,13.415497,93.84375,-12.125,20.90625,-13.875,0.0,7.75,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590704778,Raw,3.216581,1.4906107,6.237029,103.859375,-14.21875,16.9375,-21.5,-2.0,28.4375,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590705794,Raw,0.8237586,7.923773,10.355823,107.796875,-34.96875,15.21875,-23.8125,3.1875,30.1875,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590706812,Raw,4.7464185,6.9823346,5.8055367,94.625,-36.03125,27.25,-22.0,-0.5625,5.125,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590707821,Raw,1.2552512,6.00167,8.590625,89.296875,-33.5625,2.15625,-20.75,5.3125,6.1875,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590708842,Raw,1.8044236,4.628739,9.218251,88.75,-26.828125,9.640625,-27.0,1.5,0.6875,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590709863,Raw,1.8436501,4.785645,9.296704,79.09375,-25.96875,10.40625,-26.1875,2.625,-1.9375,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590710879,Raw,2.2751427,5.7270837,8.394492,121.390625,-33.359375,12.640625,-24.8125,-18.3125,9.75,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590711887,Raw,-0.2745862,6.1193495,8.747532,139.53125,-34.703125,-1.484375,-22.0,-24.1875,17.6875,,,,,,,,,,1435590562
133,Чернышевская 3,Stanislav,1435590712444,Raw,0.0784532,6.5116153,8.472945,153.90625,-35.453125,-1.453125,-14.5625,-26.6875,25.3125,,,,,,,,,,1435590562
