ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
262,Парк Победы 2, julia,1445773323250,25 Окт 2015 г. 14:42:03,Raw,0.4285621,6.4882865,7.4926543,157.41193,-46.01988,8.620354,2.8799999,19.859999,20.939999,-0.073303826,-0.008857546,-0.09101892,,,,,,,72,1445773185
,ServiceLog, julia,1445773324157,25 Окт 2015 г. 14:42:04,Raw,0.5009867,6.5643024,6.975507,358.1532,-45.896942,7.885912,2.46,24.42,15.059999,-0.004581489,0.027183503,-0.042760566,,,,,,,83,1445773185
,ServiceLog, julia,1445773325180,25 Окт 2015 г. 14:42:05,Raw,1.4215573,6.5511346,6.4242415,16.909243,-47.169422,6.3587656,-2.34,26.22,9.66,0.018936822,0.0842994,-0.026267206,,,,,,,85,1445773185
,ServiceLog, julia,1445773326207,25 Окт 2015 г. 14:42:06,Raw,0.5835867,6.241085,6.691195,23.596169,-47.58433,7.650172,-2.52,27.599998,10.5,0.38331795,-0.13591751,-0.31612277,,,,,,,72,1445773185
,ServiceLog, julia,1445773327235,25 Окт 2015 г. 14:42:07,Raw,4.620809,5.489306,9.163208,358.8818,-33.551685,13.580953,3.54,33.719997,19.619999,-0.7470882,0.043066,0.7415904,,,,,,,84,1445773185
,ServiceLog, julia,1445773328257,25 Окт 2015 г. 14:42:08,Raw,-0.28311434,6.785766,6.143522,10.434582,-38.146133,16.658026,1.0799999,37.26,12.12,0.2611449,-0.04184427,-0.24495697,,,,,,,74,1445773185
,ServiceLog, julia,1445773329285,25 Окт 2015 г. 14:42:09,Raw,-0.47165772,7.511808,5.976526,7.230868,-41.68708,13.443549,1.56,36.48,12.24,0.109650314,-0.14080444,-0.14905111,,,,,,,69,1445773185
,ServiceLog, julia,1445773330309,25 Окт 2015 г. 14:42:10,Raw,-0.013766659,7.0832458,6.2303114,5.4832716,-41.747234,13.1242485,1.56,40.739998,9.0,0.018936822,-0.022602014,-0.08857546,,,,,,,84,1445773185
,ServiceLog, julia,1445773331333,25 Окт 2015 г. 14:42:11,Raw,0.14903906,6.996456,6.1040173,5.680853,-42.693974,14.751395,0.59999996,38.52,9.3,0.02076942,0.030543262,0.04520403,,,,,,,88,1445773185
,ServiceLog, julia,1445773332359,25 Окт 2015 г. 14:42:12,Raw,0.65242,7.1059904,6.1620765,9.65733,-45.417046,15.558736,-0.9,38.52,7.98,0.021380283,0.04062254,-0.0125227375,,,,,,,89,1445773185
,ServiceLog, julia,1445773333378,25 Окт 2015 г. 14:42:13,Raw,0.48482585,6.8366427,6.071097,8.921615,-43.93246,14.060857,1.02,37.44,9.66,-0.007941248,-0.03390302,-0.084910266,,,,,,,70,1445773185
,ServiceLog, julia,1445773334396,25 Окт 2015 г. 14:42:14,Raw,0.7529764,6.873753,6.495469,358.88626,-45.128548,12.713288,3.24,34.8,11.34,-0.040317107,-0.04550946,0.043066,,,,,,,86,1445773185
