ID,Name,User,TimeStamp,Type,X,Y,Z
373,Удельная 3,alex,1417279656341,Raw,-0.8810662,1.2449849,9.825804
,ServiceLog,alex,1417279656827,Raw,-0.2681506,1.436521,9.212888
,ServiceLog,alex,1417279657966,Raw,0.842759,1.0247183,9.749189
,ServiceLog,alex,1417279659228,Raw,-0.17238252,1.5993267,8.848969
,ServiceLog,alex,1417279660443,Raw,-0.15322891,1.6472107,9.557653
,ServiceLog,alex,1417279661730,Raw,0.5650316,1.9153614,9.021352
,ServiceLog,alex,1417279662945,Raw,-0.51714754,2.336741,8.954314
,ServiceLog,alex,1417279664157,Raw,0.047884032,0.94810385,9.634268
,ServiceLog,alex,1417279665449,Raw,0.05746084,1.2162545,9.433155
,ServiceLog,alex,1417279666617,Raw,-0.19153613,0.91937345,9.490616
374,Удельная 4,alex,1417279667581,Raw,-1.4269443,1.2737153,9.80665
,ServiceLog,alex,1417279667825,Raw,-0.94810385,1.2162545,9.481039
,ServiceLog,alex,1417279669104,Raw,-0.5267244,1.2737153,9.222465
,ServiceLog,alex,1417279670460,Raw,-0.50757074,1.5514427,9.519346
,ServiceLog,alex,1417279673145,Raw,-0.47884035,1.9728222,9.394848
,ServiceLog,alex,1417279675877,Raw,-0.5650316,1.436521,9.414001
,ServiceLog,alex,1417279678292,Raw,-0.61291564,1.340753,9.155427
,ServiceLog,alex,1417279679487,Raw,-0.59376204,1.3120226,8.801085
,ServiceLog,alex,1417279680659,Raw,-0.7565677,1.4173675,9.461885
,ServiceLog,alex,1417279681889,Raw,-0.63206923,1.1300632,9.548077
,ServiceLog,alex,1417279683060,Raw,-0.641646,1.1492168,9.835381
,ServiceLog,alex,1417279684258,Raw,-0.36391866,1.1683705,9.442732
,ServiceLog,alex,1417279685515,Raw,-0.51714754,0.9864111,9.461885
,ServiceLog,alex,1417279686700,Raw,-0.50757074,1.1109096,9.873688
,ServiceLog,alex,1417279687902,Raw,-0.24899697,1.1204864,9.299079
,ServiceLog,alex,1417279689123,Raw,-0.63206923,1.1587936,8.868123
,ServiceLog,alex,1417279690334,Raw,-0.59376204,1.1683705,9.126697
,ServiceLog,alex,1417279691541,Raw,-0.63206923,1.3215994,8.523358
,ServiceLog,alex,1417279692746,Raw,-0.5554548,1.1971009,9.9790325
,ServiceLog,alex,1417279693928,Raw,-0.23942018,0.9672575,9.289502
,ServiceLog,alex,1417279695149,Raw,-0.4405331,1.0342951,8.341399
,ServiceLog,alex,1417279696360,Raw,-0.7278373,0.79487497,9.624691
,ServiceLog,alex,1417279697536,Raw,-0.58418524,0.5363012,9.414001
,ServiceLog,alex,1417279698714,Raw,-0.7086837,0.40222588,9.80665
,ServiceLog,alex,1417279699893,Raw,-0.24899697,0.6895301,8.350976
,ServiceLog,alex,1417279701052,Raw,-0.095768064,0.7182605,9.184157
,ServiceLog,alex,1417279702238,Raw,-0.08619126,0.6703765,8.858546
,ServiceLog,alex,1417279703425,Raw,-0.5650316,0.7182605,8.552089
,ServiceLog,alex,1417279704671,Raw,-0.82360536,0.48841715,8.925584
,ServiceLog,alex,1417279705858,Raw,-0.2873042,0.79487497,10.658986
,ServiceLog,alex,1417279707098,Raw,-0.19153613,0.40222588,10.67814
,ServiceLog,alex,1417279708286,Raw,-0.31603462,0.4213795,9.404425
,ServiceLog,alex,1417279709533,Raw,-0.23942018,0.62249243,8.810662
,ServiceLog,alex,1417279710707,Raw,-0.22984336,0.5363012,9.289502
,ServiceLog,alex,1417279711867,Raw,-0.36391866,0.5746084,9.787497
,ServiceLog,alex,1417279713055,Raw,-0.22984336,0.34476504,10.457873
,ServiceLog,alex,1417279714240,Raw,0.22984336,0.93852705,9.797073
,ServiceLog,alex,1417279715427,Raw,-0.40222588,0.22984336,9.557653
,ServiceLog,alex,1417279716592,Raw,-0.7182605,0.20111294,10.429143
,ServiceLog,alex,1417279717799,Raw,-0.47884035,-0.047884032,10.515334
,ServiceLog,alex,1417279719036,Raw,-0.4213795,0.20111294,9.634268
,ServiceLog,alex,1417279720230,Raw,-0.35434186,0.06703765,8.504205
,ServiceLog,alex,1417279721407,Raw,-0.33518824,0.1340753,8.935161
,ServiceLog,alex,1417279722647,Raw,-0.41180268,0.24899697,10.132261
,ServiceLog,alex,1417279723847,Raw,-0.59376204,0.10534488,9.950302
,ServiceLog,alex,1417279725071,Raw,-0.50757074,-0.11492168,9.797073
,ServiceLog,alex,1417279726252,Raw,-0.36391866,0.36391866,9.155427
,ServiceLog,alex,1417279727428,Raw,-0.32561144,0.11492168,8.379706
,ServiceLog,alex,1417279728625,Raw,-0.37349546,0.16280572,9.050082
,ServiceLog,alex,1417279729807,Raw,-0.08619126,0.18195933,8.341399
,ServiceLog,alex,1417279730986,Raw,-0.62249243,0.5267244,7.97748
,ServiceLog,alex,1417279732145,Raw,-0.49799395,0.48841715,8.801085
,ServiceLog,alex,1417279733348,Raw,-0.02873042,0.81402856,9.174581
,ServiceLog,alex,1417279734547,Raw,-0.50757074,0.45968673,9.931149
,ServiceLog,alex,1417279735788,Raw,-0.009576807,0.019153614,11.061212
,ServiceLog,alex,1417279736950,Raw,-0.1340753,0.2681506,10.199299
,ServiceLog,alex,1417279738186,Raw,-0.37349546,0.33518824,9.299079
,ServiceLog,alex,1417279739375,Raw,-0.009576807,0.47884035,9.500193
,ServiceLog,alex,1417279740579,Raw,-0.22984336,0.32561144,9.193734
,ServiceLog,alex,1417279741743,Raw,-0.36391866,0.50757074,8.734048
,ServiceLog,alex,1417279742945,Raw,0.019153614,0.93852705,8.695741
,ServiceLog,alex,1417279744212,Raw,-0.49799395,0.33518824,9.662998
,ServiceLog,alex,1417279745406,Raw,-0.2873042,0.5363012,9.481039
,ServiceLog,alex,1417279746563,Raw,-0.45010993,0.51714754,9.557653
,ServiceLog,alex,1417279747769,Raw,-0.11492168,0.22026655,10.668563
,ServiceLog,alex,1417279749042,Raw,-0.32561144,0.34476504,9.442732
,ServiceLog,alex,1417279750230,Raw,-0.63206923,0.038307227,9.193734
,ServiceLog,alex,1417279751398,Raw,-0.5554548,0.095768064,9.490616
