ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
343,Петроградская 3,Stanislav,1435585085812,Raw,-0.8237586,5.0210047,9.061344,326.09375,-28.96875,-3.75,82.1875,63.0,-137.625,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585086251,Raw,-1.4513842,5.2563643,9.296704,326.625,-29.640625,-7.484375,99.0625,92.0,-130.0625,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585087269,Raw,-1.2944778,5.217138,9.179024,328.26563,-29.390625,-6.984375,97.0,117.8125,-136.4375,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585088279,Raw,-1.6475172,4.981778,9.179024,332.89063,-28.109375,-8.90625,87.75,103.6875,-118.6875,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585089299,Raw,-1.6082906,4.864098,9.335931,332.625,-27.203125,-8.671875,93.5625,120.8125,-113.4375,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585090310,Raw,-1.8044236,5.0210047,9.5320635,332.95313,-28.109375,-8.390625,106.0,192.6875,-82.4375,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585091327,Raw,-1.8436501,4.8248715,9.45361,334.0625,-26.6875,-10.03125,111.1875,209.3125,-96.6875,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585092342,Raw,-1.5298374,4.981778,9.414384,335.4375,-26.9375,-10.125,101.1875,200.4375,-128.0,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585093359,Raw,-1.2552512,4.981778,9.061344,336.60938,-29.0625,-6.359375,102.125,171.375,-172.125,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585094370,Raw,-0.9022118,5.0210047,9.375157,337.625,-28.015625,-6.5,94.5625,147.25,-189.375,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585095386,Raw,-0.74530536,4.8248715,9.100571,332.64063,-27.09375,-5.40625,153.0625,137.3125,-198.5,,,,,,,,,,1435585085
344,Петроградская 4,Stanislav,1435585096015,Raw,-0.8237586,4.6679654,9.296704,332.45313,-27.15625,-4.59375,179.375,222.9375,-290.9375,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585096397,Raw,-0.6668522,4.903325,9.45361,337.65625,-23.265625,-3.75,125.375,252.6875,-287.375,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585097419,Raw,-0.6668522,6.7862015,8.080679,342.59375,-37.1875,-2.96875,79.75,217.0625,-226.5625,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585098430,Raw,-0.35303938,6.1978025,8.8652115,321.70313,-34.828125,-1.796875,77.25,119.6875,62.25,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585099451,Raw,-0.2745862,5.64863,9.414384,239.45313,-30.90625,-1.421875,33.875,-73.3125,-79.8125,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585100461,Raw,-0.3138128,5.6094036,9.218251,235.95313,-30.609375,-2.203125,22.1875,-61.0,-71.4375,,,,,,,,,,1435585085
,ServiceLog,Stanislav,1435585101477,Raw,0.2353596,5.1779113,9.218251,222.57813,-28.46875,-0.359375,18.9375,-62.1875,-65.75,,,,,,,,,,1435585085
