ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
182,Политехническая 2,Stanislav,1435593121794,Raw,-0.6668522,5.5309505,9.061344,312.14063,-30.421875,-2.75,34.3125,13.4375,-30.375,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593122199,Raw,-0.2353596,5.374044,9.139797,311.57813,-30.421875,-1.265625,33.8125,13.25,-28.9375,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593123210,Raw,-0.0,5.2563643,9.218251,310.57813,-29.671875,0.0,33.5,13.1875,-28.6875,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593124229,Raw,-0.0,5.570177,8.825985,309.95313,-30.34375,0.359375,32.0625,13.0,-30.1875,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593125242,Raw,0.1569064,5.1779113,9.061344,309.95313,-28.9375,0.8125,32.0,14.0,-30.9375,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593126266,Raw,-0.1176798,5.1779113,9.218251,310.25,-29.125,-0.359375,33.3125,14.75,-32.625,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593127279,Raw,-0.0784532,5.0994577,9.257478,310.45313,-28.734375,-0.140625,34.1875,15.3125,-33.5,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593128297,Raw,-0.1176798,4.981778,9.257478,310.90625,-28.046875,-0.59375,33.9375,16.375,-35.0,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593129310,Raw,-0.1569064,5.0210047,9.296704,311.59375,-28.234375,-1.265625,33.875,17.0,-35.0625,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593130328,Raw,-0.1569064,5.0210047,9.335931,311.78125,-27.71875,-1.25,34.5,15.875,-33.625,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593131341,Raw,-0.1569064,5.060231,9.257478,311.10938,-28.15625,-1.03125,33.9375,14.125,-30.875,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593132360,Raw,-0.0784532,5.0210047,9.296704,310.6875,-27.328125,-0.8125,34.25,15.125,-32.3125,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593133369,Raw,-0.0,5.1386843,9.257478,311.1875,-29.03125,0.0,34.875,17.9375,-35.3125,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593134389,Raw,-0.0784532,5.060231,9.296704,312.01563,-28.5625,-0.359375,34.3125,18.875,-36.1875,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593135409,Raw,-0.0392266,4.785645,9.296704,313.07813,-27.21875,-0.140625,32.25,18.1875,-36.25,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593136428,Raw,0.0392266,4.9425516,9.257478,313.76563,-28.140625,0.359375,31.1875,17.125,-35.25,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593137439,Raw,-0.1176798,4.903325,9.257478,313.90625,-27.953125,0.0,31.5,16.3125,-34.3125,,,,,,,,,,1435593025
,ServiceLog,Stanislav,1435593138454,Raw,0.0392266,4.981778,9.296704,313.95313,-28.34375,0.140625,33.3125,16.4375,-36.5625,,,,,,,,,,1435593025
183,Политехническая 3,Stanislav,1435593138592,Raw,0.19613299,5.0210047,9.335931,313.8125,-28.234375,1.03125,32.625,17.3125,-30.4375,,,,,,,,,,1435593025
