ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
453,Ломоносовская 3,Stanislav,1435589546163,Raw,3.0989013,3.2950344,9.649743,239.25,-17.5625,17.328125,23.125,10.8125,43.375,,,,,,,,,,1435589546
,ServiceLog,Stanislav,1435589546261,Raw,3.0989013,3.2950344,9.649743,251.29688,-16.15625,15.4375,24.25,13.4375,47.25,,,,,,,,,,1435589546
,ServiceLog,Stanislav,1435589547278,Raw,4.0795665,3.0204482,9.649743,287.92188,-15.375,20.453125,29.3125,19.8125,53.5,,,,,,,,,,1435589546
,ServiceLog,Stanislav,1435589548286,Raw,4.001113,3.0989013,9.375157,282.32813,-15.546875,20.9375,49.4375,24.0625,65.875,,,,,,,,,,1435589546
,ServiceLog,Stanislav,1435589549305,Raw,4.197246,2.7850885,9.375157,271.51563,-15.140625,23.234375,49.4375,23.375,68.8125,,,,,,,,,,1435589546
,ServiceLog,Stanislav,1435589550316,Raw,4.3149257,2.941995,9.45361,282.76563,-15.75,23.515625,53.5,28.3125,57.625,,,,,,,,,,1435589546
,ServiceLog,Stanislav,1435589551332,Raw,4.275699,2.7850885,9.414384,297.46875,-16.21875,24.984375,72.9375,46.0625,69.5625,,,,,,,,,,1435589546
,ServiceLog,Stanislav,1435589552341,Raw,4.2364726,2.9027684,9.57129,298.34375,-16.953125,24.03125,72.75,48.875,85.3125,,,,,,,,,,1435589546
,ServiceLog,Stanislav,1435589553357,Raw,3.80498,2.7850885,9.414384,302.70313,-15.75,21.921875,72.625,50.375,78.8125,,,,,,,,,,1435589546
,ServiceLog,Stanislav,1435589554369,Raw,3.9226599,3.4519408,9.375157,298.21875,-15.109375,19.390625,63.5625,39.1875,67.1875,,,,,,,,,,1435589546
,ServiceLog,Stanislav,1435589555386,Raw,3.7657535,3.1381278,9.5320635,291.29688,-16.65625,21.265625,57.75,36.4375,75.4375,,,,,,,,,,1435589546
,ServiceLog,Stanislav,1435589556400,Raw,3.6480737,3.1381278,9.57129,268.01563,-18.15625,20.640625,57.1875,25.8125,80.9375,,,,,,,,,,1435589546
