Accel_X,Accel_Y,Accel_Z,Audio,Azimuth,DateTime,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-1.1107025,-6.9414825,-6.4664307,64,90.25873,22 окт. 2015 г. 20:38:09,,,,,,,0.026229858,-0.049316406,0.01675415,383,-33.722687,25.703812,6.045349,Озерки 3,129.71089,-0.8078811,1445535490166,Raw,lena ,1445535490,119655405
-1.4690247,-6.9001465,-6.296463,60,118.48859,22 окт. 2015 г. 20:38:10,,,,,,,-0.0011901855,-0.012649536,-0.0031738281,,-41.882896,60.442543,-4.338066,ServiceLog,131.10387,-6.1117215,1445535490791,Raw,lena ,1445535490,119655405
-1.6386566,-7.050598,-6.062271,59,126.85388,22 окт. 2015 г. 20:38:11,,,,,,,-0.0015411377,-0.008026123,-0.002105713,,-46.77887,73.17104,-6.424324,ServiceLog,130.86795,-9.550291,1445535491837,Raw,lena ,1445535490,119655405
-1.7125854,-6.9812317,-6.1653137,60,128.67181,22 окт. 2015 г. 20:38:12,,,,,,,-0.0011901855,0.015472412,0.0007324219,,-48.118973,75.34485,-1.6250534,ServiceLog,131.18738,-9.545844,1445535492921,Raw,lena ,1445535490,119655405
-1.6735382,-7.041031,-6.1135406,64,127.81625,22 окт. 2015 г. 20:38:14,,,,,,,0.007003784,0.012268066,0.021743774,,-53.427887,90.45868,12.050636,ServiceLog,131.47664,-10.813194,1445535494104,Raw,lena ,1445535490,119655405
-1.7653351,-6.9119415,-6.224533,65,127.754486,22 окт. 2015 г. 20:38:15,,,,,,,0.011978149,-0.0055236816,-0.0024719238,,-60.01587,104.631615,17.6735,ServiceLog,131.70163,-10.185438,1445535495131,Raw,lena ,1445535490,119655405
-2.0206146,-7.006378,-5.7564697,66,127.40637,22 окт. 2015 г. 20:38:16,,,,,,,-0.010437012,-0.041488647,-0.03201294,,-65.88764,97.600174,21.772964,ServiceLog,130.41861,-10.683593,1445535496159,Raw,lena ,1445535490,119655405
-1.7239838,-7.103256,-6.226959,66,126.273895,22 окт. 2015 г. 20:38:17,,,,,,,-0.00047302246,0.015106201,0.005722046,,-59.604073,95.5925,21.560486,ServiceLog,130.69931,-9.363324,1445535497204,Raw,lena ,1445535490,119655405
-1.6788025,-6.830658,-6.2508545,74,126.23898,22 окт. 2015 г. 20:38:18,,,,,,,-0.024673462,0.0072784424,-0.012069702,,-69.45057,85.769844,39.549072,ServiceLog,131.36519,-10.298863,1445535498224,Raw,lena ,1445535490,119655405
-1.3991852,-7.06308,-5.903305,71,126.60364,22 окт. 2015 г. 20:38:19,,,,,,,-0.0054473877,0.010482788,0.0018005371,,-66.66031,74.061775,54.404648,ServiceLog,130.54753,-8.805687,1445535499254,Raw,lena ,1445535490,119655405
-1.2535706,-6.8424225,-5.8717804,71,127.07883,22 окт. 2015 г. 20:38:20,,,,,,,0.024093628,0.019378662,-0.0010375977,,-60.964394,71.94309,51.785667,ServiceLog,131.39923,-7.971358,1445535500283,Raw,lena ,1445535490,119655405
-1.2535706,-6.8424225,-5.8717804,71,127.07883,22 окт. 2015 г. 20:38:20,,,,,,,0.024093628,0.019378662,-0.0010375977,384,-60.964394,71.94309,51.785667,Озерки 4,131.39923,-7.971358,1445535501175,Raw,lena ,1445535490,119655405
-1.094101,-6.584671,-5.9401703,75,123.23807,22 окт. 2015 г. 20:38:21,,,,,,,0.017318726,0.012969971,0.00038146973,,-55.77259,63.523865,43.276604,ServiceLog,130.74915,-7.211322,1445535501315,Raw,lena ,1445535490,119655405
-0.89912415,-7.043396,-5.94458,83,111.289276,22 окт. 2015 г. 20:38:22,,,,,,,-0.04069519,0.01902771,-0.011352539,,-53.490448,59.16462,40.59964,ServiceLog,130.075,-6.9786396,1445535502332,Raw,lena ,1445535490,119655405
-0.9422455,-7.065933,-5.9157104,80,107.68497,22 окт. 2015 г. 20:38:23,,,,,,,0.0066375732,-0.00090026855,-0.006378174,,-45.91446,60.31704,38.396843,ServiceLog,130.5211,-5.731097,1445535503365,Raw,lena ,1445535490,119655405
-0.7335968,-7.1374054,-5.964218,73,96.759094,22 окт. 2015 г. 20:38:24,,,,,,,-0.008651733,-0.008026123,0.0032348633,,-48.38295,50.14515,34.145744,ServiceLog,129.97037,-4.943669,1445535504382,Raw,lena ,1445535490,119655405
-0.81495667,-7.162033,-6.010803,73,89.346985,22 окт. 2015 г. 20:38:25,,,,,,,0.021240234,-0.00019836426,0.0032348633,,-52.47574,41.15734,47.315605,ServiceLog,129.86531,-4.7029314,1445535505425,Raw,lena ,1445535490,119655405
-0.56015015,-7.242218,-5.665207,79,81.41626,22 окт. 2015 г. 20:38:26,,,,,,,0.0027313232,-0.008728027,3.0517578e-05,,-51.34449,39.152336,50.074013,ServiceLog,128.7972,-4.5685315,1445535506451,Raw,lena ,1445535490,119655405
-0.59828186,-7.415161,-5.7076874,78,80.52753,22 окт. 2015 г. 20:38:27,,,,,,,-0.002960205,0.073150635,-0.020614624,,-42.09881,31.077957,37.723167,ServiceLog,128.6966,-4.25391,1445535507502,Raw,lena ,1445535490,119655405
0.039779663,-7.580368,-6.023529,75,73.569275,22 окт. 2015 г. 20:38:28,,,,,,,0.0027313232,-0.008728027,0.0043029785,,-20.963287,0.44994354,16.326912,ServiceLog,129.22746,-2.2585208,1445535508543,Raw,lena ,1445535490,119655405
0.10235596,-7.2477264,-5.854889,73,60.701965,22 окт. 2015 г. 20:38:29,,,,,,,0.010910034,0.0022888184,-0.0014038086,,-15.1994705,-7.7127457,15.789421,ServiceLog,128.73268,-0.7679343,1445535509573,Raw,lena ,1445535490,119655405
-0.0594635,-7.141083,-5.6204224,74,49.588318,22 окт. 2015 г. 20:38:30,,,,,,,-0.015426636,0.0037231445,-0.0053100586,,-15.87429,-7.332039,17.615707,ServiceLog,127.71165,-0.20130828,1445535510612,Raw,lena ,1445535490,119655405
0.14916992,-7.152008,-5.7956696,73,44.511017,22 окт. 2015 г. 20:38:31,,,,,,,-0.0047454834,-0.020126343,0.001449585,,-16.35971,-7.9992294,18.974503,ServiceLog,128.48967,0.06821311,1445535511672,Raw,lena ,1445535490,119655405
0.012954712,-7.546417,-5.869232,76,42.18701,22 окт. 2015 г. 20:38:32,,,,,,,-0.0054473877,0.012619019,-0.002822876,,-16.00418,-8.863068,18.33001,ServiceLog,127.86281,0.33128822,1445535512740,Raw,lena ,1445535490,119655405
-1.1637268,-7.962784,-4.7975616,74,40.14978,22 окт. 2015 г. 20:38:33,,,,,,,0.49583435,-0.39645386,0.25779724,,-15.80143,-11.921501,17.297943,ServiceLog,127.907875,-1.0487598,1445535513781,Raw,lena ,1445535490,119655405
-2.06839,-8.35083,-4.1115417,69,35.379272,22 окт. 2015 г. 20:38:34,,,,,,,-0.028244019,0.07136536,-0.028808594,,-13.589668,-7.6885223,18.300255,ServiceLog,117.02088,-11.992343,1445535514817,Raw,lena ,1445535490,119655405
-0.07368469,-8.6462555,-3.061386,76,61.5636,22 окт. 2015 г. 20:38:35,,,,,,,-0.03465271,-0.1262207,-0.07722473,,-19.550896,-0.12607574,17.752083,ServiceLog,111.145424,-3.2496235,1445535515849,Raw,lena ,1445535490,119655405
-0.61209106,-8.196487,-3.3307648,73,61.62961,22 окт. 2015 г. 20:38:36,,,,,,,-0.0093688965,0.051071167,-0.0049438477,,-26.655388,4.2541504,16.513641,ServiceLog,112.21607,-4.4455028,1445535516862,Raw,lena ,1445535490,119655405
-0.72766113,-8.839478,-3.6823578,73,62.785736,22 окт. 2015 г. 20:38:37,,,,,,,0.005218506,0.016174316,0.017471313,,-25.36316,5.2640915,17.308052,ServiceLog,113.19132,-3.967574,1445535517880,Raw,lena ,1445535490,119655405
-0.770813,-8.763794,-3.5555267,77,63.08313,22 окт. 2015 г. 20:38:38,,,,,,,-0.016494751,0.017608643,0.01071167,,-25.435066,5.6951523,17.445,ServiceLog,112.50216,-4.8719378,1445535518919,Raw,lena ,1445535490,119655405
-0.81851196,-8.485046,-3.7444916,72,62.97992,22 окт. 2015 г. 20:38:39,,,,,,,0.0005950928,0.015106201,0.012481689,,-24.949646,6.0647964,17.762383,ServiceLog,113.42163,-4.581675,1445535519970,Raw,lena ,1445535490,119655405
-0.83532715,-8.745636,-3.642334,72,61.3244,22 окт. 2015 г. 20:38:41,,,,,,,0.016967773,0.011199951,0.023880005,,-23.288155,6.6314697,20.041283,ServiceLog,112.59312,-5.0151825,1445535521001,Raw,lena ,1445535490,119655405
-0.2866974,-9.086807,-3.5559387,71,52.301575,22 окт. 2015 г. 20:38:42,,,,,,,-0.017562866,0.014404297,0.03314209,,-22.804451,5.040169,27.261932,ServiceLog,111.846886,-2.3819497,1445535522030,Raw,lena ,1445535490,119655405
-0.31315613,-8.799194,-3.4425507,76,48.494873,22 окт. 2015 г. 20:38:43,,,,,,,0.013763428,0.030776978,0.008926392,,-21.36364,7.6135635,29.562958,ServiceLog,111.94785,-2.6380508,1445535523066,Raw,lena ,1445535490,119655405
-0.42503357,-9.141434,-3.6881561,72,47.066284,22 окт. 2015 г. 20:38:44,,,,,,,-0.015060425,0.022583008,0.010345459,,-19.436264,12.499237,27.890404,ServiceLog,111.59207,-2.2485702,1445535524105,Raw,lena ,1445535490,119655405
-0.19010925,-8.529358,-3.4803925,73,46.09561,22 окт. 2015 г. 20:38:45,,,,,,,-0.002609253,0.03363037,-0.018829346,,-18.476677,12.324333,27.271088,ServiceLog,112.40388,-1.7797229,1445535525141,Raw,lena ,1445535490,119655405
-0.30796814,-8.83873,-3.5494385,71,46.829224,22 окт. 2015 г. 20:38:46,,,,,,,0.021957397,0.01902771,0.005722046,,-19.049835,11.334991,25.276764,ServiceLog,112.07644,-2.0700986,1445535526204,Raw,lena ,1445535490,119655405
-0.18911743,-8.579239,-3.7013702,72,49.29071,22 окт. 2015 г. 20:38:47,,,,,,,-0.012924194,0.014404297,0.0043029785,,-18.043518,14.380264,23.077019,ServiceLog,112.24943,-1.6426858,1445535527242,Raw,lena ,1445535490,119655405
0.066207886,-8.704956,-3.484497,73,56.96866,22 окт. 2015 г. 20:38:48,,,,,,,-0.017562866,0.02116394,0.015686035,,-17.593956,20.524788,18.747528,ServiceLog,111.55611,-0.58057606,1445535528284,Raw,lena ,1445535490,119655405
-0.2769165,-8.7872925,-3.246872,72,63.641266,22 окт. 2015 г. 20:38:49,,,,,,,0.016967773,0.0065612793,0.011062622,,-17.630386,24.049187,16.371353,ServiceLog,111.082115,-1.2968665,1445535529305,Raw,lena ,1445535490,119655405
-0.3060608,-8.849869,-3.4462433,73,69.96564,22 окт. 2015 г. 20:38:50,,,,,,,0.04046631,0.0037231445,0.029571533,,-17.642212,24.77665,14.180382,ServiceLog,111.80307,-1.1156317,1445535530345,Raw,lena ,1445535490,119655405
-0.32006836,-9.01918,-3.4745026,75,77.86844,22 окт. 2015 г. 20:38:51,,,,,,,0.06965637,-0.015136719,0.04524231,,-13.955688,30.572891,13.850792,ServiceLog,111.75442,-1.4863219,1445535531383,Raw,lena ,1445535490,119655405
-0.2836609,-8.986877,-3.6843567,71,91.272125,22 окт. 2015 г. 20:38:52,,,,,,,0.018753052,0.0037231445,0.0043029785,,-10.098648,34.264755,10.630043,ServiceLog,111.044136,-2.3712273,1445535532435,Raw,lena ,1445535490,119655405
-0.4681244,-8.754364,-3.365097,72,98.67969,22 окт. 2015 г. 20:38:53,,,,,,,-0.0342865,0.015823364,-0.023101807,,-8.863449,35.165405,9.20945,ServiceLog,109.91539,-3.2524607,1445535533493,Raw,lena ,1445535490,119655405
-0.81411743,-8.586624,-2.7301178,73,106.42697,22 окт. 2015 г. 20:38:54,,,,,,,0.001663208,0.01083374,-0.01776123,,-10.056686,34.48963,8.395775,ServiceLog,109.06881,-3.9292786,1445535534529,Raw,lena ,1445535490,119655405
-0.6238098,-8.791824,-2.9518127,73,108.90698,22 окт. 2015 г. 20:38:55,,,,,,,0.044021606,-0.035079956,0.028152466,,-10.469627,35.171127,7.817848,ServiceLog,109.557556,-3.5842865,1445535535557,Raw,lena ,1445535490,119655405
-0.59028625,-8.938171,-3.1953735,75,90.20294,22 окт. 2015 г. 20:38:56,,,,,,,-0.030731201,-0.01727295,0.0043029785,,-12.281609,35.774994,13.697632,ServiceLog,108.17746,-4.0129476,1445535536587,Raw,lena ,1445535490,119655405
-0.58180237,-8.924591,-3.1338043,70,75.81494,22 окт. 2015 г. 20:38:57,,,,,,,-0.047821045,0.017608643,-0.015274048,,-13.663292,34.761047,18.346985,ServiceLog,107.96478,-3.691915,1445535537624,Raw,lena ,1445535490,119655405
-0.6285858,-8.783691,-2.8607635,69,72.44757,22 окт. 2015 г. 20:38:58,,,,,,,-0.030014038,0.02722168,-0.04055786,,-12.914467,34.41906,17.823418,ServiceLog,109.25203,-3.2050729,1445535538676,Raw,lena ,1445535490,119655405
-0.21531677,-8.936935,-3.2678375,69,75.15988,22 окт. 2015 г. 20:38:59,,,,,,,0.04118347,0.009414673,-0.017059326,,-16.239357,35.530663,18.11734,ServiceLog,110.09317,-2.2958312,1445535539717,Raw,lena ,1445535490,119655405
-0.3935089,-8.993408,-3.156845,70,73.053986,22 окт. 2015 г. 20:39:00,,,,,,,-0.015777588,0.021514893,-0.036636353,,-17.485046,34.812546,18.422325,ServiceLog,108.6777,-2.7854476,1445535540755,Raw,lena ,1445535490,119655405
-0.54411316,-8.801758,-3.1207275,67,74.22583,22 окт. 2015 г. 20:39:01,,,,,,,-0.044265747,-0.007659912,0.011779785,,-19.249153,32.24106,18.144424,ServiceLog,109.22721,-2.5656824,1445535541786,Raw,lena ,1445535490,119655405
-0.53492737,-8.909012,-3.095871,69,73.099945,22 окт. 2015 г. 20:39:02,,,,,,,0.10241699,-0.003036499,0.002166748,,-19.590569,29.444313,18.69069,ServiceLog,110.61679,-2.7968895,1445535542818,Raw,lena ,1445535490,119655405
-0.4739685,-8.862457,-3.3061981,67,69.99689,22 окт. 2015 г. 20:39:03,,,,,,,-0.020050049,-0.006958008,0.0028686523,,-20.977783,24.411201,19.104774,ServiceLog,110.31042,-2.9519663,1445535543847,Raw,lena ,1445535490,119655405
-0.5444641,-8.823044,-3.3420868,62,66.524994,22 окт. 2015 г. 20:39:04,,,,,,,-0.017196655,-0.0044555664,0.009643555,,-24.083138,19.939613,20.232208,ServiceLog,110.33952,-3.1229098,1445535544908,Raw,lena ,1445535490,119655405
-0.6176758,-8.818039,-3.2427979,65,65.55011,22 окт. 2015 г. 20:39:05,,,,,,,-0.0019073486,-0.0012512207,-0.0031738281,,-21.895218,21.715736,20.881851,ServiceLog,110.07042,-3.7232714,1445535545964,Raw,lena ,1445535490,119655405
-0.52053833,-8.914261,-3.0847473,63,64.642914,22 окт. 2015 г. 20:39:06,,,,,,,0.009490967,-0.0019683838,-0.0017547607,,-19.050217,32.428932,24.11824,ServiceLog,110.66603,-3.3392982,1445535546999,Raw,lena ,1445535490,119655405
