ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,race_id
283,Московские ворота 3, julia,1445773638268,25 Окт 2015 г. 14:47:18,Raw,0.7278373,8.075044,5.3983264,310.00632,-52.22239,15.8443365,26.64,-2.82,-40.5,-0.07147124,-0.007941248,-0.05222898,,,,,,,81,1445773638
,ServiceLog, julia,1445773638984,25 Окт 2015 г. 14:47:18,Raw,1.1851299,8.204929,5.1559134,308.96606,-53.985176,16.131262,22.38,-6.3599997,-52.14,0.0012217305,-0.13988814,-0.04795292,,,,,,,80,1445773638
,ServiceLog, julia,1445773640012,25 Окт 2015 г. 14:47:20,Raw,1.5520413,8.2354555,5.377377,311.9417,-52.931732,15.538399,23.939999,-6.12,-53.76,-0.06291912,-0.06291912,-0.024129177,,,,,,,80,1445773638
,ServiceLog, julia,1445773641038,25 Окт 2015 г. 14:47:21,Raw,1.0887632,7.945757,5.5485625,308.4577,-50.200127,27.44332,23.46,-4.02,-52.68,0.046120327,-0.44898596,0.22479841,,,,,,,84,1445773638
,ServiceLog, julia,1445773642066,25 Окт 2015 г. 14:47:22,Raw,1.8004397,7.8906903,4.8428717,282.7218,-52.67808,20.270443,45.78,-54.36,-84.659996,0.037873644,-0.019242255,0.038179077,,,,,,,84,1445773638
,ServiceLog, julia,1445773643090,25 Окт 2015 г. 14:47:23,Raw,1.0193313,7.789535,4.84766,283.6913,-52.920082,14.866969,45.3,-40.86,-64.74,-0.041233405,0.33353242,0.042455133,,,,,,,83,1445773638
,ServiceLog, julia,1445773644111,25 Окт 2015 г. 14:47:24,Raw,1.0642227,8.302493,4.695628,278.327,-54.863594,14.680725,39.899998,-57.6,-62.579998,0.011911872,-0.0571159,-0.036651913,,,,,,,82,1445773638
,ServiceLog, julia,1445773645135,25 Окт 2015 г. 14:47:25,Raw,1.0043676,8.192958,4.9494133,273.119,-54.68694,15.957885,41.219997,-55.079998,-54.539997,-0.04520403,-0.03023783,0.01160644,,,,,,,86,1445773638
,ServiceLog, julia,1445773646159,25 Окт 2015 г. 14:47:26,Raw,1.1905168,8.350377,4.5202527,277.5391,-55.87574,14.801809,32.16,-47.039997,-47.16,-0.04184427,-0.016187929,-0.015882496,,,,,,,89,1445773638
,ServiceLog, julia,1445773647184,25 Окт 2015 г. 14:47:27,Raw,1.8740613,7.791331,4.7135844,280.87296,-54.988815,14.073261,27.539999,-21.539999,-33.12,-0.047036625,0.050396383,-0.00030543262,,,,,,,89,1445773638
,ServiceLog, julia,1445773648203,25 Окт 2015 г. 14:47:28,Raw,2.291251,7.245453,5.4180784,296.85294,-51.879566,14.302522,19.08,26.4,5.8799996,-0.05955936,0.09132435,0.03573562,,,,,,,86,1445773638
284,Московские ворота 4, julia,1445773648461,25 Окт 2015 г. 14:47:28,Raw,2.4971523,7.1832037,4.59986,296.46237,-52.174084,13.439903,18.6,26.22,7.2599998,-0.005497787,0.08582657,-0.023518313,,,,,,,86,1445773638
,ServiceLog, julia,1445773649224,25 Окт 2015 г. 14:47:29,Raw,0.9403227,8.62152,4.4843397,315.42053,-60.351517,1.2929459,10.8,32.04,4.3199997,0.12644911,0.4156938,-0.4700608,,,,,,,86,1445773638
,ServiceLog, julia,1445773650248,25 Окт 2015 г. 14:47:30,Raw,-1.8130093,9.356541,3.7972038,347.60284,-56.30728,-1.5707148,1.3199999,36.96,5.46,-0.2180789,0.16462818,0.20433442,,,,,,,84,1445773638
,ServiceLog, julia,1445773651276,25 Окт 2015 г. 14:47:31,Raw,2.1296425,7.059902,6.1285577,267.02518,-51.048992,16.90929,19.439999,23.4,15.96,-0.014966198,0.15821409,0.036957346,,,,,,,88,1445773638
,ServiceLog, julia,1445773652304,25 Окт 2015 г. 14:47:32,Raw,1.9674352,7.1407065,5.000889,240.96051,-53.609673,13.707206,18.72,18.66,21.84,0.040927973,0.10140363,0.11362094,,,,,,,89,1445773638
,ServiceLog, julia,1445773653331,25 Окт 2015 г. 14:47:33,Raw,2.1410148,7.8128786,5.101445,209.91217,-56.324318,7.7676344,16.38,12.78,29.939999,0.16493362,0.07086037,-0.008857546,,,,,,,87,1445773638
,ServiceLog, julia,1445773654351,25 Окт 2015 г. 14:47:34,Raw,2.204461,7.453748,5.5192337,222.51817,-51.058277,15.288507,20.58,10.26,25.38,-0.004886922,-0.15485434,-0.007330383,,,,,,,87,1445773638
,ServiceLog, julia,1445773655373,25 Окт 2015 г. 14:47:35,Raw,1.0546459,7.1939774,6.1704564,223.58105,-49.01201,21.091705,21.24,13.0199995,23.939999,-0.08735373,0.18234327,-0.029626964,,,,,,,87,1445773638
,ServiceLog, julia,1445773656399,25 Окт 2015 г. 14:47:36,Raw,1.5735891,8.803479,4.0533834,244.27863,-60.24388,9.188996,16.02,19.439999,16.14,0.35308012,0.036651913,-0.48838675,,,,,,,89,1445773638
,ServiceLog, julia,1445773657418,25 Окт 2015 г. 14:47:37,Raw,2.1775265,8.310873,4.8404775,242.39844,-57.232018,12.007975,13.139999,22.92,17.039999,0.02107485,-0.056505036,0.016493361,,,,,,,85,1445773638
,ServiceLog, julia,1445773658434,25 Окт 2015 г. 14:47:38,Raw,1.4395138,7.9954367,5.207389,234.56851,-55.173084,10.439351,12.66,21.96,16.74,-0.10262536,-0.027794369,-0.02321288,,,,,,,85,1445773638
,ServiceLog, julia,1445773659453,25 Окт 2015 г. 14:47:39,Raw,1.1911154,8.101978,4.871003,214.07141,-55.21752,9.806297,9.36,21.72,21.48,-0.0580322,-0.043982297,-0.029626964,,,,,,,85,1445773638
,ServiceLog, julia,1445773660471,25 Окт 2015 г. 14:47:40,Raw,1.1097125,7.8092875,4.95899,200.44815,-56.329254,8.834493,7.14,24.42,22.98,-0.022296581,0.042760566,0.0033597588,,,,,,,86,1445773638
,ServiceLog, julia,1445773661501,25 Окт 2015 г. 14:47:41,Raw,1.3994108,7.819463,4.187459,226.41025,-53.050674,10.445337,12.12,20.34,23.699999,-0.11575896,0.073303826,0.13744467,,,,,,,86,1445773638
,ServiceLog, julia,1445773662520,25 Окт 2015 г. 14:47:42,Raw,0.80325466,6.962937,6.011242,216.1249,-47.87874,5.2023373,7.2599998,23.34,31.14,0.23365596,-0.20799962,-0.053450707,,,,,,,85,1445773638
,ServiceLog, julia,1445773663541,25 Окт 2015 г. 14:47:43,Raw,3.6493618,6.101623,5.8705826,230.66776,-46.682373,17.102057,23.64,10.62,24.18,-0.02443461,0.12186762,0.0143553335,,,,,,,88,1445773638
,ServiceLog, julia,1445773664571,25 Окт 2015 г. 14:47:44,Raw,3.117849,6.5589156,5.6215854,239.9839,-48.668873,15.601899,24.3,12.36,18.6,0.13683382,-0.01740966,-0.16676621,,,,,,,86,1445773638
,ServiceLog, julia,1445773665589,25 Окт 2015 г. 14:47:45,Raw,2.178125,7.678205,6.367978,248.27612,-51.412594,8.769354,19.02,16.74,19.8,-0.0033597588,0.0888809,-0.10842858,,,,,,,89,1445773638
,ServiceLog, julia,1445773666607,25 Окт 2015 г. 14:47:46,Raw,2.3008277,7.474099,6.131551,241.8034,-54.584785,1.8119135,15.839999,17.699999,20.279999,-0.119729586,0.1966986,0.12308934,,,,,,,88,1445773638
,ServiceLog, julia,1445773667628,25 Окт 2015 г. 14:47:47,Raw,1.8914193,7.149685,5.5683146,240.53265,-53.16267,5.049479,13.2,19.68,17.64,-0.032070424,-0.08552113,0.071776666,,,,,,,86,1445773638
,ServiceLog, julia,1445773668646,25 Окт 2015 г. 14:47:48,Raw,2.6539726,7.6428905,7.086837,230.48508,-47.334827,6.479027,15.24,15.059999,26.16,-0.103847094,0.10476339,0.044898596,,,,,,,87,1445773638
,ServiceLog, julia,1445773669667,25 Окт 2015 г. 14:47:49,Raw,3.0065188,8.604162,3.3369186,243.59094,-56.13478,17.703562,25.98,7.62,10.559999,0.5360342,-0.29871312,-0.23884831,,,,,,,87,1445773638
,ServiceLog, julia,1445773670693,25 Окт 2015 г. 14:47:50,Raw,3.447052,7.6829934,5.142745,241.9581,-57.630173,12.266818,24.9,7.14,12.719999,0.08093964,-0.06872234,0.044593163,,,,,,,86,1445773638
,ServiceLog, julia,1445773671707,25 Окт 2015 г. 14:47:51,Raw,2.8694508,6.2943563,4.5124717,227.91165,-54.43123,14.776338,24.539999,8.88,20.64,0.073303826,-0.06505715,0.119729586,,,,,,,89,1445773638
,ServiceLog, julia,1445773672733,25 Окт 2015 г. 14:47:52,Raw,2.944868,7.643489,5.93762,227.23991,-51.808907,17.9161,25.199999,2.58,16.859999,-0.21655174,0.0067195175,-0.062002823,,,,,,,89,1445773638
,ServiceLog, julia,1445773673751,25 Окт 2015 г. 14:47:53,Raw,3.5775359,7.571663,5.2852,224.31195,-49.299805,31.542252,25.32,11.94,20.16,-0.08582657,-0.21746802,0.028710667,,,,,,,88,1445773638
,ServiceLog, julia,1445773674771,25 Окт 2015 г. 14:47:54,Raw,3.632004,7.402273,5.607819,232.02731,-46.740536,30.891127,27.84,12.36,19.74,-0.16279559,-0.09010262,-0.020463986,,,,,,,89,1445773638
