ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
283,Московские ворота 3,natalie,1445520344442,22.10.2015 16:25:44,Raw,-3.026,4.74,7.278,29.0,-30.484375,15.34375,-10.44,20.58,-12.18,,,,,,,,,,79,552491703,1445520344
,ServiceLog,natalie,1445520345349,22.10.2015 16:25:45,Raw,-3.17,4.769,7.106,27.390625,-33.15625,13.359375,-10.26,24.42,-12.24,,,,,,,,,,84,552491703,1445520344
,ServiceLog,natalie,1445520346368,22.10.2015 16:25:46,Raw,-3.007,5.324,7.91,24.359375,-29.671875,18.9375,-8.4,25.98,-13.38,,,,,,,,,,76,552491703,1445520344
,ServiceLog,natalie,1445520347392,22.10.2015 16:25:47,Raw,-2.882,5.056,8.312,22.171875,-30.0625,17.5,-8.88,25.8,-14.1,,,,,,,,,,82,552491703,1445520344
,ServiceLog,natalie,1445520348410,22.10.2015 16:25:48,Raw,-3.198,4.826,7.508,21.546875,-33.15625,18.53125,-9.12,25.56,-17.1,,,,,,,,,,82,552491703,1445520344
,ServiceLog,natalie,1445520349433,22.10.2015 16:25:49,Raw,-3.208,5.037,8.38,20.984375,-30.828125,18.140625,-11.16,30.9,-11.58,,,,,,,,,,81,552491703,1445520344
,ServiceLog,natalie,1445520350456,22.10.2015 16:25:50,Raw,-2.729,5.229,7.623,21.96875,-33.21875,17.5,-12.42,28.38,-15.78,,,,,,,,,,83,552491703,1445520344
,ServiceLog,natalie,1445520351475,22.10.2015 16:25:51,Raw,-2.959,4.692,7.642,21.171875,-28.609375,18.234375,-9.84,31.5,-9.36,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520352500,22.10.2015 16:25:52,Raw,-1.953,5.296,8.016,21.75,-31.46875,12.09375,-14.28,28.74,-8.34,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520353520,22.10.2015 16:25:53,Raw,-1.848,4.51,8.83,24.046875,-26.0,12.203125,-13.86,23.76,-7.56,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520354540,22.10.2015 16:25:54,Raw,-2.097,4.673,8.619,30.40625,-28.328125,11.203125,-14.64,21.66,-7.14,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520355560,22.10.2015 16:25:55,Raw,-1.676,4.367,9.605,31.671875,-24.0,9.296875,-15.66,21.18,-4.62,,,,,,,,,,90,552491703,1445520344
284,Московские ворота 4,natalie,1445520355603,22.10.2015 16:25:55,Raw,-1.484,4.731,8.044,36.015625,-32.390625,6.5,-16.26,19.92,-4.8,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520356576,22.10.2015 16:25:56,Raw,-1.857,5.545,7.939,45.296875,-32.703125,9.8125,-17.4,12.48,-12.42,,,,,,,,,,89,552491703,1445520344
,ServiceLog,natalie,1445520357597,22.10.2015 16:25:57,Raw,-2.557,4.74,7.843,51.265625,-30.734375,16.390625,-20.34,8.94,-19.14,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520358629,22.10.2015 16:25:58,Raw,-0.948,5.181,7.345,52.625,-31.75,4.375,-22.08,8.7,-18.84,,,,,,,,,,86,552491703,1445520344
,ServiceLog,natalie,1445520359662,22.10.2015 16:25:59,Raw,-1.589,4.501,10.237,53.8125,-37.40625,8.59375,-21.0,9.0,-15.78,,,,,,,,,,89,552491703,1445520344
,ServiceLog,natalie,1445520360687,22.10.2015 16:26:00,Raw,-2.825,4.846,9.51,59.578125,-29.484375,14.65625,-21.78,9.06,-14.28,,,,,,,,,,89,552491703,1445520344
,ServiceLog,natalie,1445520361704,22.10.2015 16:26:01,Raw,-3.179,5.372,8.293,58.234375,-32.6875,11.546875,-19.86,11.04,-15.48,,,,,,,,,,88,552491703,1445520344
,ServiceLog,natalie,1445520362731,22.10.2015 16:26:02,Raw,-1.599,4.731,7.872,52.546875,-33.15625,11.65625,-18.78,12.18,-15.54,,,,,,,,,,87,552491703,1445520344
,ServiceLog,natalie,1445520363751,22.10.2015 16:26:03,Raw,-0.679,4.539,7.355,51.875,-29.125,7.46875,-20.28,12.42,-14.22,,,,,,,,,,86,552491703,1445520344
,ServiceLog,natalie,1445520364770,22.10.2015 16:26:04,Raw,-0.335,4.999,10.094,49.53125,-34.796875,4.90625,-18.18,12.6,-17.76,,,,,,,,,,89,552491703,1445520344
,ServiceLog,natalie,1445520365791,22.10.2015 16:26:05,Raw,-1.072,5.248,7.355,47.8125,-30.09375,9.578125,-17.94,11.88,-18.66,,,,,,,,,,89,552491703,1445520344
,ServiceLog,natalie,1445520366806,22.10.2015 16:26:06,Raw,-1.168,5.679,8.399,48.359375,-35.25,8.5,-18.84,8.1,-18.12,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520367831,22.10.2015 16:26:07,Raw,-0.565,6.071,7.288,50.625,-43.0,7.125,-21.6,7.56,-22.02,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520368849,22.10.2015 16:26:08,Raw,-1.063,5.918,8.207,49.421875,-30.65625,6.359375,-17.94,6.36,-24.42,,,,,,,,,,88,552491703,1445520344
,ServiceLog,natalie,1445520369868,22.10.2015 16:26:09,Raw,-0.593,6.052,8.83,49.53125,-43.203125,6.5625,-19.74,5.64,-24.0,,,,,,,,,,88,552491703,1445520344
,ServiceLog,natalie,1445520370897,22.10.2015 16:26:10,Raw,-1.139,5.449,6.857,49.453125,-31.59375,8.21875,-19.92,10.08,-19.92,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520371911,22.10.2015 16:26:11,Raw,-0.852,4.769,8.37,49.78125,-29.671875,5.578125,-19.74,10.5,-14.16,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520372937,22.10.2015 16:26:12,Raw,-1.072,4.75,7.996,50.734375,-30.875,7.625,-21.78,11.4,-18.72,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520373961,22.10.2015 16:26:13,Raw,-0.478,5.286,7.613,49.921875,-34.15625,5.96875,-19.26,10.62,-18.78,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520374978,22.10.2015 16:26:14,Raw,-1.12,5.238,5.554,48.828125,-32.453125,9.46875,-19.08,10.5,-19.92,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520376003,22.10.2015 16:26:16,Raw,-1.158,5.516,9.012,47.65625,-34.796875,8.0,-18.72,10.38,-22.14,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520377024,22.10.2015 16:26:17,Raw,-0.727,6.589,7.929,47.34375,-34.4375,11.5,-19.44,8.28,-24.18,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520378134,22.10.2015 16:26:18,Raw,-2.039,5.775,6.608,51.6875,-38.0,5.484375,-20.46,4.86,-21.42,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520379170,22.10.2015 16:26:19,Raw,-1.656,5.889,6.905,57.515625,-35.75,5.890625,-21.42,1.26,-21.0,,,,,,,,,,89,552491703,1445520344
,ServiceLog,natalie,1445520380190,22.10.2015 16:26:20,Raw,-1.312,5.324,8.408,63.390625,-35.046875,8.796875,-22.8,0.54,-19.2,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520381225,22.10.2015 16:26:21,Raw,-1.235,5.947,5.889,63.21875,-35.875,8.484375,-21.6,-0.54,-27.06,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520382246,22.10.2015 16:26:22,Raw,-1.158,5.296,6.905,70.9375,-38.421875,8.671875,-23.34,-5.52,-19.98,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520383265,22.10.2015 16:26:23,Raw,-0.459,4.635,7.585,75.59375,-31.4375,0.78125,-24.3,-2.04,-16.14,,,,,,,,,,90,552491703,1445520344
,ServiceLog,natalie,1445520384287,22.10.2015 16:26:24,Raw,-0.823,5.334,8.791,75.390625,-36.953125,4.625,-23.52,-0.48,-13.92,,,,,,,,,,90,552491703,1445520344
