ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
842,Бухарестская 2,Stanislav,1435594837986,Raw,0.3138128,4.903325,9.414384,345.96875,-27.515625,1.671875,1.375,3.1875,-49.3125,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594838195,Raw,0.5491724,4.4326057,8.080679,346.26563,-34.765625,4.34375,1.375,3.25,-49.75,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594839213,Raw,1.0591182,4.6679654,9.296704,349.20313,-27.0,5.4375,1.75,4.75,-48.625,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594840224,Raw,1.6867437,5.060231,8.982891,349.15625,-28.1875,7.328125,0.1875,3.8125,-46.5625,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594841241,Raw,0.78453195,4.5502853,9.375157,348.98438,-26.125,4.953125,0.875,5.75,-47.5,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594842250,Raw,1.0983448,4.6679654,9.45361,348.9375,-26.125,4.484375,1.4375,5.625,-45.9375,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594843289,Raw,0.74530536,4.3541527,9.335931,348.70313,-23.59375,3.828125,2.1875,9.1875,-37.25,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594844297,Raw,0.98066497,4.197246,9.610517,347.84375,-23.234375,4.765625,3.0625,10.25,-32.8125,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594845314,Raw,0.9022118,4.0795665,9.57129,347.73438,-23.0,4.9375,2.1875,9.875,-32.8125,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594846325,Raw,0.9414384,4.275699,9.649743,347.65625,-23.75,5.09375,2.0625,10.0,-34.3125,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594847341,Raw,0.70607877,4.1580195,9.5320635,347.95313,-23.515625,3.828125,2.1875,9.625,-33.375,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594848353,Raw,0.8629852,4.197246,9.68897,347.8125,-23.90625,5.484375,1.9375,9.3125,-32.5,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594849376,Raw,0.9414384,4.3149257,9.57129,347.95313,-24.09375,5.765625,1.9375,10.75,-32.5,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594850387,Raw,0.78453195,4.197246,9.57129,348.01563,-23.609375,4.484375,3.0625,12.0,-28.4375,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594851402,Raw,0.39226598,4.8248715,9.414384,348.53125,-26.625,1.84375,1.8125,13.875,-29.4375,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594852410,Raw,0.5099458,4.4326057,9.45361,353.79688,-25.0625,2.765625,-0.4375,14.0625,-28.75,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594853427,Raw,0.5491724,4.5502853,9.492837,354.875,-25.203125,2.515625,0.0625,13.3125,-28.5625,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594854439,Raw,0.4707192,4.589512,9.375157,337.35938,-25.84375,2.515625,17.5625,10.875,-55.375,,,,,,,,,,1435594723
,ServiceLog,Stanislav,1435594855455,Raw,-0.8629852,4.9425516,9.139797,346.96875,-28.015625,-4.9375,0.8125,5.9375,-18.4375,,,,,,,,,,1435594723
843,Бухарестская 3,Stanislav,1435594855658,Raw,-0.70607877,5.1779113,9.218251,5.375,-27.953125,-4.203125,-3.875,6.5,-9.3125,,,,,,,,,,1435594723
