ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
123,Площадь Восстания 3,Stanislav,1435590562266,Raw,-0.2745862,4.1580195,9.610517,321.04688,-23.65625,-0.140625,39.375,2.5,-97.0625,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590563266,Raw,2.2359161,3.9226599,10.120462,310.09375,-21.546875,8.28125,33.9375,4.6875,-103.8125,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590564283,Raw,4.4718323,6.433162,7.139241,309.875,-38.1875,25.328125,20.625,-16.0,-100.3125,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590565294,Raw,4.275699,6.080123,7.4138274,299.51563,-36.65625,22.84375,25.4375,-21.0,-102.9375,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590566308,Raw,3.9618864,5.7270837,7.453054,298.70313,-34.984375,22.96875,28.25,-28.875,-107.3125,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590567321,Raw,4.2364726,5.5309505,8.943665,293.78125,-30.640625,20.515625,37.5625,-29.25,-109.625,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590568340,Raw,3.334261,4.8248715,8.825985,278.07813,-30.21875,20.09375,52.4375,-66.3125,-144.6875,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590569363,Raw,3.5696206,3.8442068,9.022118,268.09375,-21.609375,20.015625,62.875,-67.125,-147.5625,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590570380,Raw,3.8442068,4.001113,8.982891,267.26563,-22.234375,21.359375,51.0,-62.1875,-143.25,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590571389,Raw,3.8834333,4.0795665,9.100571,266.53125,-22.390625,21.265625,62.0,-84.625,-167.6875,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590572408,Raw,3.9226599,3.9618864,9.179024,260.8125,-21.640625,21.390625,49.625,-89.75,-159.5625,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590573419,Raw,4.118793,3.8834333,9.375157,255.9375,-22.265625,21.78125,58.5,-87.0625,-142.875,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590574440,Raw,3.8834333,3.4519408,8.708305,255.3125,-18.0,20.25,44.6875,-57.125,-119.5,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590575457,Raw,3.6480737,2.8635418,8.786758,267.54688,-14.96875,19.65625,15.9375,-11.6875,-49.0625,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590576477,Raw,4.3541527,3.4519408,9.100571,284.20313,-18.859375,24.0625,10.875,-3.3125,-37.375,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590577490,Raw,4.118793,3.334261,9.179024,308.17188,-18.921875,22.234375,3.875,5.5625,-36.625,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590578512,Raw,4.118793,3.4519408,9.257478,324.75,-17.625,23.265625,-1.5,6.4375,-27.4375,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590579530,Raw,4.2364726,3.3734875,8.708305,325.375,-17.828125,25.109375,-1.4375,5.625,-29.4375,,,,,,,,,,1435590562
124,Площадь Восстания 4,Stanislav,1435590580287,Raw,3.80498,3.5696206,8.786758,325.9375,-20.4375,21.84375,0.9375,8.25,-26.0625,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590580550,Raw,5.6878567,4.0795665,11.728753,325.95313,-19.875,26.515625,1.0625,9.25,-25.5625,,,,,,,,,,1435590562
,ServiceLog,Stanislav,1435590581562,Raw,3.0989013,3.9226599,9.335931,331.01563,-25.625,18.703125,2.8125,15.125,-34.6875,,,,,,,,,,1435590562
