ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z
292,Фрунзенская 2,Stanislav,1419231215457,Raw,-0.0392266,8.394492,6.1978025,125.984375,-53.53125,-0.140625,-41.9375,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231215561,Raw,-0.39226598,8.276813,6.080123,125.984375,-53.53125,-0.140625,-41.9375,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231216575,Raw,-0.3138128,8.159133,6.5116153,125.375,-52.21875,-2.0625,-40.0625,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231217583,Raw,-0.39226598,8.276813,6.4723887,126.390625,-51.921875,-2.0625,-42.125,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231218599,Raw,-0.39226598,8.237586,6.550842,127.203125,-51.484375,-2.078125,-43.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231219621,Raw,-0.4707192,8.080679,6.4723887,127.828125,-51.234375,-2.578125,-42.9375,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231220649,Raw,-0.5099458,7.963,6.7077484,128.9375,-49.796875,-2.546875,-43.5,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231221675,Raw,-0.39226598,7.963,6.7077484,133.84375,-49.609375,-2.515625,-44.0625,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231222712,Raw,-0.39226598,7.8845463,6.825428,135.34375,-49.15625,-2.546875,-44.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231223737,Raw,-0.4314926,7.8845463,6.864655,137.20313,-49.03125,-2.328125,-45.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231224775,Raw,-0.5099458,7.923773,6.864655,138.98438,-49.609375,-2.515625,-45.0625,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231225812,Raw,-0.4314926,7.963,6.7862015,143.82813,-49.484375,-1.765625,-45.75,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231226837,Raw,-0.4707192,7.6884136,6.825428,144.89063,-48.328125,-2.578125,-45.4375,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231227860,Raw,-0.4707192,7.8453197,6.943108,145.73438,-48.421875,-2.546875,-46.25,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231228892,Raw,-0.4707192,7.923773,6.825428,146.70313,-48.84375,-3.21875,-45.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231229911,Raw,-0.4707192,7.8845463,6.9823346,148.1875,-48.609375,-2.546875,-46.0625,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231230933,Raw,-0.4707192,7.806093,6.9823346,149.42188,-48.328125,-2.328125,-47.0,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231231941,Raw,-0.5099458,7.923773,6.9038815,150.35938,-48.171875,-2.546875,-46.6875,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231232958,Raw,-0.5491724,8.002226,7.021561,150.79688,-48.546875,-2.734375,-47.375,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231233981,Raw,-0.4707192,7.8845463,7.021561,150.64063,-47.828125,-2.734375,-47.5625,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231235006,Raw,-0.5099458,7.72764,6.943108,150.4375,-48.015625,-2.546875,-48.5,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231236023,Raw,-0.39226598,7.8453197,6.9038815,150.17188,-48.734375,-2.0625,-47.1875,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231237065,Raw,-0.4707192,7.8845463,6.864655,149.65625,-48.0,-2.765625,-46.375,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231238074,Raw,-0.4314926,7.806093,6.9823346,149.1875,-47.828125,-2.0625,-40.875,0.0,0.0,0.0
,ServiceLog,Stanislav,1419231239095,Raw,0.78453195,7.7668667,7.139241,143.60938,-47.25,4.203125,-48.5625,0.0,0.0,0.0
293,Фрунзенская 3,Stanislav,1419231239545,Raw,0.6668522,7.8453197,6.825428,143.14063,-48.59375,3.953125,-48.125,0.0,0.0,0.0
