ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,race_id
92,Технологический институт 1 2,Stanislav,1419414827735,Raw,0.74530536,7.3746004,7.5707335,41.640625,-41.34375,5.234375,-83.5,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414828702,Raw,-0.588399,7.3746004,3.2950344,36.640625,-63.625,-0.984375,-74.9375,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414829711,Raw,0.9022118,4.3541527,7.453054,47.078125,-28.96875,5.875,-101.0,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414830717,Raw,-0.0392266,7.60996,6.2762556,54.84375,-50.109375,-1.140625,-125.875,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414831731,Raw,2.4712758,8.747532,5.374044,37.625,-52.828125,13.265625,-117.125,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414832753,Raw,1.176798,8.629851,5.060231,22.171875,-58.828125,13.5625,-77.3125,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414833775,Raw,1.7651969,10.159689,4.0795665,18.625,-65.328125,15.78125,-82.5625,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414834793,Raw,0.9022118,9.45361,4.275699,28.40625,-69.1875,-1.0625,-96.875,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414835826,Raw,-0.4314926,9.375157,4.2364726,34.828125,-63.625,-1.703125,-98.8125,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414836835,Raw,1.6475172,10.512729,3.2950344,23.296875,-73.609375,8.078125,-76.25,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414837870,Raw,0.8629852,9.335931,1.176798,24.421875,-80.359375,4.5625,-92.8125,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414838891,Raw,1.5298374,13.37627,2.1182363,23.984375,-82.84375,4.0625,-86.0,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414839913,Raw,0.70607877,9.335931,0.8629852,12.34375,-83.265625,4.234375,-87.25,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414840922,Raw,1.5690639,9.92433,2.0397832,12.234375,-75.21875,2.15625,-83.875,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414841956,Raw,1.2160245,8.119906,2.0397832,12.203125,-79.390625,-0.390625,-74.625,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414842975,Raw,-0.35303938,9.963556,3.2950344,10.25,-66.9375,7.859375,-91.4375,0.0,0.0,0.0,1419414725
,ServiceLog,Stanislav,1419414844008,Raw,0.2745862,10.395049,2.3143694,254.32813,-66.109375,6.921875,1.875,0.0,0.0,0.0,1419414725
