ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
62,Кировский завод 2,natalie,1445577839022,23.10.2015 8:23:59,Raw,-3.275,3.792,7.345,184.1875,-20.96875,16.921875,5.64,-76.32,25.38,,,,,,,,,,83,103961951,1445577717
,ServiceLog,natalie,1445577839817,23.10.2015 8:23:59,Raw,-2.796,3.83,8.284,184.85938,-21.09375,16.59375,5.64,-79.86,28.62,,,,,,,,,,77,103961951,1445577717
,ServiceLog,natalie,1445577840834,23.10.2015 8:24:00,Raw,-1.925,3.581,8.619,185.48438,-22.796875,10.09375,6.54,-80.76,29.28,,,,,,,,,,81,103961951,1445577717
,ServiceLog,natalie,1445577841858,23.10.2015 8:24:01,Raw,-2.786,3.102,9.136,186.28125,-18.03125,16.9375,7.68,-81.6,28.98,,,,,,,,,,89,103961951,1445577717
,ServiceLog,natalie,1445577842876,23.10.2015 8:24:02,Raw,-2.633,3.217,8.552,186.8125,-19.515625,15.78125,7.56,-81.9,30.6,,,,,,,,,,79,103961951,1445577717
,ServiceLog,natalie,1445577843898,23.10.2015 8:24:03,Raw,-2.604,3.304,8.686,187.15625,-19.21875,15.171875,7.8,-82.62,30.6,,,,,,,,,,79,103961951,1445577717
,ServiceLog,natalie,1445577844919,23.10.2015 8:24:04,Raw,-2.461,3.17,8.935,187.32813,-18.921875,15.234375,7.44,-83.34,31.2,,,,,,,,,,81,103961951,1445577717
,ServiceLog,natalie,1445577845935,23.10.2015 8:24:05,Raw,-2.423,3.256,8.696,187.15625,-19.0625,14.8125,6.36,-84.06,31.32,,,,,,,,,,78,103961951,1445577717
,ServiceLog,natalie,1445577846956,23.10.2015 8:24:06,Raw,-2.442,3.275,8.715,187.10938,-19.265625,14.359375,7.2,-85.08,31.62,,,,,,,,,,82,103961951,1445577717
,ServiceLog,natalie,1445577847972,23.10.2015 8:24:07,Raw,-2.25,2.968,8.715,186.8125,-19.390625,13.546875,4.92,-90.78,36.48,,,,,,,,,,80,103961951,1445577717
,ServiceLog,natalie,1445577848992,23.10.2015 8:24:08,Raw,-2.365,3.093,9.002,186.28125,-19.65625,14.0625,3.54,-93.36,40.8,,,,,,,,,,78,103961951,1445577717
,ServiceLog,natalie,1445577850013,23.10.2015 8:24:10,Raw,-2.346,3.16,8.878,185.78125,-18.796875,14.15625,2.7,-95.22,43.14,,,,,,,,,,78,103961951,1445577717
,ServiceLog,natalie,1445577851032,23.10.2015 8:24:11,Raw,-2.365,3.189,8.782,185.39063,-19.84375,13.703125,2.1,-95.16,44.88,,,,,,,,,,79,103961951,1445577717
,ServiceLog,natalie,1445577852055,23.10.2015 8:24:12,Raw,-2.346,3.16,8.897,185.20313,-19.75,13.5,2.58,-95.04,43.44,,,,,,,,,,76,103961951,1445577717
,ServiceLog,natalie,1445577853080,23.10.2015 8:24:13,Raw,-2.106,3.275,8.791,185.04688,-18.796875,14.015625,2.7,-94.08,42.42,,,,,,,,,,70,103961951,1445577717
,ServiceLog,natalie,1445577854100,23.10.2015 8:24:14,Raw,-2.25,3.284,8.935,185.07813,-19.296875,13.375,3.78,-93.12,40.74,,,,,,,,,,66,103961951,1445577717
,ServiceLog,natalie,1445577855123,23.10.2015 8:24:15,Raw,-2.221,3.064,8.964,185.23438,-19.0625,13.171875,4.74,-90.06,37.98,,,,,,,,,,68,103961951,1445577717
,ServiceLog,natalie,1445577856138,23.10.2015 8:24:16,Raw,-1.925,3.265,8.878,185.60938,-17.96875,12.859375,6.06,-88.02,35.22,,,,,,,,,,68,103961951,1445577717
