Accel_X,Accel_Y,Accel_Z,Audio,Azimuth,DateTime,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-5.439,-2.049,8.571,61,,01.01.2013 22:51:12,,,,,,,,,,193,,,,Академическая 3,,,1357069872733,Raw,gsmart,1445581216,103961951
-5.439,-2.049,8.418,48,,01.01.2013 22:51:13,,,,,,,,,,,,,,ServiceLog,,,1357069873524,Raw,gsmart,1445581216,103961951
-5.707,-2.164,8.121,66,,01.01.2013 22:51:14,,,,,,,,,,,,,,ServiceLog,,,1357069874575,Raw,gsmart,1445581216,103961951
-6.1,-2.288,8.006,59,,01.01.2013 22:51:15,,,,,,,,,,,,,,ServiceLog,,,1357069875608,Raw,gsmart,1445581216,103961951
-6.167,-2.365,7.786,66,,01.01.2013 22:51:16,,,,,,,,,,,,,,ServiceLog,,,1357069876644,Raw,gsmart,1445581216,103961951
-5.497,-2.327,8.092,72,,01.01.2013 22:51:17,,,,,,,,,,,,,,ServiceLog,,,1357069877675,Raw,gsmart,1445581216,103961951
-6.675,-2.394,7.604,75,,01.01.2013 22:51:18,,,,,,,,,,,,,,ServiceLog,,,1357069878710,Raw,gsmart,1445581216,103961951
-6.474,-2.442,7.834,64,,01.01.2013 22:51:19,,,,,,,,,,,,,,ServiceLog,,,1357069879759,Raw,gsmart,1445581216,103961951
-6.263,-2.26,7.814,65,,01.01.2013 22:51:20,,,,,,,,,,,,,,ServiceLog,,,1357069880795,Raw,gsmart,1445581216,103961951
-6.253,-2.308,7.881,70,,01.01.2013 22:51:21,,,,,,,,,,,,,,ServiceLog,,,1357069881824,Raw,gsmart,1445581216,103961951
-6.024,-2.221,8.025,79,,01.01.2013 22:51:22,,,,,,,,,,,,,,ServiceLog,,,1357069882859,Raw,gsmart,1445581216,103961951
-6.043,-2.279,8.063,80,,01.01.2013 22:51:23,,,,,,,,,,,,,,ServiceLog,,,1357069883894,Raw,gsmart,1445581216,103961951
-5.497,-2.212,8.063,79,,01.01.2013 22:51:24,,,,,,,,,,,,,,ServiceLog,,,1357069884927,Raw,gsmart,1445581216,103961951
-5.995,-2.03,7.968,73,,01.01.2013 22:51:25,,,,,,,,,,,,,,ServiceLog,,,1357069885963,Raw,gsmart,1445581216,103961951
-5.899,-2.26,8.236,71,,01.01.2013 22:51:27,,,,,,,,,,,,,,ServiceLog,,,1357069887347,Raw,gsmart,1445581216,103961951
-5.65,-2.039,8.466,73,,01.01.2013 22:51:28,,,,,,,,,,,,,,ServiceLog,,,1357069888378,Raw,gsmart,1445581216,103961951
-5.497,-2.087,8.255,80,,01.01.2013 22:51:29,,,,,,,,,,,,,,ServiceLog,,,1357069889412,Raw,gsmart,1445581216,103961951
-5.621,-1.426,9.059,90,,01.01.2013 22:51:30,,,,,,,,,,,,,,ServiceLog,,,1357069890454,Raw,gsmart,1445581216,103961951
-5.621,-1.426,9.059,90,,01.01.2013 22:51:30,,,,,,,,,,194,,,,Академическая 4,,,1357069891002,Raw,gsmart,1445581216,103961951
-5.688,-2.097,8.494,79,,01.01.2013 22:51:31,,,,,,,,,,,,,,ServiceLog,,,1357069891483,Raw,gsmart,1445581216,103961951
-5.621,-2.097,8.265,72,,01.01.2013 22:51:32,,,,,,,,,,,,,,ServiceLog,,,1357069892517,Raw,gsmart,1445581216,103961951
-5.305,-1.934,8.638,78,,01.01.2013 22:51:33,,,,,,,,,,,,,,ServiceLog,,,1357069893552,Raw,gsmart,1445581216,103961951
-4.855,-2.106,8.351,80,,01.01.2013 22:51:34,,,,,,,,,,,,,,ServiceLog,,,1357069894584,Raw,gsmart,1445581216,103961951
-5.688,-2.231,8.801,79,,01.01.2013 22:51:35,,,,,,,,,,,,,,ServiceLog,,,1357069895618,Raw,gsmart,1445581216,103961951
-4.836,-2.528,8.657,81,,01.01.2013 22:51:36,,,,,,,,,,,,,,ServiceLog,,,1357069896663,Raw,gsmart,1445581216,103961951
-4.625,-2.078,8.466,78,,01.01.2013 22:51:37,,,,,,,,,,,,,,ServiceLog,,,1357069897701,Raw,gsmart,1445581216,103961951
-4.74,-2.365,8.456,76,,01.01.2013 22:51:38,,,,,,,,,,,,,,ServiceLog,,,1357069898731,Raw,gsmart,1445581216,103961951
-5.784,-2.403,9.031,79,,01.01.2013 22:51:39,,,,,,,,,,,,,,ServiceLog,,,1357069899767,Raw,gsmart,1445581216,103961951
-4.721,-2.537,8.504,76,,01.01.2013 22:51:40,,,,,,,,,,,,,,ServiceLog,,,1357069900801,Raw,gsmart,1445581216,103961951
-4.702,-2.298,8.293,77,,01.01.2013 22:51:41,,,,,,,,,,,,,,ServiceLog,,,1357069901833,Raw,gsmart,1445581216,103961951
-5.008,-2.164,8.935,74,,01.01.2013 22:51:42,,,,,,,,,,,,,,ServiceLog,,,1357069902867,Raw,gsmart,1445581216,103961951
-4.798,-2.231,8.782,76,,01.01.2013 22:51:43,,,,,,,,,,,,,,ServiceLog,,,1357069903906,Raw,gsmart,1445581216,103961951
-4.989,-2.145,9.203,73,,01.01.2013 22:51:44,,,,,,,,,,,,,,ServiceLog,,,1357069904941,Raw,gsmart,1445581216,103961951
-5.008,-1.982,9.155,77,,01.01.2013 22:51:45,,,,,,,,,,,,,,ServiceLog,,,1357069905966,Raw,gsmart,1445581216,103961951
-5.162,-2.183,8.83,75,,01.01.2013 22:51:46,,,,,,,,,,,,,,ServiceLog,,,1357069906997,Raw,gsmart,1445581216,103961951
-4.826,-2.461,8.427,74,,01.01.2013 22:51:48,,,,,,,,,,,,,,ServiceLog,,,1357069908030,Raw,gsmart,1445581216,103961951
-4.836,-2.068,8.236,77,,01.01.2013 22:51:49,,,,,,,,,,,,,,ServiceLog,,,1357069909059,Raw,gsmart,1445581216,103961951
-5.602,-2.537,9.021,77,,01.01.2013 22:51:50,,,,,,,,,,,,,,ServiceLog,,,1357069910085,Raw,gsmart,1445581216,103961951
-5.229,-2.288,9.136,77,,01.01.2013 22:51:51,,,,,,,,,,,,,,ServiceLog,,,1357069911119,Raw,gsmart,1445581216,103961951
-5.095,-2.365,8.523,72,,01.01.2013 22:51:52,,,,,,,,,,,,,,ServiceLog,,,1357069912155,Raw,gsmart,1445581216,103961951
-4.913,-2.576,8.878,73,,01.01.2013 22:51:53,,,,,,,,,,,,,,ServiceLog,,,1357069913185,Raw,gsmart,1445581216,103961951
-5.506,-2.298,8.983,75,,01.01.2013 22:51:54,,,,,,,,,,,,,,ServiceLog,,,1357069914221,Raw,gsmart,1445581216,103961951
-5.344,-2.183,8.676,75,,01.01.2013 22:51:55,,,,,,,,,,,,,,ServiceLog,,,1357069915256,Raw,gsmart,1445581216,103961951
-5.047,-1.992,8.753,83,,01.01.2013 22:51:56,,,,,,,,,,,,,,ServiceLog,,,1357069916287,Raw,gsmart,1445581216,103961951
-4.96,-2.001,8.38,80,,01.01.2013 22:51:57,,,,,,,,,,,,,,ServiceLog,,,1357069917323,Raw,gsmart,1445581216,103961951
