ID,Name,User,TimeStamp,DateTime,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic_X,Magnetic_Y,Magnetic_Z,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,Audio,session_id,race_id
122,Площадь Восстания 2,natalie,1445578780855,23.10.2015 8:39:40,Raw,-3.658,5.229,7.565,164.5625,-35.5625,25.34375,-14.34,-27.18,24.9,,,,,,,,,,80,103961951,1445578674
,ServiceLog,natalie,1445578781186,23.10.2015 8:39:41,Raw,-3.677,5.171,7.096,165.57813,-33.671875,20.78125,-15.96,-28.74,29.22,,,,,,,,,,80,103961951,1445578674
,ServiceLog,natalie,1445578782199,23.10.2015 8:39:42,Raw,-2.327,4.855,8.006,166.01563,-31.265625,12.71875,-19.44,-33.9,31.68,,,,,,,,,,86,103961951,1445578674
,ServiceLog,natalie,1445578783220,23.10.2015 8:39:43,Raw,-2.039,4.96,7.776,165.46875,-32.15625,12.78125,-16.5,-38.58,28.56,,,,,,,,,,81,103961951,1445578674
,ServiceLog,natalie,1445578784240,23.10.2015 8:39:44,Raw,-2.212,4.98,8.14,165.78125,-31.0,13.390625,-15.6,-42.3,24.9,,,,,,,,,,90,103961951,1445578674
,ServiceLog,natalie,1445578785261,23.10.2015 8:39:45,Raw,-2.298,5.028,8.169,165.89063,-33.921875,13.328125,-16.26,-42.78,24.9,,,,,,,,,,81,103961951,1445578674
,ServiceLog,natalie,1445578786281,23.10.2015 8:39:46,Raw,-2.126,5.238,7.881,165.59375,-33.015625,12.75,-16.56,-40.92,25.26,,,,,,,,,,79,103961951,1445578674
,ServiceLog,natalie,1445578787301,23.10.2015 8:39:47,Raw,-2.087,5.219,7.814,165.48438,-31.46875,12.8125,-16.26,-44.16,23.88,,,,,,,,,,79,103961951,1445578674
,ServiceLog,natalie,1445578788323,23.10.2015 8:39:48,Raw,-2.011,5.142,7.671,165.64063,-31.0625,14.015625,-16.2,-47.1,23.88,,,,,,,,,,81,103961951,1445578674
,ServiceLog,natalie,1445578789343,23.10.2015 8:39:49,Raw,-2.116,5.19,8.006,165.78125,-32.21875,13.5,-18.24,-49.86,28.02,,,,,,,,,,81,103961951,1445578674
,ServiceLog,natalie,1445578790369,23.10.2015 8:39:50,Raw,-2.087,5.095,7.805,165.70313,-31.421875,13.125,-18.66,-52.2,27.12,,,,,,,,,,78,103961951,1445578674
,ServiceLog,natalie,1445578791390,23.10.2015 8:39:51,Raw,-2.145,5.152,7.747,165.5625,-33.015625,13.125,-18.54,-54.48,25.5,,,,,,,,,,82,103961951,1445578674
,ServiceLog,natalie,1445578792411,23.10.2015 8:39:52,Raw,-2.221,5.219,7.767,165.53125,-32.484375,12.0625,-18.54,-55.2,26.64,,,,,,,,,,83,103961951,1445578674
,ServiceLog,natalie,1445578793432,23.10.2015 8:39:53,Raw,-2.212,4.692,7.412,165.64063,-31.5625,11.09375,-21.66,-49.5,38.16,,,,,,,,,,82,103961951,1445578674
,ServiceLog,natalie,1445578794455,23.10.2015 8:39:54,Raw,-1.264,5.085,7.91,165.5,-32.265625,9.671875,-22.44,-46.26,40.08,,,,,,,,,,78,103961951,1445578674
,ServiceLog,natalie,1445578795476,23.10.2015 8:39:55,Raw,-1.465,4.836,8.178,165.125,-25.828125,13.84375,-22.56,-43.92,41.1,,,,,,,,,,83,103961951,1445578674
,ServiceLog,natalie,1445578796496,23.10.2015 8:39:56,Raw,-1.273,4.769,8.37,164.32813,-29.421875,6.953125,-21.9,-44.22,41.7,,,,,,,,,,84,103961951,1445578674
,ServiceLog,natalie,1445578797523,23.10.2015 8:39:57,Raw,-0.21,4.778,8.044,163.60938,-32.625,1.265625,-19.68,-44.16,39.0,,,,,,,,,,78,103961951,1445578674
,ServiceLog,natalie,1445578798538,23.10.2015 8:39:58,Raw,-1.398,4.568,7.039,163.6875,-32.453125,9.40625,-16.44,-48.54,33.78,,,,,,,,,,82,103961951,1445578674
,ServiceLog,natalie,1445578799564,23.10.2015 8:39:59,Raw,-1.379,5.095,8.083,163.625,-32.25,7.265625,-21.84,-44.52,36.84,,,,,,,,,,82,103961951,1445578674
,ServiceLog,natalie,1445578800584,23.10.2015 8:40:00,Raw,-1.187,5.353,7.757,163.10938,-34.328125,7.171875,-21.18,-40.74,37.86,,,,,,,,,,83,103961951,1445578674
,ServiceLog,natalie,1445578801605,23.10.2015 8:40:01,Raw,-1.426,5.267,7.92,162.89063,-33.1875,8.484375,-21.42,-40.92,37.2,,,,,,,,,,84,103961951,1445578674
,ServiceLog,natalie,1445578802627,23.10.2015 8:40:02,Raw,-1.618,5.353,7.719,162.71875,-34.15625,9.703125,-21.66,-40.02,37.56,,,,,,,,,,79,103961951,1445578674
,ServiceLog,natalie,1445578803646,23.10.2015 8:40:03,Raw,-1.494,5.334,7.795,162.78125,-33.65625,8.84375,-21.96,-38.88,38.22,,,,,,,,,,85,103961951,1445578674
,ServiceLog,natalie,1445578804674,23.10.2015 8:40:04,Raw,-1.656,5.296,7.824,162.64063,-32.921875,9.15625,-22.14,-31.02,43.38,,,,,,,,,,90,103961951,1445578674
,ServiceLog,natalie,1445578805694,23.10.2015 8:40:05,Raw,-1.551,5.315,7.872,162.625,-33.65625,9.25,-21.72,-28.5,44.76,,,,,,,,,,75,103961951,1445578674
,ServiceLog,natalie,1445578806724,23.10.2015 8:40:06,Raw,-1.608,5.305,7.786,162.48438,-33.671875,9.671875,-22.8,-24.54,48.06,,,,,,,,,,70,103961951,1445578674
,ServiceLog,natalie,1445578807744,23.10.2015 8:40:07,Raw,-1.57,5.334,7.958,162.40625,-33.296875,9.296875,-22.68,-17.16,52.02,,,,,,,,,,71,103961951,1445578674
,ServiceLog,natalie,1445578808768,23.10.2015 8:40:08,Raw,-1.905,5.257,7.642,162.32813,-34.328125,9.78125,-21.6,-13.62,50.7,,,,,,,,,,67,103961951,1445578674
,ServiceLog,natalie,1445578809788,23.10.2015 8:40:09,Raw,-1.685,5.42,7.795,162.4375,-33.71875,10.09375,-21.18,-12.66,48.84,,,,,,,,,,79,103961951,1445578674
,ServiceLog,natalie,1445578810811,23.10.2015 8:40:10,Raw,-1.79,5.391,8.044,162.14063,-35.140625,7.578125,-21.3,-11.16,52.44,,,,,,,,,,79,103961951,1445578674
,ServiceLog,natalie,1445578811835,23.10.2015 8:40:11,Raw,-1.762,5.363,7.786,162.28125,-34.078125,10.515625,-21.96,-11.22,52.26,,,,,,,,,,87,103961951,1445578674
,ServiceLog,natalie,1445578812860,23.10.2015 8:40:12,Raw,-1.647,5.382,7.728,162.3125,-32.84375,10.234375,-22.32,-11.64,52.8,,,,,,,,,,72,103961951,1445578674
,ServiceLog,natalie,1445578813882,23.10.2015 8:40:13,Raw,-1.877,5.248,7.719,162.53125,-34.234375,10.0625,-21.54,-11.58,53.04,,,,,,,,,,72,103961951,1445578674
