Accel_X,Accel_Y,Accel_Z,Audio,Azimuth,DateTime,GPS_Accuracy,GPS_Alt,GPS_Bearing,GPS_Lat,GPS_Lon,GPS_Speed,Gyro_X,Gyro_Y,Gyro_Z,ID,Magnetic_X,Magnetic_Y,Magnetic_Z,Name,Pitch,Roll,TimeStamp,Type,User,race_id,session_id
-7.795521,1.3078327,-5.8885393,74,176.11308,23 Окт 2015 г. 9:22:34,,,,,,,-0.0290161,0.009468411,-0.02076942,183,-37.5,-55.739998,0.06,Политехническая 3,-172.3832,-56.037205,1445581354291,Raw, julia,1445581351,103961951
-7.663241,1.3329718,-6.2141504,81,171.27974,23 Окт 2015 г. 9:22:35,,,,,,,-0.013133603,-0.030848695,-0.015271631,,-17.94,-61.859997,9.719999,ServiceLog,-172.18297,-53.980415,1445581355270,Raw, julia,1445581351,103961951
-7.803302,1.2725182,-6.093243,82,170.42201,23 Окт 2015 г. 9:22:36,,,,,,,-0.033292156,-0.029932396,-0.032375857,,-16.02,-63.539997,9.96,ServiceLog,-172.3764,-53.064407,1445581356340,Raw, julia,1445581351,103961951
-8.59279,1.4323312,-5.4061074,88,179.0786,23 Окт 2015 г. 9:22:37,,,,,,,-0.10842858,-0.028710667,-0.043066,,-26.76,-72.36,14.34,ServiceLog,-172.18507,-53.422253,1445581357394,Raw, julia,1445581351,103961951
-7.4070616,1.4287399,-6.3326635,85,171.29155,23 Окт 2015 г. 9:22:38,,,,,,,-0.045814894,0.027794369,-0.021991149,,-30.539999,-80.159996,10.62,ServiceLog,-172.0277,-52.412697,1445581358459,Raw, julia,1445581351,103961951
-7.65127,1.174356,-6.257845,86,174.28809,23 Окт 2015 г. 9:22:39,,,,,,,-0.030848695,-0.024129177,-0.022602014,,-32.04,-78.42,10.08,ServiceLog,-172.44482,-52.03765,1445581359526,Raw, julia,1445581351,103961951
-7.9307933,1.264737,-5.8268886,84,176.4755,23 Окт 2015 г. 9:22:40,,,,,,,-0.039095376,-0.025961773,-0.0290161,,-56.46,-82.439995,-7.9199996,ServiceLog,-172.68901,-52.25649,1445581360604,Raw, julia,1445581351,103961951
-8.200739,1.489792,-6.005855,85,173.46628,23 Окт 2015 г. 9:22:41,,,,,,,-0.03573562,-0.05375614,-0.007941248,,-49.14,-79.32,-4.62,ServiceLog,-172.52687,-53.817078,1445581361671,Raw, julia,1445581351,103961951
-7.780557,1.2060791,-6.10282,85,174.22684,23 Окт 2015 г. 9:22:42,,,,,,,0.0061086523,-0.056199603,-0.015882496,,-30.42,-79.439995,8.88,ServiceLog,-172.70229,-56.07488,1445581362738,Raw, julia,1445581351,103961951
-8.376115,1.2431892,-5.0403934,85,174.44615,23 Окт 2015 г. 9:22:43,,,,,,,-0.04184427,0.0070249503,-0.03359759,,-20.039999,-71.64,11.219999,ServiceLog,-172.79926,-55.754818,1445581363801,Raw, julia,1445581351,103961951
-8.499416,1.198298,-5.0763063,84,174.71104,23 Окт 2015 г. 9:22:44,,,,,,,-0.034208454,0.011911872,-0.028405234,,-5.94,-59.94,18.119999,ServiceLog,-172.61475,-57.31162,1445581364866,Raw, julia,1445581351,103961951
-8.620922,1.3257892,-5.063138,82,173.70403,23 Окт 2015 г. 9:22:45,,,,,,,-0.02107485,-0.018936822,-0.021380283,,-7.8599997,-58.379997,16.8,ServiceLog,-172.37091,-57.655575,1445581365934,Raw, julia,1445581351,103961951
-8.883087,1.3694834,-5.2061915,84,200.68462,23 Окт 2015 г. 9:22:47,,,,,,,-0.05222898,0.009162978,-0.02076942,,-19.92,16.56,21.6,ServiceLog,-172.05533,-57.383076,1445581367006,Raw, julia,1445581351,103961951
-9.165603,1.3024458,-5.433641,82,275.80457,23 Окт 2015 г. 9:22:48,,,,,,,-0.03176499,-0.012217305,-0.017104227,,-27.0,20.64,19.92,ServiceLog,-172.15877,-57.728546,1445581368080,Raw, julia,1445581351,103961951
