ID,Name,User,TimeStamp,Type,X,Y,Z
1022,Профсоюзная 2,bishop,1417416737059,Raw,-0.57420594,2.9512627,9.541159
,ServiceLog,bishop,1417416737285,Raw,0.72868466,2.491419,9.6178
,ServiceLog,bishop,1417416738300,Raw,-0.30596375,4.5223956,8.813073
,ServiceLog,bishop,1417416739320,Raw,-1.1106904,3.602708,8.736432
,ServiceLog,bishop,1417416740349,Raw,-1.1106904,3.5260675,8.774753
,ServiceLog,bishop,1417416741377,Raw,0.57540345,3.5260675,9.311237
,ServiceLog,bishop,1417416742412,Raw,0.30716124,3.334466,9.311237
,ServiceLog,bishop,1417416743448,Raw,0.26884094,3.4877472,9.157956
,ServiceLog,bishop,1417416744465,Raw,0.23052064,3.4111066,9.464519
,ServiceLog,bishop,1417416745496,Raw,0.23052064,3.449427,9.272917
,ServiceLog,bishop,1417416746520,Raw,-0.65084654,3.0662239,9.464519
,ServiceLog,bishop,1417416747554,Raw,-0.03772156,3.2961457,9.042995
,ServiceLog,bishop,1417416748582,Raw,-0.4975653,3.4111066,9.157956
,ServiceLog,bishop,1417416749617,Raw,-0.38260436,3.449427,9.196277
,ServiceLog,bishop,1417416750638,Raw,-0.38260436,3.449427,9.119636
,ServiceLog,bishop,1417416751662,Raw,-0.30596375,3.449427,9.196277
,ServiceLog,bishop,1417416752688,Raw,-0.38260436,3.4111066,9.196277
,ServiceLog,bishop,1417416753705,Raw,-0.4209247,3.449427,9.196277
,ServiceLog,bishop,1417416754735,Raw,-0.68916684,4.675677,8.544831
1023,Профсоюзная 3,bishop,1417416754882,Raw,-0.4209247,4.292474,8.008347
