ID,Name,User,TimeStamp,Type,X,Y,Z
173,Университет 3,md,1418055146902,Raw,0.9942854,6.891896,6.469665
,ServiceLog,md,1418055147514,Raw,1.293933,6.537767,6.769313
,ServiceLog,md,1418055148554,Raw,1.0215261,6.510526,6.742072
,ServiceLog,md,1418055149585,Raw,0.40861043,6.619489,6.537767
,ServiceLog,md,1418055150628,Raw,1.3756552,6.3198414,6.537767
,ServiceLog,md,1418055151685,Raw,1.293933,6.3879433,6.66035
,ServiceLog,md,1418055152741,Raw,1.1441092,6.537767,6.851035
,ServiceLog,md,1418055153799,Raw,0.8036005,6.428804,6.769313
,ServiceLog,md,1418055154861,Raw,0.5720546,6.006573,6.701211
,ServiceLog,md,1418055155927,Raw,0.53119355,6.238119,6.9599977
174,Университет 4,md,1418055156193,Raw,0.4903325,6.1563973,6.66035
,ServiceLog,md,1418055156971,Raw,0.21792556,6.578628,6.3198414
,ServiceLog,md,1418055158000,Raw,3.3642259,6.1291566,6.701211
,ServiceLog,md,1418055159031,Raw,2.7104492,4.399372,7.4230895
,ServiceLog,md,1418055160062,Raw,0.9942854,4.780742,8.499097
,ServiceLog,md,1418055161124,Raw,0.9942854,5.47538,7.7363577
,ServiceLog,md,1418055162157,Raw,1.334794,5.284695,7.572913
,ServiceLog,md,1418055163211,Raw,1.484618,5.6252036,8.076866
,ServiceLog,md,1418055164271,Raw,1.0623871,5.09401,7.84532
,ServiceLog,md,1418055165337,Raw,1.4165162,4.508335,7.000859
,ServiceLog,md,1418055166403,Raw,1.293933,5.012288,8.185829
,ServiceLog,md,1418055167658,Raw,1.1032481,5.284695,7.995144
,ServiceLog,md,1418055168711,Raw,1.1441092,5.3527966,8.076866
,ServiceLog,md,1418055169852,Raw,-0.06810174,5.8567495,7.000859
,ServiceLog,md,1418055170882,Raw,-0.21792556,6.006573,6.742072
,ServiceLog,md,1418055171942,Raw,-0.44947147,6.469665,7.1234417
,ServiceLog,md,1418055173020,Raw,-0.19068487,5.1212506,6.0882955
,ServiceLog,md,1418055174090,Raw,0.40861043,5.7750273,7.4230895
,ServiceLog,md,1418055175148,Raw,-0.027240695,7.04172,8.308413
,ServiceLog,md,1418055176178,Raw,-0.027240695,6.469665,7.763598
,ServiceLog,md,1418055177210,Raw,-0.29964766,6.851035,7.8861814
,ServiceLog,md,1418055178269,Raw,0.6401563,5.8567495,7.3549876
,ServiceLog,md,1418055179329,Raw,-0.027240695,6.769313,8.185829
,ServiceLog,md,1418055180388,Raw,0.21792556,6.238119,7.3141265
,ServiceLog,md,1418055181469,Raw,0.14982383,5.202973,6.0882955
,ServiceLog,md,1418055182521,Raw,-0.29964766,5.47538,6.3879433
,ServiceLog,md,1418055183579,Raw,0.06810174,5.8567495,6.3879433
,ServiceLog,md,1418055184640,Raw,0.21792556,4.903325,5.9248514
,ServiceLog,md,1418055185741,Raw,-0.29964766,6.469665,7.000859
,ServiceLog,md,1418055186863,Raw,0.6810174,6.2789803,7.763598
,ServiceLog,md,1418055187893,Raw,0.25878662,6.769313,7.7363577
,ServiceLog,md,1418055188952,Raw,0.7218784,5.8567495,7.9270425
,ServiceLog,md,1418055190009,Raw,-0.0,6.0474343,6.66035
,ServiceLog,md,1418055191060,Raw,0.53119355,5.9248514,7.1234417
,ServiceLog,md,1418055192090,Raw,0.10896278,5.053149,6.469665
,ServiceLog,md,1418055193154,Raw,0.25878662,6.1291566,7.2324047
,ServiceLog,md,1418055194207,Raw,0.19068487,5.965712,6.891896
,ServiceLog,md,1418055195258,Raw,0.21792556,5.5434813,6.3879433
,ServiceLog,md,1418055196305,Raw,-0.38136974,6.537767,7.082581
,ServiceLog,md,1418055197358,Raw,0.06810174,5.7750273,6.510526
,ServiceLog,md,1418055198411,Raw,0.5720546,6.1563973,6.769313
,ServiceLog,md,1418055199472,Raw,0.61291564,6.891896,7.273266
,ServiceLog,md,1418055200528,Raw,0.38136974,7.3822284,8.349273
,ServiceLog,md,1418055201583,Raw,-0.0,6.3198414,7.4639506
,ServiceLog,md,1418055202651,Raw,0.9942854,6.2789803,7.572913
,ServiceLog,md,1418055203706,Raw,0.44947147,6.701211,8.458236
,ServiceLog,md,1418055204760,Raw,0.5720546,6.347082,7.2324047
,ServiceLog,md,1418055205815,Raw,1.0215261,6.619489,8.689782
,ServiceLog,md,1418055206868,Raw,0.95342433,5.47538,7.3141265
,ServiceLog,md,1418055207919,Raw,-0.027240695,4.8216033,5.965712
,ServiceLog,md,1418055208955,Raw,0.95342433,5.7341666,6.851035
,ServiceLog,md,1418055209996,Raw,0.5720546,4.903325,5.6252036
,ServiceLog,md,1418055211050,Raw,-0.21792556,6.742072,7.6137743
,ServiceLog,md,1418055212116,Raw,0.61291564,5.053149,5.965712
,ServiceLog,md,1418055213171,Raw,0.19068487,5.965712,6.9599977
,ServiceLog,md,1418055214229,Raw,0.7218784,6.932757,7.7363577
,ServiceLog,md,1418055215347,Raw,1.1849703,7.4230895,8.539958
,ServiceLog,md,1418055216502,Raw,0.29964766,6.932757,6.9599977
,ServiceLog,md,1418055217594,Raw,1.293933,5.7750273,6.66035
,ServiceLog,md,1418055218648,Raw,0.38136974,5.053149,6.347082
,ServiceLog,md,1418055219701,Raw,1.0215261,5.5843425,7.3549876
,ServiceLog,md,1418055220755,Raw,0.14982383,6.006573,6.578628
,ServiceLog,md,1418055221848,Raw,0.25878662,5.9248514,6.537767
,ServiceLog,md,1418055222886,Raw,1.1849703,6.851035,8.458236
,ServiceLog,md,1418055223940,Raw,0.25878662,6.66035,7.9270425
,ServiceLog,md,1418055224995,Raw,-0.44947147,7.082581,7.04172
,ServiceLog,md,1418055226050,Raw,1.0623871,6.3198414,7.1915436
,ServiceLog,md,1418055227114,Raw,0.21792556,5.7341666,6.701211
,ServiceLog,md,1418055228174,Raw,0.14982383,5.965712,6.3879433
,ServiceLog,md,1418055229229,Raw,0.4903325,5.6252036,5.434519
,ServiceLog,md,1418055230284,Raw,-0.29964766,5.7341666,6.428804
,ServiceLog,md,1418055231340,Raw,0.7627395,5.7750273,7.3822284
,ServiceLog,md,1418055232403,Raw,-0.4903325,5.6252036,6.0474343
,ServiceLog,md,1418055233458,Raw,-3.0645783,5.053149,6.3879433
,ServiceLog,md,1418055234514,Raw,-8.771504,3.0645783,1.293933
,ServiceLog,md,1418055235570,Raw,-8.499097,2.4789033,0.6810174
,ServiceLog,md,1418055236626,Raw,-7.8861814,1.9477097,0.29964766
,ServiceLog,md,1418055237679,Raw,-8.417375,2.669588,1.3756552
,ServiceLog,md,1418055238742,Raw,-9.575105,2.901134,1.1441092
,ServiceLog,md,1418055239803,Raw,-8.648921,2.0566726,1.4437568
,ServiceLog,md,1418055240864,Raw,-8.076866,2.5197644,1.607201
,ServiceLog,md,1418055241936,Raw,-8.989429,2.9419951,1.607201
,ServiceLog,md,1418055243013,Raw,-8.771504,2.7104492,1.7570249
,ServiceLog,md,1418055244064,Raw,-8.648921,2.8602731,1.9477097
,ServiceLog,md,1418055245120,Raw,-9.152874,2.982856,1.7570249
,ServiceLog,md,1418055246175,Raw,-7.9270425,2.4516625,1.0215261
,ServiceLog,md,1418055247243,Raw,-10.637491,2.8330324,1.607201
,ServiceLog,md,1418055248312,Raw,-3.6774938,5.053149,7.1915436
,ServiceLog,md,1418055249369,Raw,-0.5720546,2.8602731,7.3549876
,ServiceLog,md,1418055250486,Raw,-0.06810174,4.971427,7.1506824
,ServiceLog,md,1418055251543,Raw,1.525479,5.7341666,8.076866
,ServiceLog,md,1418055252571,Raw,1.3756552,4.930566,8.22669
,ServiceLog,md,1418055253608,Raw,0.5720546,6.006573,8.22669
,ServiceLog,md,1418055254666,Raw,0.8308412,5.3119354,7.6546354
,ServiceLog,md,1418055255775,Raw,0.7627395,5.3936577,7.9270425
,ServiceLog,md,1418055256864,Raw,1.1032481,4.971427,7.3822284
,ServiceLog,md,1418055257931,Raw,0.25878662,5.3936577,6.9599977
,ServiceLog,md,1418055259004,Raw,0.8036005,5.6660647,7.04172
,ServiceLog,md,1418055260138,Raw,0.9125633,5.053149,7.082581
,ServiceLog,md,1418055261207,Raw,2.0975335,4.971427,8.308413
,ServiceLog,md,1418055262277,Raw,1.4165162,5.47538,7.84532
,ServiceLog,md,1418055263349,Raw,0.7218784,5.6252036,7.4230895
,ServiceLog,md,1418055264405,Raw,0.027240695,5.3936577,7.4230895
,ServiceLog,md,1418055265478,Raw,0.9125633,5.5843425,7.84532
,ServiceLog,md,1418055266552,Raw,0.9125633,5.8567495,8.185829
,ServiceLog,md,1418055267611,Raw,0.61291564,5.5162406,8.499097
,ServiceLog,md,1418055268645,Raw,1.7978859,5.3936577,7.6546354
,ServiceLog,md,1418055269683,Raw,0.25878662,5.706926,7.804459
,ServiceLog,md,1418055270736,Raw,0.3405087,5.3119354,7.4230895
,ServiceLog,md,1418055271791,Raw,1.253072,4.69902,7.082581
,ServiceLog,md,1418055272844,Raw,1.0215261,5.053149,7.273266
,ServiceLog,md,1418055273900,Raw,0.87170225,5.7750273,7.5456724
,ServiceLog,md,1418055274965,Raw,0.4903325,5.965712,7.9270425
,ServiceLog,md,1418055276021,Raw,0.7218784,5.09401,7.9679036
,ServiceLog,md,1418055277082,Raw,0.6810174,6.1563973,8.458236
,ServiceLog,md,1418055278138,Raw,0.38136974,5.7341666,7.6954966
,ServiceLog,md,1418055279202,Raw,0.95342433,4.862464,7.04172
,ServiceLog,md,1418055280324,Raw,1.3756552,5.09401,7.3549876
,ServiceLog,md,1418055281353,Raw,1.1441092,5.5843425,7.504812
,ServiceLog,md,1418055282408,Raw,1.1441092,5.012288,7.504812
,ServiceLog,md,1418055283430,Raw,1.293933,5.243834,7.5456724
,ServiceLog,md,1418055284449,Raw,1.1032481,5.6252036,7.9679036
,ServiceLog,md,1418055285497,Raw,0.8036005,5.8158884,7.763598
,ServiceLog,md,1418055286515,Raw,1.4165162,5.284695,7.3141265
,ServiceLog,md,1418055287536,Raw,0.87170225,5.09401,6.851035
,ServiceLog,md,1418055288585,Raw,1.253072,5.706926,7.804459
,ServiceLog,md,1418055289609,Raw,1.1032481,5.6252036,8.22669
,ServiceLog,md,1418055290637,Raw,1.0623871,5.965712,8.117727
,ServiceLog,md,1418055291694,Raw,0.38136974,6.1291566,7.3549876
,ServiceLog,md,1418055292723,Raw,0.5720546,5.7341666,7.3549876
,ServiceLog,md,1418055293808,Raw,-0.14982383,5.8158884,7.2324047
,ServiceLog,md,1418055294842,Raw,-0.6401563,5.8158884,7.2324047
,ServiceLog,md,1418055295939,Raw,-0.5720546,5.965712,7.7363577
,ServiceLog,md,1418055298367,Raw,0.10896278,5.6660647,7.6137743
161,Воробьёвы горы 1,md,1418055298477,Raw,-0.14982383,5.7750273,7.4230895
,ServiceLog,md,1418055299387,Raw,-1.2258313,4.930566,7.9679036
,ServiceLog,md,1418055300420,Raw,-1.334794,6.578628,6.742072
,ServiceLog,md,1418055301583,Raw,-1.2258313,6.197258,6.701211
,ServiceLog,md,1418055302767,Raw,-0.87170225,5.965712,7.000859
,ServiceLog,md,1418055303796,Raw,-1.1441092,6.2789803,6.932757
,ServiceLog,md,1418055304827,Raw,-1.2258313,6.1291566,7.04172
,ServiceLog,md,1418055305859,Raw,-1.1441092,6.0882955,7.082581
,ServiceLog,md,1418055306896,Raw,-1.0215261,6.1291566,6.9599977
,ServiceLog,md,1418055307976,Raw,-0.95342433,5.965712,7.1234417
