ID,Name,User,TimeStamp,Type,X,Y,Z
162,Воробьёвы горы 2,md,1418055315544,Raw,-0.25878662,6.1291566,6.810174
,ServiceLog,md,1418055316536,Raw,0.40861043,4.2086873,8.539958
,ServiceLog,md,1418055317565,Raw,0.10896278,3.9771416,8.458236
,ServiceLog,md,1418055318615,Raw,-0.8036005,6.578628,6.428804
,ServiceLog,md,1418055319696,Raw,-0.7218784,6.891896,6.197258
,ServiceLog,md,1418055320755,Raw,-0.8036005,6.810174,6.2789803
,ServiceLog,md,1418055321846,Raw,-0.87170225,6.851035,6.3879433
,ServiceLog,md,1418055322919,Raw,-0.8036005,6.810174,6.1563973
,ServiceLog,md,1418055323981,Raw,-0.87170225,6.851035,6.1563973
,ServiceLog,md,1418055325058,Raw,-0.8036005,6.810174,6.238119
,ServiceLog,md,1418055326121,Raw,-0.8308412,6.851035,6.1563973
,ServiceLog,md,1418055327181,Raw,-0.87170225,6.810174,6.428804
,ServiceLog,md,1418055328253,Raw,-0.8036005,6.891896,6.1563973
,ServiceLog,md,1418055329350,Raw,-0.8036005,6.851035,6.238119
,ServiceLog,md,1418055330455,Raw,-0.44947147,6.66035,6.2789803
,ServiceLog,md,1418055331528,Raw,0.87170225,6.701211,6.347082
,ServiceLog,md,1418055332597,Raw,0.9942854,6.932757,6.578628
163,Воробьёвы горы 3,md,1418055332700,Raw,0.9942854,6.932757,6.578628
