ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
1183,Университет 3,maxmal,1435837783668,Raw,-1.5161282,6.0968347,7.6764092,321.61728,-35.69839,-7.884252,57.6,0.08841695,0.22264028,0.079095885,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837784462,Raw,-0.75596917,5.9603653,8.066066,315.83368,-36.47352,-7.4266295,71.8,-0.03222425,0.034621093,0.02743056,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837785510,Raw,-0.86849666,4.821324,9.403826,311.8846,-34.364132,-5.6154356,76.2,0.112918034,0.10865697,-0.04261058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837786558,Raw,-1.0893618,5.9184666,8.3312235,315.8681,-31.349295,-4.342163,74.4,0.03568636,0.03834952,-0.031158986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837787600,Raw,-1.2689269,6.1890116,7.674015,322.02628,-35.09735,-6.1319013,48.8,-0.11025487,0.01438107,-0.08655274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837788652,Raw,-0.9624691,6.0363812,7.6680293,318.61615,-38.203472,-6.341295,44.1,0.023702133,-0.0058589545,0.023702133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837789714,Raw,-0.6859388,5.8843493,7.892486,321.5091,-38.426037,-4.7542753,46.2,-0.013582122,-0.013848438,-0.082558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837790745,Raw,-0.7356185,6.0118403,7.4735007,322.10394,-38.215294,-4.9876347,43.7,-0.040213734,-0.00479369,0.16431704,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837791790,Raw,-1.2024878,6.3021374,8.081628,320.19415,-37.173374,-6.143707,43.6,0.23702134,-0.05912218,0.1635181,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837792833,Raw,-1.6490064,6.631939,8.117541,318.1652,-36.95776,-7.197412,42.5,0.06711166,0.004261058,-0.071106404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
1184,Университет 4,maxmal,1435837793051,Raw,-2.6408045,7.019201,7.401076,317.14023,-37.786964,-8.285684,41.3,0.020240024,0.16937704,0.03195793,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837793872,Raw,-1.5245079,6.50744,7.406463,317.406,-39.37586,-9.140912,43.7,0.14647387,-0.03089267,-0.07137272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837794902,Raw,-1.5933412,7.790134,5.9825115,317.24063,-43.674564,-9.734721,48.4,-0.022370555,-0.022370555,0.019441076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837795944,Raw,-1.9979613,6.841431,6.4302273,11.495229,-47.498596,-9.008122,-174.4,-0.13156016,-0.040480047,-0.084155895,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837796985,Raw,-2.280477,6.8384385,7.3208704,321.6984,-46.993046,-10.980825,67.4,0.18562233,0.051665325,0.18908444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837798018,Raw,-1.8201919,6.642114,7.5411367,322.1479,-44.242878,-10.834019,63.1,-0.18429075,-0.029294772,-0.22583607,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837799054,Raw,-1.5280992,6.6349316,7.294534,325.8651,-41.877644,-9.866966,53.1,0.11664646,0.09427591,-0.06657903,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837800089,Raw,-2.1721394,6.9701195,7.5890207,324.52713,-41.739056,-10.50687,58.6,0.008522116,-0.055926383,0.039947417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837801109,Raw,-1.3784616,6.96174,6.95755,323.60333,-42.51609,-10.849747,62.7,-0.22849922,0.015446335,0.14940333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
