ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing
1203,Крещатик 3,maxmal,1435838013064,Raw,-2.2122424,4.7985787,8.607754,325.71283,-26.631998,-14.414622,58.5,0.00479369,-0.072970614,0.041279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,maxmal,1435838014027,Raw,-2.095525,4.4633904,9.154829,325.2987,-26.68941,-12.457779,68.2,0.04181163,0.00479369,-0.19094865,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,maxmal,1435838015074,Raw,-1.2497733,5.0876784,7.6111674,317.63696,-26.938227,-12.095908,84.5,-0.16138756,0.12250541,0.2031992,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,maxmal,1435838016120,Raw,-2.0266917,3.8181531,9.218874,312.5464,-24.971735,-12.612283,95.6,0.04527374,0.128897,0.12357068,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,maxmal,1435838017156,Raw,-2.746748,4.5322237,7.893683,313.5704,-23.558779,-12.991381,105.0,-0.0029294773,-0.007456851,-0.165116,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,maxmal,1435838018196,Raw,-2.5037365,4.1317935,8.818443,310.96097,-24.325287,-13.981791,102.9,0.10546118,-0.022370555,-0.018642128,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,maxmal,1435838019235,Raw,-2.0470424,4.88896,8.5886,314.87982,-24.183945,-13.627438,92.7,-0.17097494,0.00958738,-0.0077231675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,maxmal,1435838020268,Raw,-2.8592753,4.5406036,8.857349,312.90045,-25.507399,-13.404664,98.9,-0.017044231,0.022370555,-0.00479369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,maxmal,1435838021301,Raw,-2.6886885,4.248511,8.48984,326.77783,-25.759602,-14.318929,84.4,0.013848438,0.06977482,-0.026631612,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
,ServiceLog,maxmal,1435838022340,Raw,-2.7605145,4.2634745,8.96449,328.96582,-24.737898,-14.9581175,84.2,0.02876214,5.326322E-4,-0.01304949,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
