ID,Name,User,TimeStamp,Type,Accel_X,Accel_Y,Accel_Z,Azimuth,Pitch,Roll,Magnetic,Gyro_X,Gyro_Y,Gyro_Z,GPS_Lat,GPS_Lon,GPS_Alt,GPS_Accuracy,GPS_Speed,GPS_Bearing,race_id
1192,Театральная 2,maxmal,1435837872648,Raw,-1.9901801,4.7417164,8.783129,329.0339,-27.106798,-12.202658,53.0,0.022370555,0.03781689,0.0010652645,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837872742,Raw,-1.9901801,4.7417164,8.783129,329.0339,-27.106798,-12.202658,53.0,0.022370555,0.03781689,0.0010652645,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837873761,Raw,-1.1348516,4.72376,8.836999,329.41318,-27.914288,-8.740737,52.6,0.06551377,-0.12463594,-0.14567491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837874830,Raw,-1.3958195,5.474941,8.819042,331.56555,-28.964945,-6.923336,48.7,0.008522116,0.2247708,-0.006924219,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837875880,Raw,-1.2282255,5.137358,8.495226,330.88315,-30.867182,-7.277619,47.9,0.03089267,-0.1257012,-0.12969595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837876910,Raw,-1.5095441,5.741296,8.003218,332.04752,-32.562424,-7.9976215,44.6,0.24234766,0.16618125,-0.010652645,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837877928,Raw,-1.5957354,6.6804214,7.4268136,330.18643,-36.071342,-8.76254,42.3,-0.049002163,0.14594123,-0.12969595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837878966,Raw,-1.899799,6.940192,7.0928226,328.623,-40.843983,-9.878607,38.6,-0.007190535,0.03355583,0.016777916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837880009,Raw,-1.6304513,6.7318964,6.5936313,327.3052,-42.778538,-10.498891,37.4,-0.025033714,-0.025566347,-0.0034621095,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837881049,Raw,-1.1504139,5.6640825,8.446145,327.231,-40.65435,-9.830482,39.0,0.033023197,0.08362326,0.17576863,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837882083,Raw,-1.578976,5.9501896,8.058285,328.81622,-36.916836,-8.894725,40.6,0.07137272,0.04474111,-0.008255799,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
,ServiceLog,maxmal,1435837883122,Raw,-1.7196354,6.333262,8.309675,329.3173,-36.836918,-8.581146,43.6,-0.23062976,0.054328486,-0.07669904,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1435837783
