,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,563,1052,770,250,1,Беляево 2,2G,EDGE,-1,-57,1417189734970,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
1,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-57,1417189735132,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
2,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-61,1417189736149,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
3,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-61,1417189737164,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
4,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417189738216,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
5,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417189739243,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
6,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417189740260,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
7,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417189741284,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
8,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-79,1417189742327,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
9,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-77,1417189743362,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
10,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-77,1417189744386,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
11,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-77,1417189745409,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
12,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-77,1417189746427,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
13,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-75,1417189747464,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
14,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-75,1417189748502,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
15,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-75,1417189749533,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
16,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-75,1417189750557,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
17,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417189751583,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
18,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417189752600,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
19,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417189753640,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
20,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417189754671,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
21,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417189755686,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
22,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417189756702,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
23,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417189757728,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
24,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417189758771,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
25,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417189759787,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
26,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417189760817,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
27,1,563,1053,770,250,1,Беляево 3,2G,EDGE,-1,-73,1417189761018,bishop,175007806,0,105$,$104,37.52570999999999,55.64273999999998
