,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,6892888,762,660,250,1,Парк культуры (КЛЦ) 2,3G,UMTS,-1,-79,1417189949730,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
1,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-79,1417189950688,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
2,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-79,1417189951733,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
3,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189952768,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
4,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189953801,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
5,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189954848,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
6,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189955875,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
7,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189956891,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
8,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189957912,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
9,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189958974,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
10,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189960031,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
11,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189961080,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
12,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189962131,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
13,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189963156,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
14,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189964180,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
15,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189965239,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
16,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189966285,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
17,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-81,1417189967340,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
18,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-77,1417189968374,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
19,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-77,1417189969426,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
20,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-77,1417189970474,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
21,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-77,1417189971500,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
22,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-77,1417189972518,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
23,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-79,1417189973538,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
24,1,6892888,,660,250,1,ServiceLog,3G,UMTS,-1,-79,1417189974559,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
25,1,6892888,763,660,250,1,Парк культуры (КЛЦ) 3,3G,UMTS,-1,-79,1417189974704,md,370646364,0,076$,$075,37.59166999999999,55.73586999999999
