,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,11022,762,660,250,1,Парк культуры (КЛЦ) 2,2G,EDGE,-1,-67,1417172284960,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
1,250-1-660-11022,11023,762,660,250,1,Парк культуры (КЛЦ) 2,2G,EDGE,-1,-99,1417172284960,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
2,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172285473,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
3,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-99,1417172285473,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
4,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172286514,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
5,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-105,1417172286514,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
6,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172287537,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
7,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-69,1417172288557,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
8,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-69,1417172289570,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
9,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-69,1417172290610,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
10,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-71,1417172291627,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
11,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-71,1417172292669,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
12,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-69,1417172293689,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
13,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-69,1417172294728,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
14,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-69,1417172295761,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
15,250-1-660-11022,11023,,0,250,1,ServiceLog,2G,EDGE,-1,0,1417172295761,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
16,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172296775,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
17,250-1-660-11022,11023,,0,250,1,ServiceLog,2G,EDGE,-1,0,1417172296775,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
18,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172297796,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
19,250-1-660-11022,11023,,0,250,1,ServiceLog,2G,EDGE,-1,0,1417172297796,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
20,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-103,1417172298810,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
21,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172298810,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
22,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-103,1417172299840,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
23,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172299840,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
24,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-103,1417172300863,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
25,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172300863,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
26,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172301888,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
27,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-103,1417172301888,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
28,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-69,1417172302919,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
29,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-101,1417172302919,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
30,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-69,1417172303951,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
31,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-103,1417172303951,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
32,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-69,1417172305010,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
33,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-103,1417172305010,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
34,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-101,1417172306064,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
35,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-69,1417172306064,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
36,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-101,1417172307110,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
37,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-69,1417172307110,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
38,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-69,1417172308125,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
39,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-101,1417172308125,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
40,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172309183,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
41,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-103,1417172309183,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
42,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172310233,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
43,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-103,1417172310233,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
44,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-103,1417172311286,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
45,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172311286,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
46,250-1-660-11022,11023,,660,250,1,ServiceLog,2G,EDGE,-1,-105,1417172312350,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
47,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172312350,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
48,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172313374,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
49,1,11022,,660,250,1,ServiceLog,2G,EDGE,-1,-67,1417172314421,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
50,1,6892888,763,660,250,1,Парк культуры (КЛЦ) 3,3G,UMTS,-1,-67,1417172315400,md,611856675,0,076$,$077,37.59156999999999,55.73566999999999
