,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,-1,992,-1,-1,-1,Шаболовская 2,unknown,unknown,-1,-1,1417103671724,md,407055990,0,099$,$100,37.60824,55.71960999999999
1,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103671794,md,407055990,0,099$,$100,37.60824,55.71960999999999
2,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103672814,md,407055990,0,099$,$100,37.60824,55.71960999999999
3,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103673833,md,407055990,0,099$,$100,37.60824,55.71960999999999
4,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103674853,md,407055990,0,099$,$100,37.60824,55.71960999999999
5,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103675870,md,407055990,0,099$,$100,37.60824,55.71960999999999
6,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103676892,md,407055990,0,099$,$100,37.60824,55.71960999999999
7,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103678341,md,407055990,0,099$,$100,37.60824,55.71960999999999
8,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103679373,md,407055990,0,099$,$100,37.60824,55.71960999999999
9,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103680409,md,407055990,0,099$,$100,37.60824,55.71960999999999
10,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103681422,md,407055990,0,099$,$100,37.60824,55.71960999999999
11,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103682470,md,407055990,0,099$,$100,37.60824,55.71960999999999
12,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103683483,md,407055990,0,099$,$100,37.60824,55.71960999999999
13,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103684497,md,407055990,0,099$,$100,37.60824,55.71960999999999
14,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103685540,md,407055990,0,099$,$100,37.60824,55.71960999999999
15,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103686557,md,407055990,0,099$,$100,37.60824,55.71960999999999
16,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417103687612,md,407055990,0,099$,$100,37.60824,55.71960999999999
17,1,543,,770,250,1,ServiceLog,2G,EDGE,-1,0,1417103688670,md,407055990,0,099$,$100,37.60824,55.71960999999999
18,1,543,,770,250,1,ServiceLog,2G,EDGE,-1,0,1417103689718,md,407055990,0,099$,$100,37.60824,55.71960999999999
19,1,543,,770,250,1,ServiceLog,2G,EDGE,-1,0,1417103690768,md,407055990,0,099$,$100,37.60824,55.71960999999999
20,1,543,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417103691787,md,407055990,0,099$,$100,37.60824,55.71960999999999
21,1,543,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417103692843,md,407055990,0,099$,$100,37.60824,55.71960999999999
22,1,543,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417103693860,md,407055990,0,099$,$100,37.60824,55.71960999999999
23,1,543,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417103694872,md,407055990,0,099$,$100,37.60824,55.71960999999999
24,1,543,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417103695923,md,407055990,0,099$,$100,37.60824,55.71960999999999
25,1,543,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417103696943,md,407055990,0,099$,$100,37.60824,55.71960999999999
26,1,543,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417103697992,md,407055990,0,099$,$100,37.60824,55.71960999999999
27,1,543,,770,250,1,ServiceLog,2G,EDGE,-1,-81,1417103699004,md,407055990,0,099$,$100,37.60824,55.71960999999999
28,1,543,993,770,250,1,Шаболовская 3,2G,EDGE,-1,-81,1417103699359,md,407055990,0,099$,$100,37.60824,55.71960999999999
