,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,452,1652,660,250,1,Парк Победы 2,2G,EDGE,-1,-81,1417104952230,md,291016801,0,165$,$042,37.51849,55.73608999999999
1,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1417104953013,md,291016801,0,165$,$042,37.51849,55.73608999999999
2,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1417104954026,md,291016801,0,165$,$042,37.51849,55.73608999999999
3,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1417104955043,md,291016801,0,165$,$042,37.51849,55.73608999999999
4,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1417104956070,md,291016801,0,165$,$042,37.51849,55.73608999999999
5,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1417104957132,md,291016801,0,165$,$042,37.51849,55.73608999999999
6,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-83,1417104958180,md,291016801,0,165$,$042,37.51849,55.73608999999999
7,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-85,1417104959209,md,291016801,0,165$,$042,37.51849,55.73608999999999
8,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-85,1417104960232,md,291016801,0,165$,$042,37.51849,55.73608999999999
9,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-85,1417104961254,md,291016801,0,165$,$042,37.51849,55.73608999999999
10,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-85,1417104962301,md,291016801,0,165$,$042,37.51849,55.73608999999999
11,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-85,1417104963371,md,291016801,0,165$,$042,37.51849,55.73608999999999
12,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-87,1417104964389,md,291016801,0,165$,$042,37.51849,55.73608999999999
13,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-87,1417104965405,md,291016801,0,165$,$042,37.51849,55.73608999999999
14,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-87,1417104966464,md,291016801,0,165$,$042,37.51849,55.73608999999999
15,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-87,1417104967493,md,291016801,0,165$,$042,37.51849,55.73608999999999
16,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1417104968524,md,291016801,0,165$,$042,37.51849,55.73608999999999
17,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1417104969549,md,291016801,0,165$,$042,37.51849,55.73608999999999
18,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1417104970592,md,291016801,0,165$,$042,37.51849,55.73608999999999
19,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1417104971647,md,291016801,0,165$,$042,37.51849,55.73608999999999
20,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1417104972694,md,291016801,0,165$,$042,37.51849,55.73608999999999
21,1,452,,660,250,1,ServiceLog,2G,EDGE,-1,-81,1417104973744,md,291016801,0,165$,$042,37.51849,55.73608999999999
22,1,452,1653,660,250,1,Парк Победы 3,2G,EDGE,-1,-81,1417104973794,md,291016801,0,165$,$042,37.51849,55.73608999999999
