,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,1440,1572,7785,250,2,Люблино 2,2G,EDGE,-1,-69,1435911443191,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
1,250-2-7785-1440,-1,1572,-1,-1,-1,Люблино 2,2G,EDGE,-1,-93,1435911443191,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
2,1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-71,1435911443962,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
3,250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911443962,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
4,1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-71,1435911445038,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
5,250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911445038,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
6,250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911446049,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
7,1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-75,1435911446049,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
8,250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911447133,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
9,1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-75,1435911447133,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
10,1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-89,1435911448158,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
11,250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911448158,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
12,1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-89,1435911449241,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
13,250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911449241,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
14,1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-69,1435911450261,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
15,250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911450261,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
16,250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911451339,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
17,1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-69,1435911451339,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
18,250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911452351,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
19,1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-73,1435911452351,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
20,1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-73,1435911453395,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
21,250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911453395,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
22,1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-81,1435911454406,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
23,250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911454406,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
24,1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-81,1435911455446,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
25,250-2-7785-1440,-1,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-93,1435911455446,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
26,1,1440,,7785,250,2,ServiceLog,2G,EDGE,-1,-77,1435911456458,Anna,763411895,0,157$,$158,37.76209,55.67537999999998
