,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,561,1082,770,250,1,Ясенево 2,2G,EDGE,-1,-63,1417415907198,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
1,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-63,1417415908014,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
2,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-63,1417415909047,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
3,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417415910076,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
4,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417415911123,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
5,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417415912140,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
6,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415913150,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
7,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415914165,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
8,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415915180,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
9,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415916212,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
10,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415917226,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
11,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415918251,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
12,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415919268,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
13,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415920416,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
14,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415921438,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
15,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417415922464,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
16,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417415923485,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
17,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417415924551,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
18,1,561,1083,770,250,1,Ясенево 3,2G,EDGE,-1,-65,1417415925411,bishop,329114493,0,108$,$109,37.533759999999994,55.60631
