,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,563,1042,770,250,1,Калужская 2,2G,EDGE,-1,-59,1417189457112,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
1,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-61,1417189458092,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
2,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-61,1417189459117,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
3,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-61,1417189460136,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
4,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-61,1417189461151,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
5,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-61,1417189462185,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
6,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-61,1417189463206,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
7,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-63,1417189464274,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
8,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-63,1417189465427,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
9,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417189466442,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
10,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417189467462,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
11,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417189468486,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
12,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417189469531,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
13,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417189470556,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
14,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417189471580,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
15,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417189472609,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
16,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417189473645,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
17,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417189474671,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
18,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417189475686,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
19,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417189476712,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
20,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417189477737,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
21,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417189478768,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
22,1,563,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417189479798,bishop,892643577,0,104$,$103,37.54055999999999,55.657239999999994
