,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,510624,2102,821,250,1,Кунцевская (АПК) 2,3G,UMTS,-1,-93,1417616268013,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
1,1,510624,,821,250,1,ServiceLog,3G,UMTS,-1,-93,1417616268281,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
2,1,510624,,821,250,1,ServiceLog,3G,UMTS,-1,-93,1417616269302,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
3,1,510624,,821,250,1,ServiceLog,3G,UMTS,-1,-95,1417616270333,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
4,1,510624,,821,250,1,ServiceLog,3G,UMTS,-1,-95,1417616271366,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
5,1,510624,,821,250,1,ServiceLog,3G,UMTS,-1,-95,1417616272389,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
6,1,510624,,821,250,1,ServiceLog,3G,UMTS,-1,-97,1417616273408,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
7,1,54662,,821,250,1,ServiceLog,2G,GPRS,-1,-103,1417616274448,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
8,1,54662,,821,250,1,ServiceLog,2G,GPRS,-1,-103,1417616275464,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
9,1,54662,,821,250,1,ServiceLog,2G,GPRS,-1,-103,1417616276487,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
10,1,54662,,821,250,1,ServiceLog,2G,GPRS,-1,-99,1417616277532,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
11,1,54662,,821,250,1,ServiceLog,2G,GPRS,-1,-99,1417616278557,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
12,250-1-821-54662,42604,,821,250,1,ServiceLog,2G,GPRS,-1,-103,1417616279611,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
13,1,54662,,821,250,1,ServiceLog,2G,GPRS,-1,-99,1417616279611,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
14,1,54662,,821,250,1,ServiceLog,2G,GPRS,-1,-99,1417616280639,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
15,250-1-821-54662,42604,,821,250,1,ServiceLog,2G,GPRS,-1,-101,1417616280639,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
16,250-1-821-54662,42604,,821,250,1,ServiceLog,2G,GPRS,-1,-101,1417616282063,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
17,1,54662,,821,250,1,ServiceLog,2G,GPRS,-1,-99,1417616282063,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
18,1,54662,,821,250,1,ServiceLog,2G,GPRS,-1,-99,1417616283081,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
19,250-1-821-54662,42604,,821,250,1,ServiceLog,2G,GPRS,-1,-101,1417616283081,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
20,250-1-821-54662,54665,,821,250,1,ServiceLog,2G,GPRS,-1,0,1417616283081,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
21,1,54662,,821,250,1,ServiceLog,2G,GPRS,-1,-99,1417616284098,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
22,250-1-821-54662,42604,,821,250,1,ServiceLog,2G,GPRS,-1,-101,1417616284098,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
23,250-1-821-54662,54665,,821,250,1,ServiceLog,2G,GPRS,-1,-105,1417616284098,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
24,250-1-821-54662,54665,,821,250,1,ServiceLog,2G,GPRS,-1,-105,1417616285124,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
25,1,54662,,821,250,1,ServiceLog,2G,GPRS,-1,-99,1417616285124,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
26,250-1-821-54662,42604,,821,250,1,ServiceLog,2G,GPRS,-1,-101,1417616285124,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
27,1,54662,,821,250,1,ServiceLog,2G,GPRS,-1,-97,1417616286141,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
28,1,54662,,821,250,1,ServiceLog,2G,GPRS,-1,-97,1417616287169,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
29,1,54662,2103,821,250,1,Кунцевская (АПК) 3,2G,GPRS,-1,-97,1417616287357,md,456979404,0,210$,$065,37.446039999999996,55.73066999999999
