,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,-1,1002,-1,-1,-1,Ленинский проспект 2,unknown,unknown,-1,-1,1417510873014,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
1,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510873740,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
2,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510874755,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
3,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510875775,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
4,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510876788,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
5,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510877815,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
6,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510878826,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
7,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510879857,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
8,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510880875,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
9,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510881898,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
10,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510882945,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
11,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510883958,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
12,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510884995,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
13,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510886005,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
14,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510887033,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
15,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510888076,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
16,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510889114,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
17,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510890151,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
18,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510891165,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
19,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510892185,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
20,1,-1,,-1,-1,-1,ServiceLog,unknown,unknown,-1,-1,1417510893952,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
21,1,-1,1003,-1,-1,-1,Ленинский проспект 3,unknown,unknown,-1,-1,1417510894551,md,250197769,0,100$,$099,37.58597999999999,55.70770999999999
