,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,19005,712,26627,250,99,Курская (КЛЦ) 2,2G,GPRS,-1,-85,1433355406326,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
1,1,19005,,26627,250,99,ServiceLog,2G,GPRS,-1,-85,1433355406617,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
2,1,19005,,26627,250,99,ServiceLog,2G,GPRS,-1,-87,1433355407658,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
3,1,19005,,26627,250,99,ServiceLog,2G,GPRS,-1,-87,1433355408700,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
4,1,19005,,26627,250,99,ServiceLog,2G,GPRS,-1,-87,1433355409737,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
5,1,19005,,26627,250,99,ServiceLog,2G,GPRS,-1,-87,1433355410779,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
6,1,19005,,26627,250,99,ServiceLog,2G,GPRS,-1,-87,1433355411806,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
7,1,19005,,26627,250,99,ServiceLog,2G,GPRS,-1,-87,1433355412845,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
8,1,19005,,26627,250,99,ServiceLog,2G,GPRS,-1,-87,1433355413869,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
9,1,19005,,26627,250,99,ServiceLog,2G,GPRS,-1,-87,1433355414912,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
10,1,19005,,26627,250,99,ServiceLog,2G,GPRS,-1,-87,1433355415953,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
11,1,19005,,26627,250,99,ServiceLog,2G,GPRS,-1,-89,1433355416995,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
12,1,19005,,26627,250,99,ServiceLog,2G,GPRS,-1,-89,1433355418028,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
13,1,129593677,,26627,250,99,ServiceLog,3G,HSPA,-1,-91,1433355419062,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
14,1,129593677,,26627,250,99,ServiceLog,3G,HSPA,-1,-91,1433355420093,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
15,1,129593677,,26627,250,99,ServiceLog,3G,HSPA,-1,-91,1433355421133,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
16,1,129593677,,26627,250,99,ServiceLog,3G,HSPA,-1,-91,1433355422177,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
17,1,129593677,,26627,250,99,ServiceLog,3G,HSPA,-1,-91,1433355423235,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
18,1,129593677,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433355424275,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
19,250-99-26627-129593677,-1,,-1,-1,-1,ServiceLog,3G,UMTS,66,10,1433355424275,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
20,1,129593677,,26627,250,99,ServiceLog,3G,HSPA,-1,-97,1433355425319,Kolka,916613779,0,071$,$072,37.65939,55.757019999999976
