,Active,CID,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,RSSI,TimeStamp,User,race_id,ratio,segment_end_id,segment_start_id,x,y
0,1,561,1072,770,250,1,Теплый стан 2,2G,EDGE,-1,-61,1417190028109,bishop,656895781,0,107$,$106,37.5081,55.61869
1,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-61,1417190029106,bishop,656895781,0,107$,$106,37.5081,55.61869
2,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-61,1417190030124,bishop,656895781,0,107$,$106,37.5081,55.61869
3,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-61,1417190031144,bishop,656895781,0,107$,$106,37.5081,55.61869
4,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-63,1417190032166,bishop,656895781,0,107$,$106,37.5081,55.61869
5,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417190033187,bishop,656895781,0,107$,$106,37.5081,55.61869
6,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-65,1417190034238,bishop,656895781,0,107$,$106,37.5081,55.61869
7,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417190035266,bishop,656895781,0,107$,$106,37.5081,55.61869
8,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417190036298,bishop,656895781,0,107$,$106,37.5081,55.61869
9,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417190037326,bishop,656895781,0,107$,$106,37.5081,55.61869
10,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417190038340,bishop,656895781,0,107$,$106,37.5081,55.61869
11,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417190039377,bishop,656895781,0,107$,$106,37.5081,55.61869
12,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417190040400,bishop,656895781,0,107$,$106,37.5081,55.61869
13,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417190041435,bishop,656895781,0,107$,$106,37.5081,55.61869
14,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417190042462,bishop,656895781,0,107$,$106,37.5081,55.61869
15,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417190043491,bishop,656895781,0,107$,$106,37.5081,55.61869
16,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417190044530,bishop,656895781,0,107$,$106,37.5081,55.61869
17,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417190045558,bishop,656895781,0,107$,$106,37.5081,55.61869
18,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417190046575,bishop,656895781,0,107$,$106,37.5081,55.61869
19,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417190047608,bishop,656895781,0,107$,$106,37.5081,55.61869
20,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417190048634,bishop,656895781,0,107$,$106,37.5081,55.61869
21,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417190049674,bishop,656895781,0,107$,$106,37.5081,55.61869
22,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417190050698,bishop,656895781,0,107$,$106,37.5081,55.61869
23,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417190051732,bishop,656895781,0,107$,$106,37.5081,55.61869
24,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417190052759,bishop,656895781,0,107$,$106,37.5081,55.61869
25,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-73,1417190053775,bishop,656895781,0,107$,$106,37.5081,55.61869
26,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417190054814,bishop,656895781,0,107$,$106,37.5081,55.61869
27,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417190055848,bishop,656895781,0,107$,$106,37.5081,55.61869
28,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-71,1417190056873,bishop,656895781,0,107$,$106,37.5081,55.61869
29,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417190057904,bishop,656895781,0,107$,$106,37.5081,55.61869
30,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417190058920,bishop,656895781,0,107$,$106,37.5081,55.61869
31,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417190059959,bishop,656895781,0,107$,$106,37.5081,55.61869
32,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-69,1417190060973,bishop,656895781,0,107$,$106,37.5081,55.61869
33,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417190061991,bishop,656895781,0,107$,$106,37.5081,55.61869
34,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417190063008,bishop,656895781,0,107$,$106,37.5081,55.61869
35,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417190064028,bishop,656895781,0,107$,$106,37.5081,55.61869
36,1,561,,770,250,1,ServiceLog,2G,EDGE,-1,-67,1417190065060,bishop,656895781,0,107$,$106,37.5081,55.61869
