Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,19082,01.01.2013 12:09:28,633,7803,250,2,Улица Дыбенко 3,2G,GPRS,-1,-65,1357031369290,gsmart,1445542711,119655405
250-2-7803-19082,14209,01.01.2013 12:09:28,633,7803,-1,-1,Улица Дыбенко 3,2G,GPRS,-1,-63,1357031369290,gsmart,1445542711,119655405
1,19082,01.01.2013 12:09:29,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031369666,gsmart,1445542711,119655405
250-2-7803-19082,14209,01.01.2013 12:09:29,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-63,1357031369666,gsmart,1445542711,119655405
1,19082,01.01.2013 12:09:30,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031370700,gsmart,1445542711,119655405
250-2-7803-19082,14209,01.01.2013 12:09:30,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-63,1357031370700,gsmart,1445542711,119655405
1,19082,01.01.2013 12:09:31,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031371730,gsmart,1445542711,119655405
250-2-7803-19082,14209,01.01.2013 12:09:31,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-63,1357031371730,gsmart,1445542711,119655405
1,19082,01.01.2013 12:09:32,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031372763,gsmart,1445542711,119655405
250-2-7803-19082,14209,01.01.2013 12:09:32,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-63,1357031372763,gsmart,1445542711,119655405
1,19082,01.01.2013 12:09:33,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031373797,gsmart,1445542711,119655405
250-2-7803-19082,14209,01.01.2013 12:09:33,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-63,1357031373797,gsmart,1445542711,119655405
1,19082,01.01.2013 12:09:34,,7803,250,2,ServiceLog,2G,GPRS,-1,-65,1357031374846,gsmart,1445542711,119655405
250-2-7803-19082,14209,01.01.2013 12:09:34,,7803,-1,-1,ServiceLog,2G,GPRS,-1,-63,1357031374846,gsmart,1445542711,119655405
