ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
262,Парк Победы 2, julia,1445760519575,25 Окт 2015 г. 11:08:39,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760520184,25 Окт 2015 г. 11:08:40,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760521212,25 Окт 2015 г. 11:08:41,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760522236,25 Окт 2015 г. 11:08:42,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760523262,25 Окт 2015 г. 11:08:43,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760524289,25 Окт 2015 г. 11:08:44,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760525314,25 Окт 2015 г. 11:08:45,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760526332,25 Окт 2015 г. 11:08:46,2G,EDGE,1,250,2,7803,22406,-1,-53,1445760409
,ServiceLog, julia,1445760527356,25 Окт 2015 г. 11:08:47,2G,EDGE,1,250,2,7803,22406,-1,-53,1445760409
,ServiceLog, julia,1445760528373,25 Окт 2015 г. 11:08:48,2G,EDGE,1,250,2,7803,22406,-1,-53,1445760409
,ServiceLog, julia,1445760529390,25 Окт 2015 г. 11:08:49,2G,EDGE,1,250,2,7803,22406,-1,-53,1445760409
,ServiceLog, julia,1445760530409,25 Окт 2015 г. 11:08:50,2G,EDGE,1,250,2,7803,22406,-1,-53,1445760409
,ServiceLog, julia,1445760531428,25 Окт 2015 г. 11:08:51,2G,EDGE,1,250,2,7803,22406,-1,-53,1445760409
,ServiceLog, julia,1445760532448,25 Окт 2015 г. 11:08:52,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760533475,25 Окт 2015 г. 11:08:53,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760534494,25 Окт 2015 г. 11:08:54,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760535514,25 Окт 2015 г. 11:08:55,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760536532,25 Окт 2015 г. 11:08:56,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760537558,25 Окт 2015 г. 11:08:57,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760538583,25 Окт 2015 г. 11:08:58,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760539602,25 Окт 2015 г. 11:08:59,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760540629,25 Окт 2015 г. 11:09:00,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760541655,25 Окт 2015 г. 11:09:01,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760542688,25 Окт 2015 г. 11:09:02,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760543710,25 Окт 2015 г. 11:09:03,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760544740,25 Окт 2015 г. 11:09:04,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760545767,25 Окт 2015 г. 11:09:05,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760546783,25 Окт 2015 г. 11:09:06,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760547805,25 Окт 2015 г. 11:09:07,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760548823,25 Окт 2015 г. 11:09:08,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760549848,25 Окт 2015 г. 11:09:09,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760550880,25 Окт 2015 г. 11:09:10,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
,ServiceLog, julia,1445760551899,25 Окт 2015 г. 11:09:11,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
263,Парк Победы 3, julia,1445760552739,25 Окт 2015 г. 11:09:12,2G,EDGE,1,250,2,7803,22406,-1,-51,1445760409
