ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
893,Адмиралтейская 3, julia,1445601017689,23 Окт 2015 г. 14:50:17,2G,EDGE,1,250,2,7803,23727,-1,-73,1445601017
,ServiceLog, julia,1445601017908,23 Окт 2015 г. 14:50:17,2G,EDGE,1,250,2,7803,23727,-1,-73,1445601017
,ServiceLog, julia,1445601018943,23 Окт 2015 г. 14:50:18,2G,EDGE,1,250,2,7803,23727,-1,-73,1445601017
,ServiceLog, julia,1445601019974,23 Окт 2015 г. 14:50:19,2G,EDGE,1,250,2,7803,23727,-1,-73,1445601017
,ServiceLog, julia,1445601021002,23 Окт 2015 г. 14:50:21,2G,EDGE,1,250,2,7803,23727,-1,-73,1445601017
,ServiceLog, julia,1445601022032,23 Окт 2015 г. 14:50:22,2G,EDGE,1,250,2,7803,23727,-1,-73,1445601017
,ServiceLog, julia,1445601023058,23 Окт 2015 г. 14:50:23,2G,EDGE,1,250,2,7803,23727,-1,-73,1445601017
,ServiceLog, julia,1445601024083,23 Окт 2015 г. 14:50:24,2G,EDGE,1,250,2,7803,23727,-1,-73,1445601017
,ServiceLog, julia,1445601025108,23 Окт 2015 г. 14:50:25,2G,EDGE,1,250,2,7803,23727,-1,-75,1445601017
,ServiceLog, julia,1445601026133,23 Окт 2015 г. 14:50:26,2G,EDGE,1,250,2,7803,23727,-1,-75,1445601017
,ServiceLog, julia,1445601027159,23 Окт 2015 г. 14:50:27,2G,EDGE,1,250,2,7803,23727,-1,-75,1445601017
,ServiceLog, julia,1445601028186,23 Окт 2015 г. 14:50:28,2G,EDGE,1,250,2,7803,23727,-1,-75,1445601017
,ServiceLog, julia,1445601029211,23 Окт 2015 г. 14:50:29,2G,EDGE,1,250,2,7803,23727,-1,-73,1445601017
,ServiceLog, julia,1445601030235,23 Окт 2015 г. 14:50:30,2G,EDGE,1,250,2,7803,23727,-1,-73,1445601017
,ServiceLog, julia,1445601031258,23 Окт 2015 г. 14:50:31,2G,EDGE,1,250,2,7803,23727,-1,-73,1445601017
,ServiceLog, julia,1445601032282,23 Окт 2015 г. 14:50:32,2G,EDGE,1,250,2,7803,23727,-1,-73,1445601017
,ServiceLog, julia,1445601033305,23 Окт 2015 г. 14:50:33,2G,EDGE,1,250,2,7803,23727,-1,-73,1445601017
