Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,14093,23 Окт 2015 г. 8:24:33,63,7803,250,2,Кировский завод 3,2G,EDGE,-1,-77,1445577874150, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:34,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445577874313, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:35,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445577875343, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:36,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445577876395, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:37,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445577877457, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:38,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445577878521, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:39,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445577879580, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:40,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445577880623, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:41,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445577881676, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:42,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445577882744, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:43,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445577883812, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:44,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445577884880, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:45,,7803,250,2,ServiceLog,2G,EDGE,-1,-83,1445577885943, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:47,,7803,250,2,ServiceLog,2G,EDGE,-1,-83,1445577887007, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:48,,7803,250,2,ServiceLog,2G,EDGE,-1,-83,1445577888074, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:49,,7803,250,2,ServiceLog,2G,EDGE,-1,-83,1445577889139, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:50,,7803,250,2,ServiceLog,2G,EDGE,-1,-83,1445577890201, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:50,64,7803,250,2,Кировский завод 4,2G,EDGE,-1,-83,1445577891107, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:51,,7803,250,2,ServiceLog,2G,EDGE,-1,-81,1445577891263, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:52,,7803,250,2,ServiceLog,2G,EDGE,-1,-81,1445577892332, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:53,,7803,250,2,ServiceLog,2G,EDGE,-1,-81,1445577893401, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:54,,7803,250,2,ServiceLog,2G,EDGE,-1,-81,1445577894466, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:55,,7803,250,2,ServiceLog,2G,EDGE,-1,-85,1445577895526, julia,1445577869,103961951
1,14093,23 Окт 2015 г. 8:24:56,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445577896562, julia,1445577869,103961951
1,22620,23 Окт 2015 г. 8:24:57,,7803,250,2,ServiceLog,2G,EDGE,-1,-85,1445577897594, julia,1445577869,103961951
1,22620,23 Окт 2015 г. 8:24:58,,7803,250,2,ServiceLog,2G,EDGE,-1,-83,1445577898660, julia,1445577869,103961951
1,22620,23 Окт 2015 г. 8:24:59,,7803,250,2,ServiceLog,2G,EDGE,-1,-83,1445577899727, julia,1445577869,103961951
1,22620,23 Окт 2015 г. 8:25:00,,7803,250,2,ServiceLog,2G,EDGE,-1,-81,1445577900794, julia,1445577869,103961951
1,22620,23 Окт 2015 г. 8:25:01,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445577901857, julia,1445577869,103961951
1,22620,23 Окт 2015 г. 8:25:02,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445577902924, julia,1445577869,103961951
