ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
902,Спортивная 2, julia,1445598989601,23 Окт 2015 г. 14:16:29,2G,EDGE,1,250,2,7803,14007,-1,-69,1445598907
,ServiceLog, julia,1445598990584,23 Окт 2015 г. 14:16:30,2G,EDGE,1,250,2,7803,14007,-1,-69,1445598907
,ServiceLog, julia,1445598991615,23 Окт 2015 г. 14:16:31,2G,EDGE,1,250,2,7803,14007,-1,-69,1445598907
,ServiceLog, julia,1445598992639,23 Окт 2015 г. 14:16:32,2G,EDGE,1,250,2,7803,14007,-1,-69,1445598907
,ServiceLog, julia,1445598993668,23 Окт 2015 г. 14:16:33,2G,EDGE,1,250,2,7803,14007,-1,-69,1445598907
,ServiceLog, julia,1445598994696,23 Окт 2015 г. 14:16:34,2G,EDGE,1,250,2,7803,14007,-1,-71,1445598907
,ServiceLog, julia,1445598995714,23 Окт 2015 г. 14:16:35,2G,EDGE,1,250,2,7803,14007,-1,-73,1445598907
,ServiceLog, julia,1445598996739,23 Окт 2015 г. 14:16:36,2G,EDGE,1,250,2,7803,14007,-1,-73,1445598907
,ServiceLog, julia,1445598997762,23 Окт 2015 г. 14:16:37,2G,EDGE,1,250,2,7803,14007,-1,-73,1445598907
,ServiceLog, julia,1445598998781,23 Окт 2015 г. 14:16:38,2G,EDGE,1,250,2,7803,14007,-1,-75,1445598907
,ServiceLog, julia,1445598999809,23 Окт 2015 г. 14:16:39,2G,EDGE,1,250,2,7803,14007,-1,-75,1445598907
,ServiceLog, julia,1445599000836,23 Окт 2015 г. 14:16:40,2G,EDGE,1,250,2,7803,14007,-1,-75,1445598907
,ServiceLog, julia,1445599001863,23 Окт 2015 г. 14:16:41,2G,EDGE,1,250,2,7803,14007,-1,-75,1445598907
,ServiceLog, julia,1445599002888,23 Окт 2015 г. 14:16:42,2G,EDGE,1,250,2,7803,14007,-1,-75,1445598907
,ServiceLog, julia,1445599003906,23 Окт 2015 г. 14:16:43,2G,EDGE,1,250,2,7803,14007,-1,-75,1445598907
,ServiceLog, julia,1445599004926,23 Окт 2015 г. 14:16:44,2G,EDGE,1,250,2,7803,14007,-1,-75,1445598907
,ServiceLog, julia,1445599005948,23 Окт 2015 г. 14:16:45,2G,EDGE,1,250,2,7803,14007,-1,-75,1445598907
,ServiceLog, julia,1445599006966,23 Окт 2015 г. 14:16:46,2G,EDGE,1,250,2,7803,14007,-1,-75,1445598907
,ServiceLog, julia,1445599007984,23 Окт 2015 г. 14:16:47,2G,EDGE,1,250,2,7803,14007,-1,-73,1445598907
,ServiceLog, julia,1445599009002,23 Окт 2015 г. 14:16:49,2G,EDGE,1,250,2,7803,14007,-1,-71,1445598907
,ServiceLog, julia,1445599010028,23 Окт 2015 г. 14:16:50,2G,EDGE,1,250,2,7803,14007,-1,-69,1445598907
,ServiceLog, julia,1445599011059,23 Окт 2015 г. 14:16:51,2G,EDGE,1,250,2,7803,14007,-1,-67,1445598907
,ServiceLog, julia,1445599012092,23 Окт 2015 г. 14:16:52,2G,EDGE,1,250,2,7803,14007,-1,-67,1445598907
,ServiceLog, julia,1445599013155,23 Окт 2015 г. 14:16:53,2G,EDGE,1,250,2,7803,14007,-1,-67,1445598907
,ServiceLog, julia,1445599014217,23 Окт 2015 г. 14:16:54,2G,EDGE,1,250,2,7803,14007,-1,-67,1445598907
,ServiceLog, julia,1445599015288,23 Окт 2015 г. 14:16:55,2G,EDGE,1,250,2,7803,14007,-1,-67,1445598907
,ServiceLog, julia,1445599016349,23 Окт 2015 г. 14:16:56,2G,EDGE,1,250,2,7803,14007,-1,-67,1445598907
,ServiceLog, julia,1445599017415,23 Окт 2015 г. 14:16:57,2G,EDGE,1,250,2,7803,14007,-1,-67,1445598907
,ServiceLog, julia,1445599018483,23 Окт 2015 г. 14:16:58,2G,EDGE,1,250,2,7803,14007,-1,-67,1445598907
,ServiceLog, julia,1445599019547,23 Окт 2015 г. 14:16:59,2G,EDGE,1,250,2,7803,14007,-1,-67,1445598907
,ServiceLog, julia,1445599020619,23 Окт 2015 г. 14:17:00,2G,EDGE,1,250,2,7803,14007,-1,-65,1445598907
,ServiceLog, julia,1445599021704,23 Окт 2015 г. 14:17:01,2G,EDGE,1,250,2,7803,14007,-1,-63,1445598907
,ServiceLog, julia,1445599022737,23 Окт 2015 г. 14:17:02,2G,EDGE,1,250,2,7803,14007,-1,-63,1445598907
,ServiceLog, julia,1445599023805,23 Окт 2015 г. 14:17:03,2G,EDGE,1,250,2,7803,14007,-1,-63,1445598907
,ServiceLog, julia,1445599024870,23 Окт 2015 г. 14:17:04,2G,EDGE,1,250,2,7803,14007,-1,-61,1445598907
,ServiceLog, julia,1445599025941,23 Окт 2015 г. 14:17:05,2G,EDGE,1,250,2,7803,14007,-1,-61,1445598907
,ServiceLog, julia,1445599027006,23 Окт 2015 г. 14:17:07,2G,EDGE,1,250,2,7803,14007,-1,-61,1445598907
,ServiceLog, julia,1445599028074,23 Окт 2015 г. 14:17:08,2G,EDGE,1,250,2,7803,14007,-1,-59,1445598907
