ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
63,Кировский завод 3,natalie,1445577869813,23.10.2015 8:24:29,2G,GPRS,1,250,2,7803,14093,-1,-67,103961951,1445577869
63,Кировский завод 3,natalie,1445577869813,23.10.2015 8:24:29,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577870458,23.10.2015 8:24:30,2G,GPRS,1,250,2,7803,14093,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577870458,23.10.2015 8:24:30,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577871480,23.10.2015 8:24:31,2G,GPRS,1,250,2,7803,14093,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577871480,23.10.2015 8:24:31,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577872501,23.10.2015 8:24:32,2G,GPRS,1,250,2,7803,14093,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577872501,23.10.2015 8:24:32,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577873522,23.10.2015 8:24:33,2G,GPRS,1,250,2,7803,14093,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577873522,23.10.2015 8:24:33,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577874545,23.10.2015 8:24:34,2G,GPRS,1,250,2,7803,14093,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577874545,23.10.2015 8:24:34,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577875566,23.10.2015 8:24:35,2G,GPRS,1,250,2,7803,14093,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577875566,23.10.2015 8:24:35,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577876593,23.10.2015 8:24:36,2G,GPRS,1,250,2,7803,14093,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577876593,23.10.2015 8:24:36,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577877611,23.10.2015 8:24:37,2G,GPRS,1,250,2,7803,14093,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577877611,23.10.2015 8:24:37,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577878632,23.10.2015 8:24:38,2G,GPRS,1,250,2,7803,14093,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577878632,23.10.2015 8:24:38,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577879650,23.10.2015 8:24:39,2G,GPRS,1,250,2,7803,14093,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577879650,23.10.2015 8:24:39,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577880671,23.10.2015 8:24:40,2G,GPRS,1,250,2,7803,14093,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577880671,23.10.2015 8:24:40,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-85,103961951,1445577869
,ServiceLog,natalie,1445577881696,23.10.2015 8:24:41,2G,GPRS,1,250,2,7803,14093,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577881696,23.10.2015 8:24:41,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-85,103961951,1445577869
,ServiceLog,natalie,1445577882718,23.10.2015 8:24:42,2G,GPRS,1,250,2,7803,14093,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577882718,23.10.2015 8:24:42,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-85,103961951,1445577869
,ServiceLog,natalie,1445577883745,23.10.2015 8:24:43,2G,GPRS,1,250,2,7803,14093,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577883745,23.10.2015 8:24:43,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-85,103961951,1445577869
,ServiceLog,natalie,1445577884767,23.10.2015 8:24:44,2G,GPRS,1,250,2,7803,14093,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577884767,23.10.2015 8:24:44,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-87,103961951,1445577869
,ServiceLog,natalie,1445577885791,23.10.2015 8:24:45,2G,GPRS,1,250,2,7803,14093,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577885791,23.10.2015 8:24:45,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-87,103961951,1445577869
,ServiceLog,natalie,1445577886811,23.10.2015 8:24:46,2G,GPRS,1,250,2,7803,14093,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577886811,23.10.2015 8:24:46,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-87,103961951,1445577869
64,Кировский завод 4,natalie,1445577887198,23.10.2015 8:24:47,2G,GPRS,1,250,2,7803,14093,-1,-79,103961951,1445577869
64,Кировский завод 4,natalie,1445577887198,23.10.2015 8:24:47,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-87,103961951,1445577869
,ServiceLog,natalie,1445577887830,23.10.2015 8:24:47,2G,GPRS,1,250,2,7803,14093,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577887830,23.10.2015 8:24:47,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-87,103961951,1445577869
,ServiceLog,natalie,1445577888851,23.10.2015 8:24:48,2G,GPRS,1,250,2,7803,14093,-1,-79,103961951,1445577869
,ServiceLog,natalie,1445577888851,23.10.2015 8:24:48,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-87,103961951,1445577869
,ServiceLog,natalie,1445577889874,23.10.2015 8:24:49,2G,GPRS,1,250,2,7803,14093,-1,-75,103961951,1445577869
,ServiceLog,natalie,1445577889874,23.10.2015 8:24:49,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-77,103961951,1445577869
,ServiceLog,natalie,1445577890897,23.10.2015 8:24:50,2G,GPRS,1,250,2,7803,14093,-1,-75,103961951,1445577869
,ServiceLog,natalie,1445577890897,23.10.2015 8:24:50,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-77,103961951,1445577869
,ServiceLog,natalie,1445577891922,23.10.2015 8:24:51,2G,GPRS,1,250,2,7803,14093,-1,-75,103961951,1445577869
,ServiceLog,natalie,1445577891922,23.10.2015 8:24:51,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-77,103961951,1445577869
,ServiceLog,natalie,1445577892942,23.10.2015 8:24:52,2G,GPRS,1,250,2,7803,14093,-1,-75,103961951,1445577869
,ServiceLog,natalie,1445577892942,23.10.2015 8:24:52,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-77,103961951,1445577869
,ServiceLog,natalie,1445577893963,23.10.2015 8:24:53,2G,GPRS,1,250,2,7803,14093,-1,-75,103961951,1445577869
,ServiceLog,natalie,1445577893963,23.10.2015 8:24:53,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-77,103961951,1445577869
,ServiceLog,natalie,1445577894982,23.10.2015 8:24:54,2G,GPRS,1,250,2,7803,14093,-1,-75,103961951,1445577869
,ServiceLog,natalie,1445577894982,23.10.2015 8:24:54,2G,GPRS,250-2-7803-14093,-1,-1,7803,22620,-1,-77,103961951,1445577869
,ServiceLog,natalie,1445577896005,23.10.2015 8:24:56,2G,GPRS,1,250,2,7803,22620,-1,-75,103961951,1445577869
,ServiceLog,natalie,1445577896005,23.10.2015 8:24:56,2G,GPRS,250-2-7803-22620,-1,-1,7803,22620,-1,-77,103961951,1445577869
,ServiceLog,natalie,1445577897024,23.10.2015 8:24:57,2G,GPRS,1,250,2,7803,22620,-1,-75,103961951,1445577869
,ServiceLog,natalie,1445577897024,23.10.2015 8:24:57,2G,GPRS,250-2-7803-22620,-1,-1,7803,22620,-1,-77,103961951,1445577869
,ServiceLog,natalie,1445577898042,23.10.2015 8:24:58,2G,GPRS,1,250,2,7803,22620,-1,-75,103961951,1445577869
,ServiceLog,natalie,1445577898042,23.10.2015 8:24:58,2G,GPRS,250-2-7803-22620,-1,-1,7803,22620,-1,-77,103961951,1445577869
,ServiceLog,natalie,1445577899066,23.10.2015 8:24:59,2G,GPRS,1,250,2,7803,22620,-1,-75,103961951,1445577869
,ServiceLog,natalie,1445577899066,23.10.2015 8:24:59,2G,GPRS,250-2-7803-22620,-1,-1,7803,22620,-1,-77,103961951,1445577869
,ServiceLog,natalie,1445577900275,23.10.2015 8:25:00,2G,GPRS,1,250,2,7803,22620,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577901298,23.10.2015 8:25:01,2G,GPRS,1,250,2,7803,22620,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577902318,23.10.2015 8:25:02,2G,GPRS,1,250,2,7803,22620,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577903336,23.10.2015 8:25:03,2G,GPRS,1,250,2,7803,22620,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577904356,23.10.2015 8:25:04,2G,GPRS,1,250,2,7803,22620,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577904356,23.10.2015 8:25:04,2G,GPRS,250-2-7803-22620,-1,-1,7803,14093,-1,-97,103961951,1445577869
,ServiceLog,natalie,1445577905381,23.10.2015 8:25:05,2G,GPRS,1,250,2,7803,22620,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577905381,23.10.2015 8:25:05,2G,GPRS,250-2-7803-22620,-1,-1,7803,14093,-1,-97,103961951,1445577869
,ServiceLog,natalie,1445577906400,23.10.2015 8:25:06,2G,GPRS,1,250,2,7803,22620,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577906400,23.10.2015 8:25:06,2G,GPRS,250-2-7803-22620,-1,-1,7803,14093,-1,-97,103961951,1445577869
,ServiceLog,natalie,1445577907420,23.10.2015 8:25:07,2G,GPRS,1,250,2,7803,22620,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577907420,23.10.2015 8:25:07,2G,GPRS,250-2-7803-22620,-1,-1,7803,14093,-1,-97,103961951,1445577869
,ServiceLog,natalie,1445577908445,23.10.2015 8:25:08,2G,GPRS,1,250,2,7803,22620,-1,-67,103961951,1445577869
,ServiceLog,natalie,1445577908445,23.10.2015 8:25:08,2G,GPRS,250-2-7803-22620,-1,-1,7803,14093,-1,-97,103961951,1445577869
