ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,race_id
693,Достоевская 3, julia,1445601777350,23 Окт 2015 г. 15:02:57,2G,EDGE,1,250,2,7803,22543,-1,-65,1445601777
,ServiceLog, julia,1445601778135,23 Окт 2015 г. 15:02:58,2G,EDGE,1,250,2,7803,22543,-1,-65,1445601777
,ServiceLog, julia,1445601779159,23 Окт 2015 г. 15:02:59,2G,EDGE,1,250,2,7803,22543,-1,-65,1445601777
,ServiceLog, julia,1445601780182,23 Окт 2015 г. 15:03:00,2G,EDGE,1,250,2,7803,22543,-1,-65,1445601777
,ServiceLog, julia,1445601781205,23 Окт 2015 г. 15:03:01,2G,EDGE,1,250,2,7803,22543,-1,-65,1445601777
,ServiceLog, julia,1445601782231,23 Окт 2015 г. 15:03:02,2G,EDGE,1,250,2,7803,22543,-1,-67,1445601777
,ServiceLog, julia,1445601783261,23 Окт 2015 г. 15:03:03,2G,EDGE,1,250,2,7803,22543,-1,-67,1445601777
,ServiceLog, julia,1445601784288,23 Окт 2015 г. 15:03:04,2G,EDGE,1,250,2,7803,22543,-1,-67,1445601777
,ServiceLog, julia,1445601785311,23 Окт 2015 г. 15:03:05,2G,EDGE,1,250,2,7803,22543,-1,-67,1445601777
,ServiceLog, julia,1445601786334,23 Окт 2015 г. 15:03:06,2G,EDGE,1,250,2,7803,22543,-1,-65,1445601777
,ServiceLog, julia,1445601787358,23 Окт 2015 г. 15:03:07,2G,EDGE,1,250,2,7803,22543,-1,-65,1445601777
,ServiceLog, julia,1445601788383,23 Окт 2015 г. 15:03:08,2G,EDGE,1,250,2,7803,22543,-1,-63,1445601777
,ServiceLog, julia,1445601789407,23 Окт 2015 г. 15:03:09,2G,EDGE,1,250,2,7803,22543,-1,-63,1445601777
,ServiceLog, julia,1445601790429,23 Окт 2015 г. 15:03:10,2G,EDGE,1,250,2,7803,22543,-1,-63,1445601777
694,Достоевская 4, julia,1445601790641,23 Окт 2015 г. 15:03:10,2G,EDGE,1,250,2,7803,22543,-1,-63,1445601777
,ServiceLog, julia,1445601791452,23 Окт 2015 г. 15:03:11,2G,EDGE,1,250,2,7803,22543,-1,-63,1445601777
,ServiceLog, julia,1445601792476,23 Окт 2015 г. 15:03:12,2G,EDGE,1,250,2,7803,22543,-1,-61,1445601777
,ServiceLog, julia,1445601793503,23 Окт 2015 г. 15:03:13,2G,EDGE,1,250,2,7803,22543,-1,-61,1445601777
,ServiceLog, julia,1445601794530,23 Окт 2015 г. 15:03:14,2G,EDGE,1,250,2,7803,22543,-1,-61,1445601777
,ServiceLog, julia,1445601795555,23 Окт 2015 г. 15:03:15,2G,EDGE,1,250,2,7803,22543,-1,-61,1445601777
,ServiceLog, julia,1445601796581,23 Окт 2015 г. 15:03:16,2G,EDGE,1,250,2,7803,22543,-1,-61,1445601777
,ServiceLog, julia,1445601797605,23 Окт 2015 г. 15:03:17,2G,EDGE,1,250,2,7803,22543,-1,-61,1445601777
,ServiceLog, julia,1445601798634,23 Окт 2015 г. 15:03:18,2G,EDGE,1,250,2,7803,22543,-1,-61,1445601777
,ServiceLog, julia,1445601799658,23 Окт 2015 г. 15:03:19,2G,EDGE,1,250,2,7803,22543,-1,-61,1445601777
,ServiceLog, julia,1445601800685,23 Окт 2015 г. 15:03:20,2G,EDGE,1,250,2,7803,22543,-1,-61,1445601777
,ServiceLog, julia,1445601801709,23 Окт 2015 г. 15:03:21,2G,EDGE,1,250,2,7803,22543,-1,-61,1445601777
,ServiceLog, julia,1445601802734,23 Окт 2015 г. 15:03:22,2G,EDGE,1,250,2,7803,22543,-1,-63,1445601777
,ServiceLog, julia,1445601803763,23 Окт 2015 г. 15:03:23,2G,EDGE,1,250,2,7803,22543,-1,-63,1445601777
