ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
313,Сенная площадь 3,natalie,1445520749586,22.10.2015 16:32:29,2G,GPRS,1,250,2,7803,14091,-1,-71,552491703,1445520749
313,Сенная площадь 3,natalie,1445520749586,22.10.2015 16:32:29,2G,GPRS,250-2-7803-14091,-1,-1,7803,14091,-1,-79,552491703,1445520749
313,Сенная площадь 3,natalie,1445520749586,22.10.2015 16:32:29,2G,GPRS,250-2-7803-14091,-1,-1,7803,22669,-1,-105,552491703,1445520749
,ServiceLog,natalie,1445520750097,22.10.2015 16:32:30,2G,GPRS,1,250,2,7803,14091,-1,-69,552491703,1445520749
,ServiceLog,natalie,1445520750097,22.10.2015 16:32:30,2G,GPRS,250-2-7803-14091,-1,-1,7803,22669,-1,-73,552491703,1445520749
,ServiceLog,natalie,1445520751119,22.10.2015 16:32:31,2G,GPRS,1,250,2,7803,14091,-1,-69,552491703,1445520749
,ServiceLog,natalie,1445520751119,22.10.2015 16:32:31,2G,GPRS,250-2-7803-14091,-1,-1,7803,22669,-1,-73,552491703,1445520749
,ServiceLog,natalie,1445520752142,22.10.2015 16:32:32,2G,GPRS,1,250,2,7803,14091,-1,-69,552491703,1445520749
,ServiceLog,natalie,1445520752142,22.10.2015 16:32:32,2G,GPRS,250-2-7803-14091,-1,-1,7803,22669,-1,-73,552491703,1445520749
,ServiceLog,natalie,1445520753163,22.10.2015 16:32:33,2G,GPRS,1,250,2,7803,14091,-1,-69,552491703,1445520749
,ServiceLog,natalie,1445520753163,22.10.2015 16:32:33,2G,GPRS,250-2-7803-14091,-1,-1,7803,22669,-1,-73,552491703,1445520749
,ServiceLog,natalie,1445520754182,22.10.2015 16:32:34,2G,GPRS,1,250,2,7803,14091,-1,-69,552491703,1445520749
,ServiceLog,natalie,1445520754182,22.10.2015 16:32:34,2G,GPRS,250-2-7803-14091,-1,-1,7803,22669,-1,-73,552491703,1445520749
,ServiceLog,natalie,1445520755200,22.10.2015 16:32:35,2G,GPRS,1,250,2,7803,14091,-1,-69,552491703,1445520749
,ServiceLog,natalie,1445520755200,22.10.2015 16:32:35,2G,GPRS,250-2-7803-14091,-1,-1,7803,14635,-1,-67,552491703,1445520749
,ServiceLog,natalie,1445520755200,22.10.2015 16:32:35,2G,GPRS,250-2-7803-14091,-1,-1,7803,22669,-1,-101,552491703,1445520749
