Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,3831,22 окт. 2015 г. 21:45:35,463,100,250,1,Елизаровская 3,2G,EDGE,-1,-87,1445539536167,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:35,463,7803,250,2,Елизаровская 3,2G,EDGE,-1,-73,1445539536167,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:36,,100,250,1,ServiceLog,2G,EDGE,-1,-85,1445539536220,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:36,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539536220,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:37,,100,250,1,ServiceLog,2G,EDGE,-1,-85,1445539537242,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:37,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539537242,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:38,,100,250,1,ServiceLog,2G,EDGE,-1,-87,1445539538255,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:38,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539538255,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:39,,100,250,1,ServiceLog,2G,EDGE,-1,-87,1445539539269,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:39,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539539269,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:40,,100,250,1,ServiceLog,2G,EDGE,-1,-87,1445539540295,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:40,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539540295,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:41,,100,250,1,ServiceLog,2G,EDGE,-1,-87,1445539541324,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:41,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539541324,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:42,,100,250,1,ServiceLog,2G,EDGE,-1,-83,1445539542340,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:42,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539542340,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:43,,100,250,1,ServiceLog,2G,EDGE,-1,-83,1445539543387,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:43,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539543387,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:44,,100,250,1,ServiceLog,2G,EDGE,-1,-83,1445539544416,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:44,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539544416,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:45,,100,250,1,ServiceLog,2G,EDGE,-1,-83,1445539545635,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:45,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539545635,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:46,,100,250,1,ServiceLog,2G,EDGE,-1,-79,1445539546657,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:46,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539546657,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:47,,100,250,1,ServiceLog,2G,EDGE,-1,-79,1445539547668,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:47,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539547668,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:48,,100,250,1,ServiceLog,2G,EDGE,-1,-79,1445539548676,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:48,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539548676,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:49,,100,250,1,ServiceLog,2G,EDGE,-1,-79,1445539549688,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:49,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539549688,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:50,,100,250,1,ServiceLog,2G,EDGE,-1,-91,1445539550701,lena ,1445539536,119655405
250-1-100-3831,18529,22 окт. 2015 г. 21:45:50,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445539550701,lena ,1445539536,119655405
1,3831,22 окт. 2015 г. 21:45:50,464,100,250,1,Елизаровская 4,2G,EDGE,-1,-91,1445539551120,lena ,1445539536,119655405
