Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,22667,23 Окт 2015 г. 9:44:01,113,7803,250,2,Владимирская 3,unknown,unknown,-1,-69,1445582641595, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:02,,7803,250,2,ServiceLog,unknown,unknown,-1,-69,1445582642187, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:03,,7803,250,2,ServiceLog,unknown,unknown,-1,-69,1445582643253, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:04,,7803,250,2,ServiceLog,unknown,unknown,-1,-69,1445582644323, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:05,,7803,250,2,ServiceLog,unknown,unknown,-1,-69,1445582645388, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:06,,7803,250,2,ServiceLog,unknown,unknown,-1,-69,1445582646456, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:07,,7803,250,2,ServiceLog,unknown,unknown,-1,-71,1445582647518, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:08,,7803,250,2,ServiceLog,unknown,unknown,-1,-73,1445582648588, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:09,,7803,250,2,ServiceLog,unknown,unknown,-1,-73,1445582649653, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:10,,7803,250,2,ServiceLog,unknown,unknown,-1,-73,1445582650718, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:11,,7803,250,2,ServiceLog,unknown,unknown,-1,-73,1445582651782, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:12,,7803,250,2,ServiceLog,unknown,unknown,-1,-73,1445582652843, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:12,114,7803,250,2,Владимирская 4,unknown,unknown,-1,-73,1445582653831, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:13,,7803,250,2,ServiceLog,unknown,unknown,-1,-73,1445582653905, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:14,,7803,250,2,ServiceLog,unknown,unknown,-1,-71,1445582654966, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:16,,7803,250,2,ServiceLog,unknown,unknown,-1,-69,1445582656033, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:17,,7803,250,2,ServiceLog,unknown,unknown,-1,-67,1445582657104, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:18,,7803,250,2,ServiceLog,unknown,unknown,-1,-67,1445582658166, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:19,,7803,250,2,ServiceLog,unknown,unknown,-1,-67,1445582659233, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:20,,7803,250,2,ServiceLog,unknown,unknown,-1,-67,1445582660302, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:21,,7803,250,2,ServiceLog,unknown,unknown,-1,-67,1445582661368, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:22,,7803,250,2,ServiceLog,unknown,unknown,-1,-67,1445582662436, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:23,,7803,250,2,ServiceLog,unknown,unknown,-1,-67,1445582663501, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:24,,7803,250,2,ServiceLog,unknown,unknown,-1,-67,1445582664569, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:25,,7803,250,2,ServiceLog,unknown,unknown,-1,-67,1445582665634, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:26,,7803,250,2,ServiceLog,unknown,unknown,-1,-67,1445582666697, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:27,,7803,250,2,ServiceLog,unknown,unknown,-1,-67,1445582667760, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:28,,7803,250,2,ServiceLog,unknown,unknown,-1,-69,1445582668822, julia,1445582637,103961951
1,22667,23 Окт 2015 г. 9:44:29,,7803,250,2,ServiceLog,unknown,unknown,-1,-69,1445582669886, julia,1445582637,103961951
