ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power
853,Волковская 3,Stanislav,1418396886748,3G,HSPA,1,250,1,100,65570017,501,-67
853,Волковская 3,Stanislav,1418396886748,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-71
,ServiceLog,Stanislav,1418396887206,3G,HSPA,1,250,1,100,65570017,501,-67
,ServiceLog,Stanislav,1418396887206,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-71
,ServiceLog,Stanislav,1418396888219,3G,HSPA,1,250,1,100,65570017,501,-67
,ServiceLog,Stanislav,1418396888219,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-71
,ServiceLog,Stanislav,1418396889234,3G,HSPA,1,250,1,100,65570017,501,-65
,ServiceLog,Stanislav,1418396889234,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-77
,ServiceLog,Stanislav,1418396890255,3G,HSPA,1,250,1,100,65570017,501,-65
,ServiceLog,Stanislav,1418396890255,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-77
,ServiceLog,Stanislav,1418396891264,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-69
,ServiceLog,Stanislav,1418396891264,3G,HSPA,1,250,1,100,65570017,501,-69
,ServiceLog,Stanislav,1418396892281,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-69
,ServiceLog,Stanislav,1418396892281,3G,HSPA,1,250,1,100,65570017,501,-69
,ServiceLog,Stanislav,1418396893308,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-69
,ServiceLog,Stanislav,1418396893308,3G,HSPA,1,250,1,100,65570017,501,-69
,ServiceLog,Stanislav,1418396894360,3G,HSPA,1,250,1,100,65570017,501,-69
,ServiceLog,Stanislav,1418396894360,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-69
,ServiceLog,Stanislav,1418396895377,3G,HSPA,1,250,1,100,65570017,501,-63
,ServiceLog,Stanislav,1418396895377,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-71
,ServiceLog,Stanislav,1418396896407,3G,HSPA,1,250,1,100,65570017,501,-63
,ServiceLog,Stanislav,1418396896407,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-71
854,Волковская 4,Stanislav,1418396897264,3G,HSPA,1,250,1,100,65570017,501,-63
854,Волковская 4,Stanislav,1418396897264,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-71
,ServiceLog,Stanislav,1418396897429,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-55
,ServiceLog,Stanislav,1418396897429,3G,HSPA,1,250,1,100,65570017,501,-57
,ServiceLog,Stanislav,1418396898444,3G,HSPA,1,250,1,100,65570017,501,-57
,ServiceLog,Stanislav,1418396898444,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-55
,ServiceLog,Stanislav,1418396899455,3G,HSPA,1,250,1,100,65570017,501,-57
,ServiceLog,Stanislav,1418396899455,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-55
,ServiceLog,Stanislav,1418396900476,3G,HSPA,1,250,1,100,65570017,501,-57
,ServiceLog,Stanislav,1418396900476,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-55
,ServiceLog,Stanislav,1418396901485,3G,HSPA,1,250,1,100,65570017,501,-85
,ServiceLog,Stanislav,1418396901485,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-63
,ServiceLog,Stanislav,1418396902499,3G,HSPA,1,250,1,100,65570017,501,-85
,ServiceLog,Stanislav,1418396902499,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-63
,ServiceLog,Stanislav,1418396903512,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-97
,ServiceLog,Stanislav,1418396903512,3G,HSPA,1,250,1,100,65570017,501,-105
,ServiceLog,Stanislav,1418396904532,3G,HSPA,1,250,1,100,65570017,501,-105
,ServiceLog,Stanislav,1418396904532,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-97
,ServiceLog,Stanislav,1418396905540,3G,HSPA,1,250,1,100,65570017,501,-105
,ServiceLog,Stanislav,1418396905540,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-97
,ServiceLog,Stanislav,1418396906662,3G,HSPA,1,250,1,100,65570017,501,-105
,ServiceLog,Stanislav,1418396906662,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-97
,ServiceLog,Stanislav,1418396907696,3G,HSPA,1,250,1,100,65570017,501,-103
,ServiceLog,Stanislav,1418396907696,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-107
,ServiceLog,Stanislav,1418396908751,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-107
,ServiceLog,Stanislav,1418396908751,3G,HSPA,1,250,1,100,65570017,501,-103
,ServiceLog,Stanislav,1418396909795,3G,HSPA,1,250,1,100,65570017,501,-113
,ServiceLog,Stanislav,1418396909795,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-113
,ServiceLog,Stanislav,1418396910851,3G,HSPA,1,250,1,100,65570017,501,-113
,ServiceLog,Stanislav,1418396910851,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-113
,ServiceLog,Stanislav,1418396911892,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-113
,ServiceLog,Stanislav,1418396911892,3G,HSPA,1,250,1,100,65570017,501,-113
,ServiceLog,Stanislav,1418396912937,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-113
,ServiceLog,Stanislav,1418396912937,3G,HSPA,1,250,1,100,65570017,501,-113
,ServiceLog,Stanislav,1418396913983,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-113
,ServiceLog,Stanislav,1418396913983,3G,HSPA,1,250,1,100,65570017,501,-113
,ServiceLog,Stanislav,1418396915035,3G,HSPA,1,250,1,100,65570017,501,-113
,ServiceLog,Stanislav,1418396915035,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-113
,ServiceLog,Stanislav,1418396916080,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-113
,ServiceLog,Stanislav,1418396916080,3G,HSPA,1,250,1,100,65570017,501,-113
,ServiceLog,Stanislav,1418396917131,3G,HSPA,1,250,1,100,65570017,501,-113
,ServiceLog,Stanislav,1418396917131,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-113
,ServiceLog,Stanislav,1418396918169,3G,HSPA,1,250,1,100,65570017,501,-113
,ServiceLog,Stanislav,1418396918169,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-113
,ServiceLog,Stanislav,1418396919226,3G,HSPA,1,250,1,100,65570017,501,-113
,ServiceLog,Stanislav,1418396919226,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-113
,ServiceLog,Stanislav,1418396920267,3G,HSPA,1,250,1,100,65570017,501,-113
,ServiceLog,Stanislav,1418396920267,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-113
,ServiceLog,Stanislav,1418396921315,3G,HSPA,250-1-100-65570017,-1,-1,-1,-1,501,-113
