Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,3781,22 окт. 2015 г. 20:52:00,393,100,250,1,Проспект Просвещения 3,2G,EDGE,-1,-51,1445536320683,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:00,393,-1,-1,-1,Проспект Просвещения 3,2G,EDGE,-1,-63,1445536320683,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:01,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445536321151,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:01,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536321151,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:02,,100,250,1,ServiceLog,2G,EDGE,-1,-55,1445536322174,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:02,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536322174,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:03,,100,250,1,ServiceLog,2G,EDGE,-1,-55,1445536323214,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:03,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536323214,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:04,,100,250,1,ServiceLog,2G,EDGE,-1,-55,1445536324240,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:04,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536324240,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:05,,100,250,1,ServiceLog,2G,EDGE,-1,-55,1445536325254,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:05,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536325254,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:06,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445536326267,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:06,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536326267,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:07,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445536327290,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:07,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536327290,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:08,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445536328312,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:08,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536328312,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:09,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445536329347,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:09,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536329347,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:10,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445536330379,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:10,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536330379,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:11,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445536331412,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:11,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536331412,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:11,394,100,250,1,Проспект Просвещения 4,2G,EDGE,-1,-51,1445536332181,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:11,394,-1,-1,-1,Проспект Просвещения 4,2G,EDGE,-1,-63,1445536332181,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:12,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445536332419,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:12,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536332419,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:13,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445536333442,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:13,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536333442,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:14,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445536334465,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:14,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536334465,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:15,,100,250,1,ServiceLog,2G,EDGE,-1,-51,1445536335495,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:15,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536335495,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:16,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445536336504,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:16,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536336504,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:17,,100,250,1,ServiceLog,2G,EDGE,-1,-65,1445536337527,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:17,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536337527,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:18,,100,250,1,ServiceLog,2G,EDGE,-1,-81,1445536338580,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:18,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536338580,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:19,,100,250,1,ServiceLog,2G,EDGE,-1,-81,1445536339605,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:19,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536339605,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:20,,100,250,1,ServiceLog,2G,EDGE,-1,-87,1445536340624,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:20,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536340624,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:21,,100,250,1,ServiceLog,2G,EDGE,-1,-87,1445536341640,lena ,1445536321,119655405
250-1-100-3781,-1,22 окт. 2015 г. 20:52:21,,-1,-1,-1,ServiceLog,2G,EDGE,-1,-63,1445536341640,lena ,1445536321,119655405
1,3781,22 окт. 2015 г. 20:52:22,,100,250,1,ServiceLog,2G,EDGE,-1,-89,1445536342681,lena ,1445536321,119655405
