Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,3741,22 окт. 2015 г. 21:05:56,353,100,250,1,Чёрная речка 3,2G,EDGE,-1,-69,1445537156903,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:05:56,353,7803,250,2,Чёрная речка 3,2G,EDGE,-1,-57,1445537156903,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:05:57,,100,250,1,ServiceLog,2G,EDGE,-1,-69,1445537157656,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:05:57,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537157656,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:05:58,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445537158679,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:05:58,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537158679,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:05:59,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445537159717,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:05:59,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537159717,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:00,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445537160727,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:00,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537160727,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:01,,100,250,1,ServiceLog,2G,EDGE,-1,-73,1445537161746,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:01,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537161746,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:02,,100,250,1,ServiceLog,2G,EDGE,-1,-77,1445537162784,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:02,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537162784,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:03,,100,250,1,ServiceLog,2G,EDGE,-1,-77,1445537163825,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:03,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537163825,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:04,,100,250,1,ServiceLog,2G,EDGE,-1,-75,1445537164861,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:04,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537164861,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:05,,100,250,1,ServiceLog,2G,EDGE,-1,-75,1445537165897,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:05,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537165897,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:06,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445537166919,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:06,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537166919,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:07,,100,250,1,ServiceLog,2G,EDGE,-1,-71,1445537167954,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:07,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537167954,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:08,,100,250,1,ServiceLog,2G,EDGE,-1,-83,1445537168984,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:08,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537168984,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:10,,100,250,1,ServiceLog,2G,EDGE,-1,-83,1445537170010,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:10,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537170010,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:11,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445537171076,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:11,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537171076,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:11,354,100,250,1,Чёрная речка 4,2G,EDGE,-1,-105,1445537171931,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:11,354,7803,250,2,Чёрная речка 4,2G,EDGE,-1,-57,1445537171931,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:12,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445537172108,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:12,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537172108,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:13,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537173131,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:13,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537173131,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:14,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537174147,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:14,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537174147,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:15,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537175177,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:15,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537175177,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:16,,100,250,1,ServiceLog,2G,EDGE,-1,-113,1445537176200,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:16,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537176200,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:17,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445537177218,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:17,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537177218,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:18,,100,250,1,ServiceLog,2G,EDGE,-1,-109,1445537178257,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:18,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537178257,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:19,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445537179295,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:19,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537179295,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:20,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445537180348,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:20,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537180348,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:21,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445537181411,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:21,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537181411,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:22,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445537182477,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:22,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537182477,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:23,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445537183516,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:23,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537183516,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:24,,100,250,1,ServiceLog,2G,EDGE,-1,-105,1445537184555,lena ,1445537157,119655405
250-1-100-3741,14189,22 окт. 2015 г. 21:06:24,,7803,250,2,ServiceLog,2G,EDGE,-1,-57,1445537184555,lena ,1445537157,119655405
1,3741,22 окт. 2015 г. 21:06:25,,100,250,1,ServiceLog,2G,EDGE,-1,-107,1445537185577,lena ,1445537157,119655405
