ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
643,Проспект Большевиков 3,natalie,1445542870785,22.10.2015 22:41:10,2G,GPRS,1,250,2,7803,14019,-1,-57,119655405,1445542870
643,Проспект Большевиков 3,natalie,1445542870785,22.10.2015 22:41:10,2G,GPRS,250-2-7803-14019,-1,-1,7803,19082,-1,-71,119655405,1445542870
,ServiceLog,natalie,1445542871362,22.10.2015 22:41:11,2G,GPRS,1,250,2,7803,14019,-1,-57,119655405,1445542870
,ServiceLog,natalie,1445542871362,22.10.2015 22:41:11,2G,GPRS,250-2-7803-14019,-1,-1,7803,19082,-1,-71,119655405,1445542870
,ServiceLog,natalie,1445542872387,22.10.2015 22:41:12,2G,GPRS,1,250,2,7803,14019,-1,-57,119655405,1445542870
,ServiceLog,natalie,1445542872387,22.10.2015 22:41:12,2G,GPRS,250-2-7803-14019,-1,-1,7803,19082,-1,-71,119655405,1445542870
,ServiceLog,natalie,1445542873412,22.10.2015 22:41:13,2G,GPRS,1,250,2,7803,14019,-1,-57,119655405,1445542870
,ServiceLog,natalie,1445542873412,22.10.2015 22:41:13,2G,GPRS,250-2-7803-14019,-1,-1,7803,19082,-1,-71,119655405,1445542870
,ServiceLog,natalie,1445542874436,22.10.2015 22:41:14,2G,GPRS,1,250,2,7803,14019,-1,-57,119655405,1445542870
,ServiceLog,natalie,1445542874436,22.10.2015 22:41:14,2G,GPRS,250-2-7803-14019,-1,-1,7803,19082,-1,-67,119655405,1445542870
,ServiceLog,natalie,1445542875454,22.10.2015 22:41:15,2G,GPRS,1,250,2,7803,14019,-1,-57,119655405,1445542870
,ServiceLog,natalie,1445542875454,22.10.2015 22:41:15,2G,GPRS,250-2-7803-14019,-1,-1,7803,19082,-1,-67,119655405,1445542870
,ServiceLog,natalie,1445542876479,22.10.2015 22:41:16,2G,GPRS,1,250,2,7803,14019,-1,-57,119655405,1445542870
,ServiceLog,natalie,1445542876479,22.10.2015 22:41:16,2G,GPRS,250-2-7803-14019,-1,-1,7803,19082,-1,-67,119655405,1445542870
,ServiceLog,natalie,1445542877497,22.10.2015 22:41:17,2G,GPRS,1,250,2,7803,14019,-1,-57,119655405,1445542870
,ServiceLog,natalie,1445542877497,22.10.2015 22:41:17,2G,GPRS,250-2-7803-14019,-1,-1,7803,19082,-1,-67,119655405,1445542870
,ServiceLog,natalie,1445542878520,22.10.2015 22:41:18,2G,GPRS,1,250,2,7803,14019,-1,-53,119655405,1445542870
,ServiceLog,natalie,1445542878520,22.10.2015 22:41:18,2G,GPRS,250-2-7803-14019,-1,-1,7803,19082,-1,-67,119655405,1445542870
,ServiceLog,natalie,1445542879543,22.10.2015 22:41:19,2G,GPRS,1,250,2,7803,14019,-1,-53,119655405,1445542870
,ServiceLog,natalie,1445542879543,22.10.2015 22:41:19,2G,GPRS,250-2-7803-14019,-1,-1,7803,19082,-1,-67,119655405,1445542870
,ServiceLog,natalie,1445542880563,22.10.2015 22:41:20,2G,GPRS,1,250,2,7803,14019,-1,-53,119655405,1445542870
,ServiceLog,natalie,1445542880563,22.10.2015 22:41:20,2G,GPRS,250-2-7803-14019,-1,-1,7803,19082,-1,-67,119655405,1445542870
