ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
483,Маяковская 3,natalie,1445538484474,22.10.2015 21:28:04,2G,GPRS,1,250,2,7803,14032,-1,-67,119655405,1445538484
483,Маяковская 3,natalie,1445538484474,22.10.2015 21:28:04,2G,GPRS,250-2-7803-14032,-1,-1,7803,22625,-1,-79,119655405,1445538484
,ServiceLog,natalie,1445538485404,22.10.2015 21:28:05,2G,GPRS,1,250,2,7803,14032,-1,-67,119655405,1445538484
,ServiceLog,natalie,1445538485404,22.10.2015 21:28:05,2G,GPRS,250-2-7803-14032,-1,-1,7803,22625,-1,-79,119655405,1445538484
,ServiceLog,natalie,1445538486427,22.10.2015 21:28:06,2G,GPRS,1,250,2,7803,14032,-1,-67,119655405,1445538484
,ServiceLog,natalie,1445538486427,22.10.2015 21:28:06,2G,GPRS,250-2-7803-14032,-1,-1,7803,22625,-1,-79,119655405,1445538484
,ServiceLog,natalie,1445538487450,22.10.2015 21:28:07,2G,GPRS,1,250,2,7803,14032,-1,-67,119655405,1445538484
,ServiceLog,natalie,1445538487450,22.10.2015 21:28:07,2G,GPRS,250-2-7803-14032,-1,-1,7803,22625,-1,-79,119655405,1445538484
,ServiceLog,natalie,1445538488471,22.10.2015 21:28:08,2G,GPRS,1,250,2,7803,14032,-1,-67,119655405,1445538484
,ServiceLog,natalie,1445538488471,22.10.2015 21:28:08,2G,GPRS,250-2-7803-14032,-1,-1,7803,22625,-1,-79,119655405,1445538484
,ServiceLog,natalie,1445538489491,22.10.2015 21:28:09,2G,GPRS,1,250,2,7803,14032,-1,-67,119655405,1445538484
,ServiceLog,natalie,1445538489491,22.10.2015 21:28:09,2G,GPRS,250-2-7803-14032,-1,-1,7803,22625,-1,-79,119655405,1445538484
,ServiceLog,natalie,1445538490509,22.10.2015 21:28:10,2G,GPRS,1,250,2,7803,14032,-1,-67,119655405,1445538484
,ServiceLog,natalie,1445538490509,22.10.2015 21:28:10,2G,GPRS,250-2-7803-14032,-1,-1,7803,22625,-1,-79,119655405,1445538484
,ServiceLog,natalie,1445538491573,22.10.2015 21:28:11,2G,GPRS,1,250,2,7803,14032,-1,-77,119655405,1445538484
,ServiceLog,natalie,1445538491573,22.10.2015 21:28:11,2G,GPRS,250-2-7803-14032,-1,-1,7803,22625,-1,-79,119655405,1445538484
,ServiceLog,natalie,1445538492592,22.10.2015 21:28:12,2G,GPRS,1,250,2,7803,22625,-1,-77,119655405,1445538484
,ServiceLog,natalie,1445538492592,22.10.2015 21:28:12,2G,GPRS,250-2-7803-22625,-1,-1,7803,22625,-1,-79,119655405,1445538484
,ServiceLog,natalie,1445538493608,22.10.2015 21:28:13,2G,GPRS,1,250,2,7803,22625,-1,-77,119655405,1445538484
,ServiceLog,natalie,1445538493608,22.10.2015 21:28:13,2G,GPRS,250-2-7803-22625,-1,-1,7803,22625,-1,-79,119655405,1445538484
,ServiceLog,natalie,1445538494627,22.10.2015 21:28:14,2G,GPRS,1,250,2,7803,22625,-1,-77,119655405,1445538484
,ServiceLog,natalie,1445538494627,22.10.2015 21:28:14,2G,GPRS,250-2-7803-22625,-1,-1,7803,22625,-1,-79,119655405,1445538484
,ServiceLog,natalie,1445538495647,22.10.2015 21:28:15,2G,GPRS,1,250,2,7803,22625,-1,-77,119655405,1445538484
,ServiceLog,natalie,1445538495647,22.10.2015 21:28:15,2G,GPRS,250-2-7803-22625,-1,-1,7803,22625,-1,-79,119655405,1445538484
,ServiceLog,natalie,1445538496665,22.10.2015 21:28:16,2G,GPRS,1,250,2,7803,22625,-1,-77,119655405,1445538484
,ServiceLog,natalie,1445538497681,22.10.2015 21:28:17,2G,GPRS,1,250,2,7803,22625,-1,-77,119655405,1445538484
,ServiceLog,natalie,1445538498699,22.10.2015 21:28:18,2G,GPRS,1,250,2,7803,22625,-1,-77,119655405,1445538484
484,Маяковская 4,natalie,1445538499358,22.10.2015 21:28:19,2G,GPRS,1,250,2,7803,22625,-1,-77,119655405,1445538484
,ServiceLog,natalie,1445538499724,22.10.2015 21:28:19,2G,GPRS,1,250,2,7803,22625,-1,-77,119655405,1445538484
,ServiceLog,natalie,1445538500744,22.10.2015 21:28:20,2G,GPRS,1,250,2,7803,22625,-1,-77,119655405,1445538484
,ServiceLog,natalie,1445538501761,22.10.2015 21:28:21,2G,GPRS,1,250,2,7803,22625,-1,-57,119655405,1445538484
,ServiceLog,natalie,1445538501761,22.10.2015 21:28:21,2G,GPRS,250-2-7803-22625,-1,-1,7803,14032,-1,-77,119655405,1445538484
,ServiceLog,natalie,1445538502793,22.10.2015 21:28:22,2G,GPRS,1,250,2,7803,22625,-1,-57,119655405,1445538484
,ServiceLog,natalie,1445538502793,22.10.2015 21:28:22,2G,GPRS,250-2-7803-22625,-1,-1,7803,14032,-1,-77,119655405,1445538484
,ServiceLog,natalie,1445538503816,22.10.2015 21:28:23,2G,GPRS,1,250,2,7803,22625,-1,-57,119655405,1445538484
,ServiceLog,natalie,1445538503816,22.10.2015 21:28:23,2G,GPRS,250-2-7803-22625,-1,-1,7803,14032,-1,-77,119655405,1445538484
,ServiceLog,natalie,1445538504839,22.10.2015 21:28:24,2G,GPRS,1,250,2,7803,22625,-1,-57,119655405,1445538484
,ServiceLog,natalie,1445538504839,22.10.2015 21:28:24,2G,GPRS,250-2-7803-22625,-1,-1,7803,14032,-1,-77,119655405,1445538484
,ServiceLog,natalie,1445538505863,22.10.2015 21:28:25,2G,GPRS,1,250,2,7803,22625,-1,-57,119655405,1445538484
,ServiceLog,natalie,1445538505863,22.10.2015 21:28:25,2G,GPRS,250-2-7803-22625,-1,-1,7803,14032,-1,-83,119655405,1445538484
,ServiceLog,natalie,1445538506892,22.10.2015 21:28:26,2G,GPRS,1,250,2,7803,22625,-1,-57,119655405,1445538484
,ServiceLog,natalie,1445538506892,22.10.2015 21:28:26,2G,GPRS,250-2-7803-22625,-1,-1,7803,14032,-1,-83,119655405,1445538484
,ServiceLog,natalie,1445538507911,22.10.2015 21:28:27,2G,GPRS,1,250,2,7803,22625,-1,-57,119655405,1445538484
,ServiceLog,natalie,1445538507911,22.10.2015 21:28:27,2G,GPRS,250-2-7803-22625,-1,-1,7803,14032,-1,-83,119655405,1445538484
