Active,CID,DateTime,ID,LAC,MCC,MNC,Name,NetworkGen,NetworkType,PSC,Power,TimeStamp,User,race_id,session_id
1,2505,22 Окт 2015 г. 15:53:14,273,7803,250,2,Электросила 3,2G,EDGE,-1,-59,1445518395347, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:15,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445518395532, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:16,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445518396557, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:17,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445518397582, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:18,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445518398614, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:19,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445518399643, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:20,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445518400667, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:21,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445518401687, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:22,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445518402719, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:23,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445518403743, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:23,274,7803,250,2,Электросила 4,2G,EDGE,-1,-59,1445518403992, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:24,,7803,250,2,ServiceLog,2G,EDGE,-1,-59,1445518404768, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:25,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445518405796, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:26,,7803,250,2,ServiceLog,2G,EDGE,-1,-61,1445518406824, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:27,,7803,250,2,ServiceLog,2G,EDGE,-1,-65,1445518407851, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:28,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445518408875, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:29,,7803,250,2,ServiceLog,2G,EDGE,-1,-71,1445518409898, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:30,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445518410933, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:31,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445518411961, julia,1445518393,552491703
1,2505,22 Окт 2015 г. 15:53:32,,7803,250,2,ServiceLog,2G,EDGE,-1,-83,1445518412994, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:34,,7803,250,2,ServiceLog,2G,EDGE,-1,-87,1445518414026, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:35,,7803,250,2,ServiceLog,2G,EDGE,-1,-87,1445518415054, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:36,,7803,250,2,ServiceLog,2G,EDGE,-1,-83,1445518416080, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:37,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445518417106, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:38,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445518418127, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:39,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445518419161, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:40,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445518420190, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:41,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445518421208, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:42,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445518422227, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:43,,7803,250,2,ServiceLog,2G,EDGE,-1,-69,1445518423250, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:44,,7803,250,2,ServiceLog,2G,EDGE,-1,-71,1445518424277, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:45,,7803,250,2,ServiceLog,2G,EDGE,-1,-71,1445518425311, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:46,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445518426334, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:47,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445518427359, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:48,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445518428394, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:49,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445518429418, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:50,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445518430444, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:51,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445518431479, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:52,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445518432499, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:53,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445518433517, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:54,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445518434542, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:55,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445518435562, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:56,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445518436593, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:57,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445518437623, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:58,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445518438641, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:53:59,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445518439673, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:54:00,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445518440708, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:54:01,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445518441732, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:54:02,,7803,250,2,ServiceLog,2G,EDGE,-1,-81,1445518442761, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:54:03,,7803,250,2,ServiceLog,2G,EDGE,-1,-83,1445518443792, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:54:04,,7803,250,2,ServiceLog,2G,EDGE,-1,-83,1445518444818, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:54:05,,7803,250,2,ServiceLog,2G,EDGE,-1,-85,1445518445845, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:54:06,,7803,250,2,ServiceLog,2G,EDGE,-1,-87,1445518446873, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:54:07,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445518447897, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:54:08,,7803,250,2,ServiceLog,2G,EDGE,-1,-91,1445518448914, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:54:09,,7803,250,2,ServiceLog,2G,EDGE,-1,-91,1445518449939, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:54:10,,7803,250,2,ServiceLog,2G,EDGE,-1,-91,1445518450965, julia,1445518393,552491703
1,22408,22 Окт 2015 г. 15:54:11,,7803,250,2,ServiceLog,2G,EDGE,-1,-91,1445518451996, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:13,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445518453018, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:14,,7803,250,2,ServiceLog,2G,EDGE,-1,-89,1445518454044, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:15,,7803,250,2,ServiceLog,2G,EDGE,-1,-87,1445518455065, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:16,,7803,250,2,ServiceLog,2G,EDGE,-1,-83,1445518456091, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:17,,7803,250,2,ServiceLog,2G,EDGE,-1,-81,1445518457126, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:18,,7803,250,2,ServiceLog,2G,EDGE,-1,-81,1445518458160, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:19,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445518459193, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:20,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445518460215, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:21,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445518461233, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:22,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445518462261, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:23,,7803,250,2,ServiceLog,2G,EDGE,-1,-79,1445518463279, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:24,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445518464298, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:25,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445518465322, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:26,,7803,250,2,ServiceLog,2G,EDGE,-1,-77,1445518466351, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:27,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445518467375, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:28,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445518468392, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:29,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445518469420, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:30,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445518470443, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:31,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445518471476, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:32,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445518472511, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:33,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445518473531, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:34,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445518474560, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:35,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445518475585, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:36,,7803,250,2,ServiceLog,2G,EDGE,-1,-75,1445518476614, julia,1445518393,552491703
1,22406,22 Окт 2015 г. 15:54:37,,7803,250,2,ServiceLog,2G,EDGE,-1,-73,1445518477646, julia,1445518393,552491703
