ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
322,Невский проспект 2,natalie,1445521909712,22.10.2015 16:51:49,2G,GPRS,250-2-7803-14122,-1,-1,7803,1133,-1,-101,552491703,1445521742
322,Невский проспект 2,natalie,1445521909712,22.10.2015 16:51:49,2G,GPRS,1,250,2,7803,14122,-1,-79,552491703,1445521742
322,Невский проспект 2,natalie,1445521909712,22.10.2015 16:51:49,2G,GPRS,250-2-7803-14122,-1,-1,7803,22669,-1,-63,552491703,1445521742
322,Невский проспект 2,natalie,1445521909712,22.10.2015 16:51:49,2G,GPRS,250-2-7803-14122,-1,-1,7803,14176,-1,-81,552491703,1445521742
,ServiceLog,natalie,1445521909788,22.10.2015 16:51:49,2G,GPRS,1,250,2,7803,14122,-1,-79,552491703,1445521742
,ServiceLog,natalie,1445521909788,22.10.2015 16:51:49,2G,GPRS,250-2-7803-14122,-1,-1,7803,22669,-1,-63,552491703,1445521742
,ServiceLog,natalie,1445521909788,22.10.2015 16:51:49,2G,GPRS,250-2-7803-14122,-1,-1,7803,14176,-1,-81,552491703,1445521742
,ServiceLog,natalie,1445521909788,22.10.2015 16:51:49,2G,GPRS,250-2-7803-14122,-1,-1,7803,1133,-1,-101,552491703,1445521742
,ServiceLog,natalie,1445521910848,22.10.2015 16:51:50,2G,GPRS,1,250,2,7803,14122,-1,-79,552491703,1445521742
,ServiceLog,natalie,1445521910848,22.10.2015 16:51:50,2G,GPRS,250-2-7803-14122,-1,-1,7803,22669,-1,-63,552491703,1445521742
,ServiceLog,natalie,1445521910848,22.10.2015 16:51:50,2G,GPRS,250-2-7803-14122,-1,-1,7803,14176,-1,-81,552491703,1445521742
,ServiceLog,natalie,1445521910848,22.10.2015 16:51:50,2G,GPRS,250-2-7803-14122,-1,-1,7803,1133,-1,-101,552491703,1445521742
,ServiceLog,natalie,1445521911883,22.10.2015 16:51:51,2G,GPRS,1,250,2,7803,14122,-1,-79,552491703,1445521742
,ServiceLog,natalie,1445521911883,22.10.2015 16:51:51,2G,GPRS,250-2-7803-14122,-1,-1,7803,22669,-1,-63,552491703,1445521742
,ServiceLog,natalie,1445521911883,22.10.2015 16:51:51,2G,GPRS,250-2-7803-14122,-1,-1,7803,14176,-1,-81,552491703,1445521742
,ServiceLog,natalie,1445521911883,22.10.2015 16:51:51,2G,GPRS,250-2-7803-14122,-1,-1,7803,1133,-1,-101,552491703,1445521742
,ServiceLog,natalie,1445521912911,22.10.2015 16:51:52,2G,GPRS,1,250,2,7803,22669,-1,-79,552491703,1445521742
,ServiceLog,natalie,1445521912911,22.10.2015 16:51:52,2G,GPRS,250-2-7803-22669,-1,-1,7803,22669,-1,-63,552491703,1445521742
,ServiceLog,natalie,1445521912911,22.10.2015 16:51:52,2G,GPRS,250-2-7803-22669,-1,-1,7803,14176,-1,-81,552491703,1445521742
,ServiceLog,natalie,1445521912911,22.10.2015 16:51:52,2G,GPRS,250-2-7803-22669,-1,-1,7803,1133,-1,-101,552491703,1445521742
,ServiceLog,natalie,1445521913940,22.10.2015 16:51:53,2G,GPRS,1,250,2,7803,22669,-1,-79,552491703,1445521742
,ServiceLog,natalie,1445521913940,22.10.2015 16:51:53,2G,GPRS,250-2-7803-22669,-1,-1,7803,22669,-1,-63,552491703,1445521742
,ServiceLog,natalie,1445521913940,22.10.2015 16:51:53,2G,GPRS,250-2-7803-22669,-1,-1,7803,14176,-1,-81,552491703,1445521742
,ServiceLog,natalie,1445521913940,22.10.2015 16:51:53,2G,GPRS,250-2-7803-22669,-1,-1,7803,1133,-1,-101,552491703,1445521742
,ServiceLog,natalie,1445521915000,22.10.2015 16:51:55,2G,GPRS,1,250,2,7803,22669,-1,-79,552491703,1445521742
