ID,Name,User,TimeStamp,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,RSSI
323,Невский проспект 3,alex,1417273012763,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273013318,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273014609,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273015877,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273017097,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273018375,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273019600,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273020838,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273022025,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273023353,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273024597,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273025827,3G,HSDPA,1,250,2,7803,8321890,-1,-113
324,Невский проспект 4,alex,1417273026184,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273027067,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273028299,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273029509,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273030780,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273032043,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273033274,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273034467,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273035690,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273036938,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273038135,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273039318,3G,HSDPA,1,250,2,7803,8321890,-1,-113
,ServiceLog,alex,1417273040636,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273041891,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273043208,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273045217,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273047833,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273050388,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273052894,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273054104,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273055333,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273056550,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273057747,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273059022,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273060235,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273061445,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273062693,3G,HSDPA,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273063884,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273065116,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273066423,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273067631,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273068822,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273070030,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273071239,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273072511,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273073707,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273074908,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273076148,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273077405,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273078608,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273079798,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273081054,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273082259,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273083460,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273084659,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273085940,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273087270,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273088467,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273089667,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273090855,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273092102,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273093317,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273094588,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273095781,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273097011,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273098235,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273099518,2G,EDGE,1,250,2,7803,22669,-1,0
,ServiceLog,alex,1417273100724,2G,EDGE,1,250,2,7803,22669,-1,0
