ID,Name,User,TimeStamp,DateTime,NetworkGen,NetworkType,Active,MCC,MNC,LAC,CID,PSC,Power,session_id,race_id
102,Пушкинская 2,natalie,1445583041645,23.10.2015 9:50:41,2G,GPRS,250-2-7803-22632,-1,-1,7803,22667,-1,-107,103961951,1445582954
102,Пушкинская 2,natalie,1445583041645,23.10.2015 9:50:41,2G,GPRS,1,250,2,7803,22632,-1,-63,103961951,1445582954
,ServiceLog,natalie,1445583042257,23.10.2015 9:50:42,2G,GPRS,1,250,2,7803,22632,-1,-69,103961951,1445582954
,ServiceLog,natalie,1445583042257,23.10.2015 9:50:42,2G,GPRS,250-2-7803-22632,-1,-1,7803,22667,-1,-109,103961951,1445582954
,ServiceLog,natalie,1445583043275,23.10.2015 9:50:43,2G,GPRS,1,250,2,7803,22632,-1,-69,103961951,1445582954
,ServiceLog,natalie,1445583043275,23.10.2015 9:50:43,2G,GPRS,250-2-7803-22632,-1,-1,7803,22667,-1,-109,103961951,1445582954
,ServiceLog,natalie,1445583044298,23.10.2015 9:50:44,2G,GPRS,1,250,2,7803,22632,-1,-69,103961951,1445582954
,ServiceLog,natalie,1445583044298,23.10.2015 9:50:44,2G,GPRS,250-2-7803-22632,-1,-1,7803,22667,-1,-109,103961951,1445582954
,ServiceLog,natalie,1445583045322,23.10.2015 9:50:45,2G,GPRS,1,250,2,7803,22632,-1,-69,103961951,1445582954
,ServiceLog,natalie,1445583045322,23.10.2015 9:50:45,2G,GPRS,250-2-7803-22632,-1,-1,7803,22667,-1,-109,103961951,1445582954
,ServiceLog,natalie,1445583046342,23.10.2015 9:50:46,2G,GPRS,1,250,2,7803,22632,-1,-69,103961951,1445582954
,ServiceLog,natalie,1445583046342,23.10.2015 9:50:46,2G,GPRS,250-2-7803-22632,-1,-1,7803,22667,-1,-109,103961951,1445582954
,ServiceLog,natalie,1445583047363,23.10.2015 9:50:47,2G,GPRS,1,250,2,7803,22632,-1,-69,103961951,1445582954
,ServiceLog,natalie,1445583048381,23.10.2015 9:50:48,2G,GPRS,1,250,2,7803,22632,-1,-69,103961951,1445582954
,ServiceLog,natalie,1445583049398,23.10.2015 9:50:49,2G,GPRS,1,250,2,7803,22632,-1,-69,103961951,1445582954
,ServiceLog,natalie,1445583050419,23.10.2015 9:50:50,2G,GPRS,1,250,2,7803,22632,-1,-69,103961951,1445582954
,ServiceLog,natalie,1445583051442,23.10.2015 9:50:51,2G,GPRS,1,250,2,7803,22632,-1,-69,103961951,1445582954
,ServiceLog,natalie,1445583052462,23.10.2015 9:50:52,2G,GPRS,1,250,2,7803,22632,-1,-71,103961951,1445582954
,ServiceLog,natalie,1445583053480,23.10.2015 9:50:53,2G,GPRS,1,250,2,7803,22632,-1,-71,103961951,1445582954
